sample_key,user_id,target_group,history_length,competitive_steps,full_legal_ce,best_removal_improvement,oldest_removal_improvement,most_recent_removal_improvement,oracle_advantage_over_oldest,has_harmful_passage
A216TTDHBM6PAM:11:B000KJZA1K,A216TTDHBM6PAM,tail,11,3,1.4413375854492188,0.14787296454111742,-0.4176492691040039,-0.37663366397221876,0.5655222336451213,1
A21911QJJHVGD2:6:B007BSYAVY,A21911QJJHVGD2,head,6,3,1.9069002668062847,0.06812119483947754,-0.042697370052337646,-0.4305404623349507,0.11081856489181519,1
A21F2U5SP9FJC7:5:B003CI1DAS,A21F2U5SP9FJC7,tail,5,4,1.6565696471370757,0.006464627105742693,0.006464627105742693,-0.3223741394467652,0.0,0
A21ILD991UM01T:6:B00BQYQY8Q,A21ILD991UM01T,head,6,4,1.1271529921668844,0.025173594114676234,0.025173594114676234,-0.294359715899418,0.0,0
A226VGZWOEBPGL:5:B004SGS9X2,A226VGZWOEBPGL,head,5,3,1.221259289731582,0.03162461705505848,0.03162461705505848,-0.276956127335628,0.0,0
A22RZO9QIJ6ZSR:7:B000N5QNSK,A22RZO9QIJ6ZSR,head,7,3,1.5656470006021361,0.00011800415813922882,-0.07007139905666304,-0.001047673945625549,0.07018940321480227,0
A2474M8ZFQO1JT:10:B007U7M0K4,A2474M8ZFQO1JT,head,10,4,1.9460022076964378,0.02262914925813675,0.02262914925813675,-0.014405034482479095,0.0,0
A24D3WAE2W0PNG:12:B0054KBV4U,A24D3WAE2W0PNG,head,12,6,1.0836996682919562,0.023414653105040317,0.023414653105040317,-0.14066822407767177,0.0,0
A24JXEI73MFXLP:9:B008POZKBM,A24JXEI73MFXLP,tail,9,3,1.046587623655796,0.14631258199612296,-0.005736480156580681,-0.08246530344088865,0.15204906215270364,1
A24PNVLQKEOZ2N:7:B0030GTZEI,A24PNVLQKEOZ2N,tail,7,4,0.30541175603866577,0.051918008364737034,-0.05574483051896095,0.051918008364737034,0.10766283888369799,1
A24RCBRDXRXR0Y:31:B006ROJQZS,A24RCBRDXRXR0Y,head,20,4,1.192665958798898,0.11394925948843593,-0.005238598154392093,0.04037729585979832,0.11918785764282802,1
A24WKOS7B5SLVA:9:B0075XQLXK,A24WKOS7B5SLVA,tail,9,4,2.55685537361569,0.0820886150104343,-0.011693414126057178,-0.22332172207825352,0.09378202913649147,1
A24ZMNWTW8AQUR:9:B006O6FIE2,A24ZMNWTW8AQUR,tail,9,4,0.6091728955503868,0.08722207695279849,-0.09249801933754043,-0.2699709236624841,0.17972009629033892,1
A251N5IFXCSBMF:5:B0038AJYSS,A251N5IFXCSBMF,head,5,3,1.1473216811815898,0.026843210061391343,0.025016337633132935,-1.188306098182996,0.0018268724282584081,0
A254FM1QY40L1L:10:B007EA6PKS,A254FM1QY40L1L,head,10,3,2.9087071418762207,0.24603545665740967,-0.0536046028137207,-0.38239804903666164,0.29964005947113037,1
A25V0PNGIHJKRA:5:B00000GBQJ,A25V0PNGIHJKRA,head,5,3,1.9442222838600476,0.3531598150730133,-0.08493722726901365,0.3531598150730133,0.43809704234202695,1
A26KHZE0HTS057:6:B00C58ICA0,A26KHZE0HTS057,head,6,3,1.0805798918008804,0.3115405930827061,0.05723961194356275,0.3115405930827061,0.25430098113914335,1
A26NJF0BA9DWT9:20:B008DBZC92,A26NJF0BA9DWT9,tail,20,6,0.31836475174016715,0.007195413810071216,0.004665458802567912,-0.07519319913414318,0.002529955007503304,0
A26NMTIHEUM65Z:6:B001VG7USC,A26NMTIHEUM65Z,head,6,3,0.8469990765055021,-0.03134528299172712,-0.06860135992368055,-0.22687805940707528,0.03725607693195343,0
A26SO3TOT2TLJE:5:B004Z7H07K,A26SO3TOT2TLJE,head,5,3,1.0381561691562335,-0.0336303965499003,-0.11026458193858457,-0.20515177585184574,0.07663418538868427,0
A26ULAMFZNKQQZ:8:B006O6ECQ2,A26ULAMFZNKQQZ,tail,8,6,0.9569029190267125,0.05058976821601391,0.006337821871663096,-0.09863142075482767,0.04425194634435081,1
A2701UXI8QGRHE:6:B00CDGA6A8,A2701UXI8QGRHE,head,6,3,1.1631449448565643,0.21266426999742793,-0.03733523003757,-0.343708417067925,0.24999950003499793,1
A27UGQK54EF3MJ:5:B00CBT7NIK,A27UGQK54EF3MJ,tail,5,3,1.6784090499083202,0.04524293541908264,-0.02996346354484558,0.04032600422700261,0.07520639896392822,0
A27X7XXOKMK879:12:B006ROJLSU,A27X7XXOKMK879,head,12,3,2.657326817512512,0.2367420196533203,-0.10304085413614894,0.051279981931050767,0.33978287378946925,1
A287547UH1VBJ7:6:B004D5EMD4,A287547UH1VBJ7,tail,6,4,1.0867340271361172,0.04229001610656269,0.04229001610656269,-0.34427723882254213,0.0,0
A28EMTHVF120XV:9:B004SQ9C38,A28EMTHVF120XV,tail,9,4,0.9238228413742036,0.04931894480250776,-0.0016900375776458532,-0.07473812671378255,0.05100898238015361,0
A28OB1QLXN5BM6:5:B003I85V00,A28OB1QLXN5BM6,head,5,3,1.0142003546158473,0.17770520846048998,-0.02931581437587738,0.17770520846048998,0.20702102283636736,1
A28PHO540GK9US:5:B0040HY98S,A28PHO540GK9US,head,5,3,2.651755452156067,0.0911719799041748,0.0911719799041748,-0.11988655726114894,0.0,1
A29IYRHQRILTSW:5:B001AMGNYO,A29IYRHQRILTSW,tail,5,4,2.2240902160992846,0.13130172481760383,0.13130172481760383,-0.029490212560631335,0.0,1
A29YKXBDYVR601:6:B0038APBDA,A29YKXBDYVR601,head,6,3,0.25862987463672954,0.02236123010516164,-0.016361078868309675,-0.4613894720872243,0.038722308973471314,0
A2A4M3EDEUKG3L:15:B005KIQE16,A2A4M3EDEUKG3L,head,15,4,0.45847242698073387,0.03260208107531071,-0.05473586730659008,-0.4137028306722641,0.08733794838190079,0
A2AEFJLAIDWRIR:10:B007Q0OMU6,A2AEFJLAIDWRIR,tail,10,3,0.29932772492369014,0.11500427126884458,-1.8304467139144738,0.11500427126884458,1.9454509851833184,1
A2AIJJK80NTH0O:7:B008DFT6OA,A2AIJJK80NTH0O,head,7,3,1.5085200866063435,0.24432335297266627,0.012891292572021484,0.24432335297266627,0.2314320604006448,1
A2AYJJAFNSGSU1:12:B000B8L48S,A2AYJJAFNSGSU1,head,12,3,0.9757911759224953,0.17387298726922984,-0.056855102364352206,0.17387298726922984,0.23072808963358205,1
A2BAUWMXPDZDX0:13:B00BXJQ9QQ,A2BAUWMXPDZDX0,tail,13,3,4.634930312633514,0.17766884962717722,0.011305272579193115,0.17766884962717722,0.1663635770479841,1
A2BICL1L5GB4PD:6:B004P5O8IQ,A2BICL1L5GB4PD,tail,6,3,2.096575399239858,0.05080203215281198,-0.06751896937688162,-0.08787498871485377,0.1183210015296936,1
A2BRAVOAYRHDVR:5:B000DH333G,A2BRAVOAYRHDVR,head,5,3,1.8146029909451802,0.09549218416213989,-0.09312977393468236,-0.3108781178792317,0.18862195809682225,1
A2BUPFYUOFL8WH:12:B002BY2BVE,A2BUPFYUOFL8WH,head,12,4,1.141245110949967,0.1395763280452229,-0.16473239404149354,0.1395763280452229,0.30430872208671644,1
A2BZ16RKE13PKV:17:B0038ALXZ0,A2BZ16RKE13PKV,tail,17,4,0.0910618333145976,0.019687773659825325,-0.011858080979436636,-0.859767597168684,0.03154585463926196,0
A2CNGARED6OWWU:23:B007Z1D6A8,A2CNGARED6OWWU,tail,20,4,1.2394893219461665,0.07371417118702084,0.0019518912013154477,0.0177598514710553,0.07176227998570539,1
A2D4FQHV506EPB:6:B0085CV2RU,A2D4FQHV506EPB,head,6,3,1.0051643314460914,0.14863269801329204,0.056319244516392586,0.14863269801329204,0.09231345349689946,1
A2DL7M3OVJHHMG:7:B005JTMLB8,A2DL7M3OVJHHMG,tail,7,3,0.2483440109839042,0.05097433986763161,0.05097433986763161,-1.0502267442643642,0.0,1
A2DX0UKT7FXCPN:5:B008KQ1X3O,A2DX0UKT7FXCPN,tail,5,3,3.421378016471863,0.2084258397420249,0.009583552678426255,0.010669112205505371,0.19884228706359863,1
A2FGNDZXA6YD4D:6:B000GL1DI6,A2FGNDZXA6YD4D,head,6,4,0.777583216316998,0.05220817308872938,-0.06771878991276026,0.05220817308872938,0.11992696300148964,1
A2G3V7O4WP5F36:11:B00HWH3LPU,A2G3V7O4WP5F36,tail,11,3,1.9607899251083534,0.1763952163358531,-0.038680899888277054,0.1763952163358531,0.21507611622413014,1
A2GIEWPMJNA3G9:9:1932188126,A2GIEWPMJNA3G9,head,9,5,0.427015899005346,0.0329478863510303,-0.012166199972853065,-0.2588822882738896,0.04511408632388336,0
A2GN5GQH0LGWAH:5:B004560BPY,A2GN5GQH0LGWAH,head,5,3,1.7003645499547322,0.040125419696172004,-0.04740798473358154,-0.24736684560775757,0.08753340442975355,0
A2GWI8ETASAKJS:11:B007RTAR64,A2GWI8ETASAKJS,head,11,4,1.0821413695812225,0.03295213729143143,0.008471772074701178,-0.04488879069671725,0.02448036521673025,0
A2HELIKP5RV27F:15:B007XPLI38,A2HELIKP5RV27F,head,15,3,1.544031798839569,0.19369971255461382,-0.04694910844167066,-0.3241788546244304,0.24064882099628448,1
A2I21JWEDYT9E1:5:B0084BPZES,A2I21JWEDYT9E1,head,5,3,1.966979483763377,0.25175148248672485,-0.12338560819625832,-0.7462524175643919,0.3751370906829832,1
A2I3TKKHF6INI6:21:B004C7S70W,A2I3TKKHF6INI6,head,20,3,2.2300349473953247,0.05113951861858368,0.032590771714846145,-0.19846683740615845,0.018548746903737534,1
A2IFOOAY7TJFAV:10:B000A88KOA,A2IFOOAY7TJFAV,head,10,4,1.0662777102552354,0.10069906944409013,-0.0738008744083345,-0.41514186235144734,0.17449994385242462,1
A2IG937LQKWO7C:16:B00BPRLGSW,A2IG937LQKWO7C,head,16,4,0.38121455298278306,0.07045756719253404,-0.024273049739349517,0.07045756719253404,0.09473061693188356,1
A2IJ54FX1L83WK:16:B0083SSLWK,A2IJ54FX1L83WK,tail,16,4,0.459693250246346,0.14703412307426333,-0.020108851604163647,0.14703412307426333,0.16714297467842698,1
A2IX78SEP2XHA:20:B004K1EZ4C,A2IX78SEP2XHA,tail,20,3,1.424084771424532,0.11183694501717878,-0.06578476602832484,0.1018591014047463,0.17762171104550362,1
A2J5ZIUR1C1KKE:7:B007U7LZQO,A2J5ZIUR1C1KKE,tail,7,3,0.4832954990367095,0.02527019257346791,-0.05971080561478931,-0.2542445796231429,0.08498099818825722,0
A2JDVZNTCXKUS2:11:B008GS8NSO,A2JDVZNTCXKUS2,head,11,4,1.841127298772335,0.12221810035407543,-0.08548561483621597,-0.529418833553791,0.2077037151902914,1
A2JP0URFHXP6DO:6:B0003069ZC,A2JP0URFHXP6DO,tail,6,3,1.6591121157010396,-0.004308039943377251,-0.004308039943377251,-0.3334548274676006,0.0,0
A2JZNAFGOTFDWP:6:B000E9DPVI,A2JZNAFGOTFDWP,head,6,4,1.5458133071660995,0.009490251541137695,-0.009947001934051514,-0.11567966639995575,0.01943725347518921,0
A2KDVBSUDTG8WQ:31:B0041GUCDO,A2KDVBSUDTG8WQ,tail,20,4,2.3904802799224854,0.035580337047576904,-0.134822279214859,-0.3717755079269409,0.1704026162624359,0
A2L3NUK74293KI:11:B00000J05S,A2L3NUK74293KI,tail,11,3,2.1634808778762817,0.15806178251902248,-0.1378037929534912,-0.1378949085871377,0.2958655754725137,1
A2L69EL1BGUH2P:6:B004IGAWNW,A2L69EL1BGUH2P,tail,6,4,1.1935780942440033,0.3368549980223179,0.10884670168161392,0.3368549980223179,0.22800829634070396,1
A2LIYB1OCNVR48:8:0975277324,A2LIYB1OCNVR48,head,8,3,2.300754278898239,0.07544411097963666,-0.008862686653932084,-0.40905092408259724,0.08430679763356874,1
A2LO1YE4Q0N4F:13:B007U7LZOG,A2LO1YE4Q0N4F,head,13,3,0.9145457727233103,0.06472192237076035,0.04008706432796316,-0.1827903531035796,0.024634858042797192,1
A2LQGP095AWBKZ:10:B007XVYQCM,A2LQGP095AWBKZ,tail,10,3,2.4411106506983438,0.11544952789942409,-0.012826045354207505,0.11544952789942409,0.1282755732536316,1
A2LZCN2AXWOTBM:7:B003CRJU0Y,A2LZCN2AXWOTBM,head,7,3,2.093274841705958,0.15662959218025185,-0.04567181070645665,0.15662959218025185,0.2023014028867085,1
A2MAG7BIDRQTF8:17:B003WFFFRI,A2MAG7BIDRQTF8,tail,17,3,2.219487110773722,0.32490571339925123,-0.12371381123860692,0.15673232078552246,0.44861952463785815,1
A2MOD50IHEDH3G:8:B006O6EH4Y,A2MOD50IHEDH3G,head,8,3,1.6983834306399028,0.25720332066218066,0.005888397494951958,-0.16393034656842542,0.2513149231672287,1
A2N48XBUS9YDMP:15:B004V0YL1E,A2N48XBUS9YDMP,tail,15,4,1.2267202697694302,0.04902473837137222,0.04902473837137222,0.006144419312477112,0.0,0
A2NOW4U7W3F7RI:10:B00000J4SP,A2NOW4U7W3F7RI,head,10,3,2.1184205462535224,0.04332748552163457,-0.040076489249865066,-0.819676692287127,0.08340397477149963,0
A2O2NBBLQS154R:5:B0035EQDW2,A2O2NBBLQS154R,head,5,4,1.5441982001066208,0.029835864901542664,0.029835864901542664,-0.55466328561306,0.0,0
A2OAQHQRJQP6J7:10:B000231EX2,A2OAQHQRJQP6J7,head,10,4,0.6094653364270926,0.033909184858202934,-0.0021420717239379883,-0.26139369793236256,0.03605125658214092,0
A2ON6D6P8JM8Z3:5:B001PAKU0O,A2ON6D6P8JM8Z3,head,5,3,2.317462662855784,0.1311734914779663,-0.17936833699544286,-0.04963181416193674,0.31054182847340916,1
A2P6274M0G55KS:7:B004GXAZGG,A2P6274M0G55KS,tail,7,3,0.9228360007206599,0.042782892783482795,-0.02333802481492364,-0.0019309930503368378,0.06612091759840644,0
A2PD27UKAD3Q00:12:B00AWNUHB2,A2PD27UKAD3Q00,head,12,3,2.4519782382218787,0.16120351509501507,-0.006989281857386231,-0.015159787590770968,0.1681927969524013,1
A2PM3BVT9TWZM2:5:B0015KU14O,A2PM3BVT9TWZM2,head,5,4,1.1985961236059666,0.0240486953407526,0.0014314446598291397,-0.09390776604413986,0.022617250680923462,0
A2Q2A6JKY95RTP:6:B00BECOCL6,A2Q2A6JKY95RTP,tail,6,3,1.8713956028223038,0.03190290555357933,-0.004443171123663658,-0.4891222889224687,0.03634607667724299,0
A2QDOJFFLFGF18:41:B0096T8YH2,A2QDOJFFLFGF18,head,20,4,0.7217880673706532,0.021661570761352777,-0.05697294045239687,0.021661570761352777,0.07863451121374965,0
A2QPGQBU2CAF2D:5:B000FGECAI,A2QPGQBU2CAF2D,head,5,3,2.7553107837835946,0.12623329957326224,0.12623329957326224,-0.6623524328072867,0.0,1
A2QWHEI914GHRZ:7:B00G8AURWW,A2QWHEI914GHRZ,tail,7,3,1.2106763521830242,0.5776156981786092,-0.1948874592781067,-1.179829736550649,0.7725031574567159,1
A2QX49LS3Y3ANI:14:B004KZ8P2Q,A2QX49LS3Y3ANI,head,14,4,0.7073120819404721,0.07462766021490097,0.07462766021490097,-0.1522306753322482,0.0,1
A2R8R97INVXBR1:12:B002V3RCE6,A2R8R97INVXBR1,head,12,4,1.064211331307888,0.04231344908475876,-0.014209814369678497,-0.18491262942552567,0.056523263454437256,0
A2RCUJFXL6ZM2:22:B008CO80SA,A2RCUJFXL6ZM2,tail,20,3,1.4846101254224777,0.0913050609330337,-2.165328855315844,0.0913050609330337,2.2566339162488775,1
A2RKI7RPP5CJMG:34:B005GOPU2S,A2RKI7RPP5CJMG,head,20,4,0.5797502847708529,0.038264428003458306,0.014102965375059284,-0.3642052580253221,0.024161462628399022,0
A2RN2AO4BE6F4K:22:B00FAQVY5O,A2RN2AO4BE6F4K,head,20,4,0.8339702476860111,0.07362740084318098,-0.021870255135580052,-0.2574775226667043,0.09549765597876103,1
A2RTCTTNROH03O:7:B008DBZBV6,A2RTCTTNROH03O,tail,7,6,0.2328541434538541,0.015360807199916365,0.008662565533692657,-0.39303424557935307,0.006698241666223709,0
A2RUYJO1434MZP:5:B004QPDGTC,A2RUYJO1434MZP,tail,5,4,0.1425937507301569,0.01227955473586917,-1.597685806453228,-0.10491968801943585,1.6099653611890972,0
A2S6QCNNN8AK91:25:B0015AM26E,A2S6QCNNN8AK91,head,20,4,1.4477657806128263,0.039964037016034126,2.898694947361946e-05,-0.06114262528717518,0.03993505006656051,0
A2T7GZ74MZI0MN:6:B007XPLI56,A2T7GZ74MZI0MN,head,6,3,2.1303879817326865,0.33152110377947497,0.33152110377947497,-0.3763229052225747,0.0,1
A2TGM6A2SA726Q:11:0786955570,A2TGM6A2SA726Q,head,11,4,1.0810889899730682,0.046660192660056055,0.003194544347934425,-0.08331057691248134,0.04346564831212163,0
A2TS77S3W0U36U:13:B0045VW602,A2TS77S3W0U36U,head,13,3,1.2611723343531291,0.13977356751759862,-0.17608052492141724,-0.315819482008616,0.31585409243901585,1
A2TXMYYGSZCSZ1:28:B00CKH9FAC,A2TXMYYGSZCSZ1,head,20,3,1.2138849056015413,0.05334711478402232,-0.0032503317731120696,-0.2164985878954817,0.05659744655713439,1
A2V1Z11YAVUFRI:6:B0021EWY4S,A2V1Z11YAVUFRI,tail,6,5,1.045485283434391,0.028283073008060544,0.01904762014746675,0.0006694490090013439,0.009235452860593796,0
A2V98TS4QDDCG9:11:B008B68J30,A2V98TS4QDDCG9,head,11,3,1.2409815761590532,0.08051713196618948,-0.06430685343608866,-0.66452420018868,0.14482398540227814,1
A2VAD79S4A06DD:21:B008RWVE76,A2VAD79S4A06DD,head,20,4,0.602307703346014,0.04317517951130867,-0.04943601414561272,-0.6193389594554901,0.09261119365692139,0
A2VJJ2POCLMED7:20:B00CFNSHMS,A2VJJ2POCLMED7,tail,20,3,1.6222828105092049,0.09858696162700653,-0.009816688795884376,0.09858696162700653,0.10840365042289091,1
A2VRAT69JDAD3W:6:B006ROJIUG,A2VRAT69JDAD3W,head,6,4,1.0601093922741711,0.09090087679214776,0.02767663123086095,-0.1935232465621084,0.06322424556128681,1
A2VYS4G2VZAKSG:5:B003HGYMI0,A2VYS4G2VZAKSG,tail,5,3,1.5867458581924438,0.09007241328557325,0.09007241328557325,-0.7371718883514404,0.0,1
A2W8OF3Q9YAPK1:5:B00HUJX6VY,A2W8OF3Q9YAPK1,tail,5,3,3.122336188952128,0.16486257314682007,0.011215950051943313,-1.1325443188349404,0.15364662309487676,1
A2WBEJH71SND3T:6:B00F5Y4AKC,A2WBEJH71SND3T,head,6,3,1.5285650889078777,0.12148479620615649,-0.2498437762260437,-0.08830192685127258,0.3713285724322002,1
A2WFZWRYWLC20S:8:B0085UA7UA,A2WFZWRYWLC20S,head,8,3,1.5445198615334448,0.08463414509522704,-0.005399862922937926,0.08463414509522704,0.09003400801816497,1
A2WQQ3VWQA6G9Q:6:B001KW063I,A2WQQ3VWQA6G9Q,tail,6,3,2.5891443490982056,0.1687548955281577,-0.29549670219421387,0.1687548955281577,0.46425159772237157,1
A2X7NBUETXC19E:27:B004FTKABQ,A2X7NBUETXC19E,tail,20,3,0.10571460829426844,0.016084211257596806,-0.003986832763378828,-3.4696568756674724,0.020071044020975634,0
A2XFM8PN6G0B02:10:B00CXVNXEO,A2XFM8PN6G0B02,head,10,3,1.7719351079625387,0.09916358573051776,-0.055860435124486685,0.09916358573051776,0.15502402085500444,1
A2XYCH4LWBZ3TA:9:B004RSGCFI,A2XYCH4LWBZ3TA,tail,9,3,3.05806040763855,0.24609883626302098,0.24609883626302098,0.05219944318135594,0.0,1
A2Y29IRSI08F0I:11:B000EUHKUE,A2Y29IRSI08F0I,head,11,4,1.2781441451516002,0.06450669444166124,-0.08563478966243565,-0.2958663294557482,0.1501414841040969,1
A2YCEKVUN1W5F1:9:B00000IUFA,A2YCEKVUN1W5F1,tail,9,4,2.932023759931326,0.10313359089195728,0.016820190474390984,-0.13733431324362755,0.0863134004175663,1
A2Z2FATA8JNL54:6:B004I8V6ZS,A2Z2FATA8JNL54,head,6,4,0.9069234132766724,0.050595492124557495,-0.09431786835193634,-0.18979652971029104,0.14491336047649384,1
A2Z60PVKWFO3SW:16:B000Y8EQ8K,A2Z60PVKWFO3SW,tail,16,4,0.4027144552092068,0.03949872654629871,0.03949872654629871,-0.10331019229488447,0.0,0
A2Z7OURYSAHVBF:10:B00322XV8Q,A2Z7OURYSAHVBF,tail,10,6,1.3494966759656866,0.004548610808948528,0.002459203824400902,-0.1580467326566577,0.002089406984547626,0
A2ZKQC0XCIIAEM:54:B00BYD5LVA,A2ZKQC0XCIIAEM,head,20,4,0.6047374568879604,0.056261119432747364,-0.07044064020738006,-0.4231719421222806,0.12670175964012742,1
A2ZL6G5WLFPTFK:10:B006O6FI5Q,A2ZL6G5WLFPTFK,head,10,3,2.1877638896306357,0.03936441739400243,0.008975108464559067,-0.12440594037373831,0.03038930892944336,0
A2ZO5SU0ESSB1N:5:B00840L9EY,A2ZO5SU0ESSB1N,tail,5,5,1.11393584006546,0.03760167407417603,-0.013653826695372295,-0.602092778736369,0.05125550076954832,0
A304GDTPL2UX7O:6:B00D38UBJ6,A304GDTPL2UX7O,head,6,3,3.2246331373850503,0.14117193222045898,-0.006613651911417939,-0.027521133422851562,0.14778558413187692,1
A30LAVLDNH4JR0:18:B00CANI9VM,A30LAVLDNH4JR0,head,18,4,0.891149914354969,0.007808656432644057,-0.00043268594959045004,-0.18274884018990178,0.008241342382234507,0
A30QZ7UKDUJHBB:6:B0000663QL,A30QZ7UKDUJHBB,tail,6,4,1.344345424324274,0.04314728081226349,-0.30530722066760063,-0.4336782656610012,0.3484545014798641,0
A30SDPD6JJ5R3I:5:B0042T8GR4,A30SDPD6JJ5R3I,head,5,3,1.3409320960442226,0.21724600096543645,-0.014017954468727112,-1.2673783948024113,0.23126395543416356,1
A30Z0GG96D11EO:38:B000GUEXBG,A30Z0GG96D11EO,head,20,3,1.7024325082699459,0.10136562523742532,0.08888625974456477,-0.1024036885549624,0.01247936549286055,1
A31H1PCPD00EWA:8:B00850I4DM,A31H1PCPD00EWA,tail,8,3,1.9166158537069957,0.04689566791057587,0.04689566791057587,-0.015471932788689857,0.0,0
A31VWE5SHX6PAY:6:B00EZ5LK14,A31VWE5SHX6PAY,tail,6,3,1.7612538933753967,0.24958706895510363,0.018266499042510986,-0.9883766770362854,0.23132056991259264,1
A3212H6SF9W1LV:9:B006ROJQRG,A3212H6SF9W1LV,head,9,4,0.891433326585684,0.050794690439943224,0.021343206928577274,-0.031322293216362596,0.02945148351136595,1
A32658HY8IU6UV:18:B00CV5PN18,A32658HY8IU6UV,head,18,3,1.7216115184128284,0.10517520333329844,0.04639409606655431,0.0015890784561634064,0.058781107266744126,1
A32T2H8150OJLU:17:B001JQY6K4,A32T2H8150OJLU,head,17,5,0.6121241241693497,0.1155021131038666,-0.0005270332098007424,0.1155021131038666,0.11602914631366734,1
A33B3XCIXB4ZVG:6:B009TN9OW4,A33B3XCIXB4ZVG,head,6,3,2.1978584453463554,0.30690354077766346,-0.30352033892025565,0.30690354077766346,0.6104238796979191,1
A33BNBCL9RSBNF:6:B007RTFZLQ,A33BNBCL9RSBNF,tail,6,3,2.942935958504677,0.0511249775687852,-0.020505353808403015,0.009009721999367226,0.07163033137718822,1
A33BT7ET6RNHES:5:B004813L0S,A33BT7ET6RNHES,head,5,3,2.595316012700399,0.3476163148880005,0.05803422133127878,0.3476163148880005,0.2895820935567217,1
A33ICMDTWPCNHA:5:B007WDPXFK,A33ICMDTWPCNHA,tail,5,3,2.4723974466323853,0.0628199179967246,-0.21648828188578273,-0.3090495665868125,0.2793081998825073,1
A33WQU9772WWFS:6:B004C7S70W,A33WQU9772WWFS,head,6,3,0.9818325241406759,0.019845783710479736,0.0022709121306737634,-0.056212931871414074,0.017574871579805973,0
A3421REGVEYXE6:6:B003UHGCR0,A3421REGVEYXE6,tail,6,4,1.0282790046185255,0.010576029308140278,0.010576029308140278,-0.0631901128217578,0.0,0
A34ATJR9KFIXL9:5:B0002IBTXW,A34ATJR9KFIXL9,tail,5,3,1.2684564888477325,0.2428806175788243,-0.061364710330963135,-0.2443456848462422,0.3042453279097874,1
A34G1GTMQGEDUN:5:B001W30D2O,A34G1GTMQGEDUN,head,5,4,0.5542017456755275,0.020513965449936222,0.020513965449936222,-0.4975609292596346,0.0,0
A34SPFZIHHN907:11:B005GTJ0L0,A34SPFZIHHN907,tail,11,4,1.3563492894172668,0.1588805802166462,-0.136590413749218,0.1588805802166462,0.2954709939658642,1
A34UVV757IKPVB:15:B0002V82O8,A34UVV757IKPVB,tail,15,4,2.001721006075968,0.12639430155104492,-0.05975924797530752,-0.5313408526126295,0.18615354952635244,1
A34VRWWCKDBYNO:5:B0007WX1HK,A34VRWWCKDBYNO,tail,5,4,0.35037702368572354,0.05254618916660547,0.0306275119073689,-0.07110277190804482,0.021918677259236574,1
A35ONN1AP97V3C:6:B0037UR206,A35ONN1AP97V3C,tail,6,4,1.7838142812252045,0.029162943363189697,-0.0385892391204834,-0.3966982364654541,0.0677521824836731,0
A35SEBEDIT2XRQ:6:B001BKLINQ,A35SEBEDIT2XRQ,tail,6,3,2.2291783491770425,-0.006506601969401338,-0.3040736118952436,-0.024228791395823457,0.2975670099258423,0
A367LYUEB6UAYG:9:B005OEDZI6,A367LYUEB6UAYG,tail,9,3,1.3502806673447292,0.14432872335116076,-0.0725182990233102,-0.6150223861138024,0.21684702237447095,1
A36EW68H08UOCS:10:B004T32W2S,A36EW68H08UOCS,head,10,3,1.203848620255788,0.03552781542142225,0.03552781542142225,-0.6742353265484176,0.0,0
A36HEY6E2XQT75:7:B004MYYXEE,A36HEY6E2XQT75,tail,7,3,2.2966278329646834,0.07489392735684897,-0.08844743835895041,-0.6144194363150746,0.16334136571579938,1
A3747YPXOBXRAT:17:1589944348,A3747YPXOBXRAT,tail,17,4,0.6500465068384074,0.02141023098374717,0.010209924774244428,-0.13969762361375615,0.011200306209502742,0
A37F1R5PEJRPN0:6:B000096RFF,A37F1R5PEJRPN0,head,6,4,1.4155429154634476,0.06595991551876068,-0.33713914453983307,0.003777742385864258,0.40309906005859375,1
A37HPB0AOZ3PL:5:B00008BFZH,A37HPB0AOZ3PL,head,5,4,1.3089560102671385,-0.027675348799675703,-0.028235426638275385,-0.08582147280685604,0.0005600778385996819,0
A38GZX3BO772HQ:6:B007CF7L9O,A38GZX3BO772HQ,tail,6,4,0.4741819710470736,0.026981388218700886,0.007328339386731386,-0.41481048753485084,0.0196530488319695,0
A394C81V05JW2Z:7:B000RXPU0U,A394C81V05JW2Z,tail,7,5,1.0230555936694146,0.036629723757505506,-0.14041230902075763,-0.3742288306355477,0.17704203277826314,0
A39H1GO9E3YQIB:37:B00FAQW0NO,A39H1GO9E3YQIB,tail,20,3,0.9558846205472946,0.06593595941861474,-0.11393625040849042,0.06593595941861474,0.17987220982710517,1
A39JN8YFFEBC5L:7:B000FA6B2Q,A39JN8YFFEBC5L,tail,7,4,1.7684544110670686,0.03524761623702943,-0.024369895458221436,-0.14709108229726553,0.05961751169525087,0
A39NGUGD7YS6HG:5:B005WYFLNU,A39NGUGD7YS6HG,head,5,4,1.4146213568747044,0.10620885714888573,-0.009090004488825798,-0.5159501247107983,0.11529886163771152,1
A3A8FMW6BDJ166:13:B00C74I9P0,A3A8FMW6BDJ166,head,13,3,1.4499698020517826,0.22405967046506703,0.01080583971148985,-0.4252580924270053,0.21325383075357718,1
A3AKELQ0CD6YDW:6:B006Y3RQ6I,A3AKELQ0CD6YDW,tail,6,3,0.7128188398977121,0.06015571719035506,-0.005301205441355705,-1.0813441537320614,0.06545692263171077,1
A3BAE79NXFDXGV:16:B0087HU37S,A3BAE79NXFDXGV,head,16,2,2.6457481384277344,0.06707817316055298,0.016205132007598877,-0.12015411257743835,0.0508730411529541,1
