user,stratum,history_length,lp_current,lp_metadata_first_full,lp_metadata_first_minus_all_recovered,lp_metadata_first_minus_recovered_slice8,lp_metadata_first_minus_matched_visible_slice8,net_reallocation,recovered_all_contribution,residual_layout_effect,recovered_slice8_contribution,matched_visible_slice8_contribution
A12HV5F53N137I,tail_hit,3,-1.4345287084579468,-6.682733058929443,-6.710363864898682,-6.820242404937744,-6.8328962326049805,-5.248204350471497,0.02763080596923828,-5.275835156440735,0.13750934600830078,0.1501631736755371
A3NV53Q5KT8QC9,tail_hit,15,-1.1011550426483154,-1.2963407039642334,-1.3723376989364624,-1.3107922077178955,-1.2743157148361206,-0.19518566131591797,0.075996994972229,-0.271182656288147,0.01445150375366211,-0.022024989128112793
A37XQ1R7WFPXXP,tail_hit,13,-0.4477694034576416,-0.9456056356430054,-0.7634637951850891,-0.8930832743644714,-0.8914047479629517,-0.49783623218536377,-0.18214184045791626,-0.3156943917274475,-0.052522361278533936,-0.05420088768005371
A1KWNP9T3HH0SF,tail_hit,5,-0.9506574869155884,-1.4665554761886597,-1.512034296989441,-1.4798099994659424,-1.4575904607772827,-0.5158979892730713,0.04547882080078125,-0.5613768100738525,0.013254523277282715,-0.008965015411376953
A3UZO391QQGAIX,tail_hit,5,-0.39860278367996216,-3.1537580490112305,-1.6796165704727173,-3.1495556831359863,-3.1543209552764893,-2.7551552653312683,-1.4741414785385132,-1.2810137867927551,-0.004202365875244141,0.0005629062652587891
A1HFG50HXQN9W6,tail_hit,4,-0.30524009466171265,-1.935746669769287,-1.8519781827926636,-1.956620216369629,-1.9467124938964844,-1.6305065751075745,-0.08376848697662354,-1.546738088130951,0.020873546600341797,0.010965824127197266
A3M6I2ZQ9KTPKH,tail_hit,3,-0.7005089521408081,-0.6353927254676819,-0.6356378793716431,-0.6538254618644714,-0.6416875720024109,0.06511622667312622,0.00024515390396118164,0.06487107276916504,0.01843273639678955,0.006294846534729004
A1NN8Q1DLAYPGH,tail_hit,20,-0.8254437446594238,-1.091908574104309,-1.0597583055496216,-1.0984735488891602,-1.0923244953155518,-0.26646482944488525,-0.0321502685546875,-0.23431456089019775,0.006564974784851074,0.0004159212112426758
A168O2YKPE9BE8,tail_hit,20,-1.1657764911651611,-0.9506322741508484,-1.0091298818588257,-0.9873031377792358,-0.9364950060844421,0.21514421701431274,0.058497607707977295,0.15664660930633545,0.03667086362838745,-0.01413726806640625
AWWGHXFRFPF55,tail_hit,3,-0.6956955790519714,-1.0355390310287476,-1.0554430484771729,-1.0380859375,-1.0205113887786865,-0.3398434519767761,0.019904017448425293,-0.3597474694252014,0.0025469064712524414,-0.015027642250061035
