arm,sample_key,target_group,graph_covered,baseline_rank,candidate_rank,baseline_Recall@5,baseline_NDCG@5,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,baseline_MRR,candidate_Recall@5,candidate_NDCG@5,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,candidate_MRR,target_in_baseline_beam50,target_in_candidate_beam50,new_hit_at10_outside_A_beam,changed,broad_harm
C,A1M8AYAL3L8ACP:75:B00064MUJE,tail,1,47,,0.0,0.0,0.0,0.0,1.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
C,A1M8AYAL3L8ACP:85:B00000IWDO,head,1,50,,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
C,A1M8AYAL3L8ACP:87:B000W3TD44,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1NIX2WA2ZKLV7:17:B001USHRCK,head,1,25,28,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,1,1,0,1,0
C,A1NK9YVOB13K25:2:B00BSWRWR8,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A1Q9UVHD2PGCVU:10:B008RWVE8A,head,1,33,31,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,1,1,0,1,0
C,A1Q9UVHD2PGCVU:14:B004QF0L4U,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1Q9UVHD2PGCVU:34:B00A852QVI,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1Q9UVHD2PGCVU:41:B000GZCBFG,head,1,27,26,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,1,1,0,1,0
C,A1QP17D4X705C:1:B004PBN8RC,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1SN0GF90DLUHI:14:B0032VUUXQ,tail,1,14,15,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,1,1,0,1,0
C,A1SN0GF90DLUHI:16:B000NIEC9E,tail,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A1U18GUY30RD60:1:B00C6PXVEY,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A1V0GLV2R0YNU7:2:B001W09LO8,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1VMMMFNAMF87S:1:B0009HLSZK,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1WQZ0DF76GZRR:1:B001IABZKU,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1WUQF5HWBAQJU:5:B00FQVVNT0,tail,1,19,22,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,1,1,0,1,0
C,A1X0A4DC5S8D6X:7:B006OG76Q0,head,1,12,18,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,1,1,0,1,0
C,A1XJOSJN6FHFO0:16:0963679600,head,1,15,13,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,1,1,0,1,0
C,A1XJOSJN6FHFO0:8:B00005MNV6,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A1YPPPXDRR030H:8:B007RKZJ1G,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A20361V1Y2GZ5X:4:B002WBBZYK,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A209G0ZKVI5HTP:2:B006O6F932,head,1,4,3,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A2396VHYAAC6F2:2:B001EGRNWM,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2474M8ZFQO1JT:5:B003AH6MP2,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A24D3WAE2W0PNG:20:B00804BDE0,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A24I784Z5HY4YP:4:B000TQ4UU6,tail,1,32,40,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.025,1,1,0,1,0
C,A24RCBRDXRXR0Y:35:B009Q3J99A,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A24RCBRDXRXR0Y:41:B00BE04NU8,tail,1,22,12,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,1,1,0,1,0
C,A24RCBRDXRXR0Y:52:B00EAHXN6M,tail,1,9,11,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1,1,0,1,1
C,A24RCBRDXRXR0Y:54:B00416LP4E,head,1,3,4,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,1,0
C,A25FY0JD54B09P:1:B000EM98KM,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A26Y7EG7D26O23:1:B000N5QNSK,head,1,4,2,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A26Y7EG7D26O23:3:B000GUEXBG,head,1,5,3,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A275L12XC23G9I:1:B004ADM9PC,tail,1,17,20,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.05,1,1,0,1,0
C,A275L12XC23G9I:2:B005OS745W,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2BUPFYUOFL8WH:14:B000058TJ3,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2BUPFYUOFL8WH:51:B0077NGTDU,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2BUPFYUOFL8WH:59:B004OFBYVG,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2BUPFYUOFL8WH:7:B00000K3SP,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2CFBAUQ1S6POD:1:B000VO3GME,head,1,5,19,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,1,1,0,1,1
C,A2CL7ICGA3QSYD:2:B000NRRXS2,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2CL9VARDYEKD5:2:B00297OCZ6,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A2D4HV3HGEEA74:1:B00005UNAV,head,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A2DBXBDD6EL1II:5:B004Z24R8K,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A2DHBOLCVKTKNU:1:B004ASNPN2,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2DHBOLCVKTKNU:2:B004EIOLFO,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2E0TJ49NACDBA:4:B00840L9O4,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2EN0MIKPS4W4U:2:B000XQAZJC,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2FNPYE0QBA58Y:2:B000EUHKUE,head,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,1,0
C,A2FPD5HJHBB7S4:10:B0007DI63S,tail,1,11,11,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1,1,0,1,0
C,A2HFA5XA46VRQZ:11:B000OSHG6E,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2HFA5XA46VRQZ:3:B003JNYXNK,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2I21JWEDYT9E1:2:B00092A7HK,tail,1,32,15,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,1,1,0,1,0
C,A2I21JWEDYT9E1:5:B0084BPZES,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2IFOOAY7TJFAV:8:B00BPDY38Q,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2JCKEZPNEV98D:6:B005TC8HWC,tail,1,6,6,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1,1,0,1,0
C,A2JP0URFHXP6DO:14:B00CU26O5G,tail,1,10,14,0.0,0.0,1.0,0.2890648263178879,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,1,1,0,1,1
C,A2LO1YE4Q0N4F:6:B005GOPU2S,head,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A2M4JAYE4B7UQ4:5:B008KCQRPW,head,1,3,4,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,1,0
C,A2MSO4FXVV279K:4:B007RDFNEG,head,1,31,27,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,1,1,0,1,0
C,A2MX9AIQC30AIL:2:B001FQLY9O,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2N1TPTH0GNYLI:4:B004VPQEAU,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2NCRZ7MC2O6EF:1:B00006JZCG,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2NOW4U7W3F7RI:20:1886978034,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2O277IJ67ZGAO:2:B00008BFZH,head,1,11,14,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,1,1,0,1,0
C,A2OG83SEU9HL6D:1:B001RTSA28,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2OKG8UA0G4OXS:5:B007RM5DS8,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2PMR2PIGWKCQ9:2:B0014411SG,head,1,7,14,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,1,1,0,1,1
C,A2Q70QSXBK1KOW:2:B0071BYCAA,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2Q9EK9WKGFGCG:3:B0051938VI,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2Q9EK9WKGFGCG:6:B0033VHDK8,head,1,14,18,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,1,1,0,1,0
C,A2QDOJFFLFGF18:16:B003DTMQAW,tail,1,50,33,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,1,1,0,1,0
C,A2QDOJFFLFGF18:23:B000OV7AAI,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2QDOJFFLFGF18:28:B005F22F7O,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2QDOJFFLFGF18:33:B00859GIQ8,head,1,2,3,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A2QDOJFFLFGF18:51:B00CKH9QRE,head,1,3,2,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A2QDOJFFLFGF18:53:B00ARQW0NM,head,1,10,11,0.0,0.0,1.0,0.2890648263178879,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1,1,0,1,1
C,A2QDOJFFLFGF18:70:B00BFRNQL2,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A2QEPZKATEOCUG:3:B000ZZV22U,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2QEPZKATEOCUG:4:B001E3CEBA,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2QX49LS3Y3ANI:36:B00ATWUE2S,head,1,16,10,0.0,0.0,0.0,0.0,1.0,0.0625,0.0,0.0,1.0,0.2890648263178879,1.0,0.1,1,1,0,1,0
C,A2QX49LS3Y3ANI:5:B00421AGOS,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2QXG8LOXOT32O:9:B0060LCZH4,tail,1,45,24,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,1,1,0,1,0
C,A2RJ4RQX1JP3GK:1:B004EMQF4U,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2S5CZTWD8IA7M:3:B002ACUC0O,tail,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A2STYNTQ4NQTJ3:5:B007J3FBKU,head,1,21,13,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,1,1,0,1,0
C,A2STYNTQ4NQTJ3:7:B002ZZGSRM,tail,1,6,8,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,1,1,0,1,0
C,A2TBCABPJGYNHH:2:B000ASBJ0C,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A2TGM6A2SA726Q:11:0786955570,head,1,23,28,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,1,1,0,1,0
C,A2TGM6A2SA726Q:12:1589942108,head,1,25,26,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,1,1,0,1,0
C,A2TV4LKQ8CQS3N:2:B002RL7VSY,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2UXF5DEG7I162:1:B002IUFSPM,head,1,6,9,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3010299956639812,1.0,0.1111111111111111,1,1,0,1,0
C,A2V65NBADV4HY4:1:B00008PW0J,head,1,6,6,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,0.0,0.0,1.0,0.3562071871080222,1.0,0.16666666666666666,1,1,0,1,0
C,A2V98TS4QDDCG9:14:B00C6Q7MJI,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A2V98TS4QDDCG9:5:B007J3FBL4,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2VJJ2POCLMED7:10:B000F4ABNC,head,1,27,34,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,1,1,0,1,0
C,A2WBJES4BDCUFB:2:B001KW063S,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2X7NBUETXC19E:17:B002I44FDE,tail,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A2X7NBUETXC19E:32:B004478GIS,head,1,15,16,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,0.0625,1,1,0,1,0
C,A2X7NBUETXC19E:52:B005JUZ8X0,tail,1,10,10,0.0,0.0,1.0,0.2890648263178879,1.0,0.1,0.0,0.0,1.0,0.2890648263178879,1.0,0.1,1,1,0,1,0
C,A2X7NBUETXC19E:59:B006XKQHD0,tail,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A2X7NBUETXC19E:89:B00EYH7SPA,tail,1,12,13,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,1,1,0,1,0
C,A2X7NBUETXC19E:95:B00C9X59S4,tail,1,16,14,0.0,0.0,0.0,0.0,1.0,0.0625,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,1,1,0,1,0
C,A2XC7BWUEMSQMC:2:B0009XBY3A,head,1,2,2,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1.0,0.6309297535714575,1.0,0.6309297535714575,1.0,0.5,1,1,0,1,0
C,A2Y0R9XM45HH62:3:B000BNCA4K,head,1,29,29,0.0,0.0,0.0,0.0,1.0,0.034482758620689655,0.0,0.0,0.0,0.0,1.0,0.034482758620689655,1,1,0,1,0
C,A2ZE78QPHE5LGI:1:B001DZMITW,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A2ZE78QPHE5LGI:5:B001R674GE,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A30638B9S2GOM8:3:B0036RNWGI,head,1,7,11,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1,1,0,1,1
C,A34GL6AZ7S3CMU:2:B004ZWVYHM,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A34SPFZIHHN907:3:B002L3TS52,tail,1,30,34,0.0,0.0,0.0,0.0,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,1,1,0,1,0
C,A36KTEYBV3P467:2:B002RL7VNO,head,1,12,20,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.05,1,1,0,1,0
C,A375ZZTRRLXR7G:2:B0083TXX9U,head,1,5,5,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1,1,0,1,0
C,A398B342YBT08B:1:B007G3VBOI,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A39DIW9IN23IH8:2:B000BKHYQC,tail,1,26,48,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,1,1,0,1,0
C,A39H1GO9E3YQIB:15:B008KGR356,head,1,22,15,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,1,1,0,1,0
C,A39H1GO9E3YQIB:17:B0096TKR04,head,1,8,11,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1,1,0,1,1
C,A39H1GO9E3YQIB:37:B00FAQW0NO,tail,1,4,5,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.38685280723454163,1.0,0.38685280723454163,1.0,0.2,1,1,0,1,0
C,A39H1GO9E3YQIB:3:B003JQT4Y0,head,1,3,3,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A39JN8YFFEBC5L:6:B002OFCW5A,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3BSIYNVBK1J62:4:B0077QSLB0,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3C89WADVMXRNL:1:B006O6EP14,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3C9YGB4H90PDE:10:B007DB2VZQ,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3C9YGB4H90PDE:7:B007G3VAVC,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3CMO06ZIN0BMX:6:B000MWX9MW,head,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,1,0
C,A3CPRB9JUGRKAA:5:B004K3AHGU,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3DQN9Y059YUNK:13:B00555TX76,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3G5BIFX6VS1OP:4:B000J3ZVMK,head,1,11,7,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,1,1,0,1,0
C,A3G5MOHY1U635N:14:B002RL7VRK,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A3GCPNKE99I8X8:2:B000U4CUHC,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3GXCVFBERAS59:2:B000F676D8,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3H1A6EJHBEBG6:3:B003TPPXAU,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3I9XZGYARBLS4:12:B00BRI99SS,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0
C,A3ILREXBYDQ12W:3:B004478GQK,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3IS0E1S646WUQ:2:B005QUQ9A4,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3J13HGUNQ0D4:2:B000GHDR1G,tail,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3KJ9UTP3TSDJW:6:B0086USOLS,head,1,8,7,0.0,0.0,1.0,0.31546487678572877,1.0,0.125,0.0,0.0,1.0,0.3333333333333333,1.0,0.14285714285714285,1,1,0,1,0
C,A3KY68OTSNHM3G:1:B00000JHX8,head,1,4,3,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1,1,0,1,0
C,A3LF53L0WE6CWM:1:B00295WCJQ,head,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
C,A3LIXTJBXQNFBB:2:B005VPRF16,head,1,4,4,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1.0,0.43067655807339306,1.0,0.43067655807339306,1.0,0.25,1,1,0,1,0
