item,path,parent,train_freq,beam_count,lp0,lp_last,lp_last_parent_centered,exposure_amplification
B007XVYP9Q,14527 889 2264 16041 19910,14527 889 2264 16041,6,21,-25.097599029541016,-27.559812545776367,0.0,-0.7844775957939589
B007XVYPR8,1871 21065 2908 3470 17628,1871 21065 2908 3470,9,53,-19.72903823852539,-19.230743408203125,0.0,-0.2523384987305164
B007XVYPS2,1871 8143 28376 12192 3470,1871 8143 28376 12192,32,147,-20.227636337280273,-17.75653839111328,0.0,-0.4681402675818003
B007XVYQBI,1871 3470 15021 1756 20688,1871 3470 15021 1756,8,8,-20.210002899169922,-19.87343406677246,0.0,-1.9807283540259828
B007XVYQCM,1871 3470 21622 2984 6382,1871 3470 21622 2984,4,10,-19.53163719177246,-19.682985305786133,0.0,-1.1334304936387802
B007XVYQRM,1871 3470 27480 11409 14520,1871 3470 27480 11409,6,3,-21.95077896118164,-26.208335876464844,0.0,-2.5997675624322074
B007XVYQRW,1871 3470 1050 2662 14725,1871 3470 1050 2662,6,18,-19.54450035095215,-21.27495765686035,0.0,-0.934759798843297
B007XVYRBC,1871 3827 17996 10026 4550,1871 3827 17996 10026,4,20,-19.8048038482666,-18.242416381835938,0.0,-0.46438086465789574
B007XVYSBG,740 10224 27215 3100 7375,740 10224 27215 3100,8,13,-20.971960067749023,-17.56051254272461,0.0,-1.5181048320778707
B007XVYSCA,1871 3470 8887 20275 2141,1871 3470 8887 20275,5,54,-21.517669677734375,-22.14388084411621,0.0,0.31272425540479
B007XVYSDE,4183 723 5253 12745 14039,4183 723 5253 12745,19,57,-20.173189163208008,-18.898481369018555,0.0,-0.8993578717923789
B007XVYSYI,21677 176 7591 4837 929,21677 176 7591 4837,44,749,-22.686166763305664,-19.899721145629883,0.0,0.8431887743444753
B007XVYSZ2,21677 4502 15817 2298 402,21677 4502 15817 2298,16,240,-23.346576690673828,-12.825479507446289,0.0,0.6986313546132976
B007XVYSZW,21677 176 3929 1498 6293,21677 176 3929 1498,38,316,-23.085819244384766,-18.02484893798828,0.0,0.12593664626450973
B007XVYT1A,21677 176 2029 3615 3470,21677 176 2029 3615,15,52,-23.212400436401367,-22.774137496948242,0.0,-0.760755208353606
B007XVYT2O,21677 176 7348 849 4502,21677 176 7348 849,15,154,-22.122386932373047,-17.081146240234375,0.0,0.318625718386615
B007XVYTME,21677 4502 7348 8757 8438,21677 4502 7348 8757,10,117,-22.896167755126953,-18.80201530456543,0.0,0.4343347223947518
B007XVYTNS,21677 176 7348 9161 1436,21677 176 7348 9161,29,277,-23.305856704711914,-20.34762191772461,0.0,0.260702315814731
B007Y74YXQ,19819 26976 50 1268 17056 536,19819 26976 50 1268 17056,5,127,-20.30756187438965,-9.255779266357422,0.6374540328979492,1.1626399183340723
B007Y75C2I,19819 26976 50 30631 10583,19819 26976 50 30631,5,5,-23.54850959777832,-21.391225814819336,0.0,-1.9807283540259828
B007Y7WY24,17582 2327 14361 24727 3016,17582 2327 14361 24727,5,20,-22.32122230529785,-11.826348304748535,0.0,-0.6650515601200464
B007Y9N46W,11109 19239 14517 14881 20368,11109 19239 14517 14881,2,18,-23.776826858520508,-20.67146873474121,0.0,0.020751646184139716
B007Y9N5P2,2341 19239 14517 12298 1360,2341 19239 14517 12298,3,15,-21.601520538330078,-13.29151439666748,0.0,-0.4926512985961491
B007Y9NW8C,2341 11483 31119 20584 29151,2341 11483 31119 20584,3,5,-24.245746612548828,-24.31508445739746,0.0,-1.5287432302829256
B007YBEHIO,2100 28373 27751 14687 9832,2100 28373 27751 14687,4,0,-21.839162826538086,-15.457536697387695,0.0,-4.177952931362203
B007YCJDJQ,740 90 8082 5436 27440,740 90 8082 5436,4,4,-18.79105567932129,-22.244781494140625,0.0,-1.9807283540259828
B007YCLXTY,740 90 15084 255 2480,740 90 15084 255,4,8,-18.145437240600586,-17.886348724365234,0.0,-1.3447395873059858
B007YCTGG6,740 90 20605 23970 29816,740 90 20605 23970,4,9,-20.927568435668945,-22.930654525756836,0.0,-1.2335139521957625
B007YCWTQU,740 90 2486 1218 9409,740 90 2486 1218,4,15,-18.946605682373047,-22.651592254638672,0.0,-0.7439657268770556
B007YCYD14,740 90 11176 7019 14838,740 90 11176 7019,2,0,-18.772235870361328,-21.845500946044922,0.0,-3.590166266460084
B007YD77MK,16352 17638 2033 10475 7070,16352 17638 2033 10475,11,140,-25.779850006103516,-29.843271255493164,0.0,0.5221320993786129
B007YDM00O,740 90 5822 21039 25094,740 90 5822 21039,4,6,-18.74200439453125,-22.195344924926758,0.0,-1.6130035739006665
B007Z0LBII,19819 26976 21448 4080 50,19819 26976 21448 4080,4,0,-24.045793533325195,-18.26372718811035,0.0,-4.177952931362203
B007Z1D6A8,2100 671 5208 2828 8808,2100 671 5208 2828,14,74,-18.85992431640625,-18.076608657836914,0.0,-0.3440778780669973
B007Z5XOD8,2100 28373 21805 27480 29361,2100 28373 21805 27480,6,22,-25.26705551147461,-23.002492904663086,0.0,-0.7390152217172012
B007Z8U7CG,2244 8497 11144 1726 4201,2244 8497 11144 1726,25,46,-22.892620086669922,-16.601455688476562,0.0,-1.3799544935970527
B007ZM9HV4,467 12082 20225 13526 83,467 12082 20225 13526,4,23,-19.49996566772461,-11.304815292358398,0.0,-0.3278053296521435
B00804BCK0,14527 2068 3422 6401 17351,14527 2068 3422 6401,7,4,-22.50064468383789,-18.182811737060547,0.0,-2.4915539777919733
B00804BCLY,14527 2068 3056 10557 2586,14527 2068 3056 10557,11,32,-22.8215389251709,-17.701263427734375,0.0,-0.9418353000594948
B00804BCO6,14527 3822 9621 6291 2068,14527 3822 9621 6291,55,1042,-21.408058166503906,-22.215408325195312,0.0,0.9522655788945844
B00804BDBI,14527 3822 5507 11424 2480,14527 3822 5507 11424,61,553,-22.613895416259766,-18.015308380126953,0.0,0.21649622331023632
B00804BDCM,14527 3822 3549 2601 10630,14527 3822 3549 2601,52,349,-22.018085479736328,-18.95047378540039,0.0,-0.0850379619496966
B00804BDE0,4183 8355 3180 8680 7778,4183 8355 3180 8680,64,581,-21.814697265625,-21.181011199951172,0.0,0.21821739413100882
B00804BDEA,14527 3822 1511 9087 1586,14527 3822 1511 9087,7,14,-24.559904098510742,-25.54778480529785,0.0,-1.3214827251417187
B00804BDEU,14527 3822 953 2586 27471,14527 3822 953 2586,61,340,-23.582439422607422,-27.609455108642578,0.0,-0.2693504032488887
B00804BE8A,14527 3822 17956 12632 1959,14527 3822 17956 12632,22,405,-22.588083267211914,-22.997501373291016,0.0,0.9108772103191107
B00804BE9E,14527 5236 25174 13414 7860,14527 5236 25174 13414,2,7,-23.200366973876953,-19.952280044555664,0.0,-0.8821160653578737
B00804BEB2,14527 3822 18861 6745 19067,14527 3822 18861 6745,64,477,-21.135116577148438,-17.547685623168945,0.0,0.021170582093074763
B00804BF3Y,14527 1370 27301 20901 7893,14527 1370 27301 20901,6,17,-23.211902618408203,-21.403879165649414,-0.48837757110595703,-0.9903296499981078
B00804H7OK,3203 20527 21820 17132 8757,3203 20527 21820 17132,3,44,-20.875568389892578,-18.451263427734375,0.0,0.5619978666508434
B00805TJGS,2100 671 17729 15021 7022,2100 671 17729 15021,15,20,-18.16400146484375,-18.353071212768555,0.0,-1.701143491806823
B0080AHH5S,2100 1073 8376 1494 2145,2100 1073 8376 1494,7,12,-20.564472198486328,-19.29866600036621,0.0,-1.4699027302599923
B0080BEKRK,740 10224 7493 9502 15686,740 10224 7493 9502,4,17,-20.24368667602539,-19.190574645996094,0.0,-0.6226048698727897
B0080HZH5I,3127 303 20480 7560 4660,3127 303 20480 7560,4,6,-19.78291893005371,-13.924488067626953,0.0,-1.6130035739006665
B0080IX4NO,2244 1350 3056 2586 22153 948,2244 1350 3056 2586 22153,7,203,-21.168439865112305,-11.692893028259277,-1.2065207163492833,1.3200346303144013
B0080IXFWO,2244 1350 3056 2586 22153 632,2244 1350 3056 2586 22153,7,53,-20.459821701049805,-7.441187858581543,3.045184453328451,-0.015949720666286638
B0080ZBSO4,2100 1088 4471 18447 4838,2100 1088 4471 18447,8,123,-20.169681549072266,-13.032663345336914,0.0,0.6954466385457767
B008132JES,2948 1964 8316 7300 29151,2948 1964 8316 7300,17,221,-23.555830001831055,-22.73008155822754,0.0,0.557493354529738
B0081D76VE,1041 29151 1191 986 13049,1041 29151 1191 986,16,71,-23.18636131286621,-20.952680587768555,0.0,-0.5143912852325574
B0081F8DZK,2100 16378 1788 21128 1586,2100 16378 1788 21128,8,20,-21.207223892211914,-17.485034942626953,0.0,-1.1003696313778928
B0081J2LRC,2100 1073 8376 7219 1488,2100 1073 8376 7219,3,0,-21.15877914428711,-19.85877799987793,0.0,-3.9266385030812962
B0081MR4SK,1041 29151 26569 21615 1191 2596,1041 29151 26569 21615 1191,11,380,-21.394134521484375,-10.588250160217285,-0.9288127899169929,1.5184107879065536
B0081MWEYE,1041 29151 26569 21615 1191 1298,1041 29151 26569 21615 1191,7,77,-21.457923889160156,-10.970996856689453,-1.3115594863891609,0.35464656179105347
B0081MYU1E,1041 29151 26569 21615 1191 2122,1041 29151 26569 21615 1191,9,353,-21.396669387817383,-10.603468894958496,-0.9440315246582038,1.63586333270415
B0081N08X2,1041 29151 26569 21615 11327 536,1041 29151 26569 21615 11327,7,53,-21.77083396911621,-10.84331226348877,-0.5066390037536621,-0.015949720666286638
B0081WUUAY,5364 14957 3801 19311 15308,5364 14957 3801 19311,4,43,-25.259029388427734,-18.532732009887695,0.851318359375,0.2879551872923809
B0081Y6QC8,16352 10594 6196 2358 4097,16352 10594 6196 2358,1,25,-21.765275955200195,-11.19572639465332,0.0,0.8524849900302325
B00821URN4,11109 16713 12174 7234 643,11109 16713 12174 7234,4,20,-21.64031219482422,-17.38130760192871,0.0,-0.46438086465789574
B0082D51H4,1041 18612 9577 8612 8938,1041 18612 9577 8612,4,8,-25.030038833618164,-23.344608306884766,0.0,-1.3447395873059858
B0082HP6IY,2948 1964 27097 6542 24978,2948 1964 27097 6542,3,9,-23.819995880126953,-22.279403686523438,0.0,-0.982199523914856
B0082K8RK0,3186 14018 3742 2004 19743,3186 14018 3742 2004,28,229,-24.835437774658203,-24.02140998840332,0.0,0.10527058820001223
B0082LMF4I,740 4672 24124 29903 19121,740 4672 24124 29903,8,23,-23.180408477783203,-18.699317932128906,0.0,-0.9637940963721405
B0083BXI0C,740 4672 13029 8694 19121,740 4672 13029 8694,10,20,-21.363086700439453,-21.397293090820312,0.0,-1.3116787250451
B0083F2XEK,740 4672 19334 13950 6438,740 4672 19334 13950,1,8,-20.464107513427734,-16.987926483154297,0.0,-0.24612729863787663
B0083F2XFE,740 4672 3082 19334 1471,740 4672 3082 19334,2,8,-20.879642486572266,-16.402931213378906,0.0,-0.7569529224038671
B0083F31K0,2100 4672 5165 12710 1687,2100 4672 5165 12710,5,7,-22.045705795288086,-21.017087936401367,0.0,-1.670573425722143
B0083ILTG0,9062 1501 11113 8429 1337,9062 1501 11113 8429,3,16,-21.049800872802734,-12.47756290435791,0.0,-0.43013094161481646
B0083J768O,467 1476 2661 6353 1625,467 1476 2661 6353,4,0,-24.16204071044922,-20.268423080444336,0.0,-4.177952931362203
B0083SSLRU,11109 10211 4695 16099 1673,11109 10211 4695 16099,22,175,-21.60188102722168,-17.77899932861328,0.0,0.073395379669563
B0083SSLWK,11109 10211 4695 5756 3348,11109 10211 4695 5756,13,41,-22.331003189086914,-24.090087890625,0.0,-0.8577246122337137
B0083SSMEM,11109 10211 4695 1673 3202,11109 10211 4695 1673,17,72,-20.549514770507812,-17.572101593017578,0.0,-0.5593426730948234
B0083TXUZM,2100 11925 21234 25300 11508,2100 11925 21234 25300,7,14,-24.38750457763672,-17.5205078125,0.0,-1.3214827251417187
B0083TXV38,2100 11925 21234 3422 24856,2100 11925 21234 3422,3,52,-25.54575538635254,-27.201414108276367,0.0,0.7273218470762277
B0083TXVLA,2100 11925 18695 3693 11776,2100 11925 18695 3693,29,100,-23.547170639038086,-18.531673431396484,0.0,-0.7549608898726277
B0083TXVW4,19903 7567 9856 11203 353,19903 7567 9856 11203,24,84,-22.64993667602539,-14.073232650756836,0.0,-0.7426499372135353
B0083TXW6E,2100 1073 2565 22161 25312,2100 1073 2565 22161,37,423,-20.44249153137207,-17.63819694519043,0.0,0.4434842270897619
B0083TXWMI,2100 1073 8553 7132 11617,2100 1073 8553 7132,36,286,-23.41727638244629,-19.670024871826172,0.0,0.07969792154036526
B0083TXWXC,2100 11925 12496 1947 1016,2100 11925 12496 1947,41,655,-22.520675659179688,-15.28947639465332,0.0,0.7789765219411189
B0083TXX0E,19903 7567 5307 9733 6255,19903 7567 5307 9733,22,25,-24.479074478149414,-25.939861297607422,0.0,-1.8555652110719763
B0083TXX9U,2100 11925 12496 3835 545,2100 11925 12496 3835,17,204,-22.440927505493164,-15.45687484741211,0.0,0.4776387405274036
B0083TXXCC,740 8803 12771 15309 2302,740 8803 12771 15309,5,40,-20.351585388183594,-14.8673095703125,0.0,0.015825527848084775
B0083TXXE0,3203 3380 25126 2891 21146,3203 3380 25126 2891,29,218,-25.25638198852539,-23.65605354309082,0.0,0.021667397163886548
B0083TXXIQ,3186 19121 11617 1322 21363,3186 19121 11617 1322,17,193,-23.469268798828125,-21.39165687561035,0.0,0.4223482775143843
B0083TXXO0,467 1476 9135 2595 6883,467 1476 9135 2595,6,38,-23.921100616455078,-20.899560928344727,1.4314393997192383,-0.20187228963383674
B0083TXXTA,467 1448 27111 14667 1903,467 1448 27111 14667,27,167,-24.621944427490234,-29.813129425048828,0.0,-0.17393100743338863
B0083TXXZ4,2100 11925 12496 22690 6608,2100 11925 12496 22690,30,257,-23.480175018310547,-22.312562942504883,0.0,0.15256468246444044
B0083TXY08,2100 687 20455 426 19315,2100 687 20455 426,28,267,-21.940723419189453,-24.31744956970215,0.0,0.25848712503547233
B0083TXYTE,2100 649 1788 12496 1050 536,2100 649 1788 12496 1050,24,690,-18.500211715698242,-8.834434509277344,-0.5593407154083252,1.3580145012726828
B0083TXZ6G,2100 11925 22690 6608 5941,2100 11925 22690 6608,7,50,-21.988651275634766,-13.744346618652344,0.0,-0.07365803828693451
B0083TXZCA,2100 649 12496 1788 5516,2100 649 12496 1788,9,77,-20.881656646728516,-16.083152770996094,0.0,0.11825778372682372
B0083TXZHU,467 1476 17926 11764 400,467 1476 17926 11764,28,131,-24.637638092041016,-17.81940269470215,0.0,-0.45162558968276834
B0083TXZVQ,2100 649 1788 12496 1050 632,2100 649 1788 12496 1050,10,479,-18.313764572143555,-7.715753078460693,0.5593407154083252,1.8406402831340314
B0083UHC32,1041 5638 11054 25415 12268,1041 5638 11054 25415,17,219,-23.952455520629883,-15.94931697845459,0.0,0.5484229975597739
B0083V1IWM,3203 24856 6310 2047 1510,3203 24856 6310 2047,17,83,-23.957250595092773,-24.02692985534668,0.0,-0.4180826030986431
B0083V1J08,3203 24856 19818 281 8334,3203 24856 19818 281,2,13,-23.895198822021484,-23.772106170654297,0.0,-0.29432940045575506
B0083VJ8EW,2100 1088 11662 3112 3795,2100 1088 11662 3112,3,15,-20.056581497192383,-18.345033645629883,0.0,-0.4926512985961491
B0083WKU7A,16352 2128 15122 9891 1745,16352 2128 15122 9891,5,9,-23.755199432373047,-23.970571517944336,1.0151329040527344,-1.4341846476579132
B0083WQQ82,16352 2128 15843 3709 2719,16352 2128 15843 3709,7,46,-24.189006805419922,-23.2249813079834,0.0,-0.15617906197493703
B0083WTSJQ,16352 2128 22142 1861 7724,16352 2128 22142 1861,5,42,-22.63372039794922,-16.236448287963867,0.0,0.0640276296659632
B0083ZHL60,14527 889 4544 8385 1050,14527 889 4544 8385,9,16,-21.0682315826416,-19.50288200378418,0.0,-1.4286597717259433
B00840L9EY,14295 5513 14443 8461 11144,14295 5513 14443 8461,14,51,-23.451995849609375,-21.908409118652344,-1.3219919204711914,-0.7132951957828215
B00840L9NA,14295 3858 4325 7500 18507,14295 3858 4325 7500,2,6,-20.112783432006836,-19.473356246948242,0.0,-1.025216908998548
B00840L9NU,14295 3858 2565 29885 2248,14295 3858 2565 29885,16,136,-17.394601821899414,-16.23639678955078,0.0,0.13223587969249628
B00840L9O4,14295 3858 10097 19129 29885,14295 3858 10097 19129,17,44,-20.95302391052246,-19.293481826782227,0.0,-1.047440045783258
B00840L9WQ,14295 3858 9845 7997 29885,14295 3858 9845 7997,4,9,-21.86149024963379,-22.196216583251953,0.0,-1.2335139521957625
B00840L9X0,14295 3858 29885 7708 19589,14295 3858 29885 7708,11,41,-21.965686798095703,-30.517641067504883,0.0,-0.6973819621585342
B00840L9XK,14295 3858 10669 29885 15967,14295 3858 10669 29885,17,53,-19.8200626373291,-20.091567993164062,0.0,-0.863247581053491
B00840LA9S,19819 26976 26724 50 6151,19819 26976 26724 50,4,6,-24.55876922607422,-28.198945999145508,0.0,-1.6130035739006665
B00840LAB6,19819 26976 50 24805 10402,19819 26976 50 24805,4,16,-23.49062728881836,-20.74713897705078,0.0,-0.681445369895723
B00840LABG,19819 26976 29539 50 6151,19819 26976 29539 50,4,4,-23.42453384399414,-27.273889541625977,0.0,-1.9807283540259828
B00840LABQ,19819 50 18362 4816 26976,19819 50 18362 4816,11,42,-24.961223602294922,-29.00100326538086,0.0,-0.6735713134648158
B00840LAK2,19819 26976 50 20053 19665 519,19819 26976 50 20053 19665,6,120,-22.55362892150879,-15.760360717773438,-1.0470302104949951,0.9391192220031339
B00840LAKM,19819 26976 50 20053 19665 357,19819 26976 50 20053 19665,3,158,-22.469457626342773,-15.255325317382812,-0.5419948101043701,1.832263270795984
B00840LAL6,19819 26976 50 1268 17056 632,19819 26976 50 1268 17056,6,148,-20.30083465576172,-9.215421676635742,0.6778116226196289,1.148054427315179
B00840LASY,19819 26976 50 20053 19665 536,19819 26976 50 20053 19665,4,87,-22.297407150268555,-14.22301959991455,0.4903109073638916,0.9868330425613117
B00840LAT8,19819 26976 50 18247 14998,19819 26976 50 18247,11,62,-23.904115676879883,-28.749555587768555,0.0,-0.28790883265283185
B00840LATI,19819 26976 15559 1868 142,19819 26976 15559 1868,21,111,-23.663156509399414,-17.023738861083984,0.0,-0.33475669825942767
B00840LAUM,19819 26976 50 2331 1840 632,19819 26976 50 2331 1840,4,66,-21.66907501220703,-12.766655921936035,-0.2751650810241699,0.7123961968595509
B00840LB4C,19819 26976 50 30731 19441,19819 26976 50 30731,3,22,-25.64223289489746,-26.454654693603516,0.0,-0.11997601331097663
B00840LB4M,14295 2099 3437 5453 2234,14295 2099 3437 5453,13,21,-23.530872344970703,-24.12114143371582,0.0,-1.51536510433675
B00840LB56,14295 2099 21129 5453 4811,14295 2099 21129 5453,10,15,-24.280187606811523,-23.178447723388672,0.0,-1.59126358726426
B00840LB6U,19819 26976 50 4657 719,19819 26976 50 4657,6,50,-23.437667846679688,-19.13767433166504,0.0,0.06944280535373792
B00840LB74,14295 2099 11261 5453 5426,14295 2099 11261 5453,11,21,-22.836071014404297,-20.51940155029297,0.0,-1.3550224542615705
B00840LBJM,2100 1073 3693 2099 5453,2100 1073 3693 2099,5,37,-21.549884796142578,-26.8794002532959,0.0,-0.06113551328804334
B00840LBME,14295 2099 1665 3522 5453,14295 2099 1665 3522,5,24,-22.8789005279541,-21.631458282470703,0.0,-0.48680332871372656
B00840LBWO,2100 671 5208 10788 21661,2100 671 5208 10788,7,8,-20.10517692565918,-19.6720027923584,0.0,-1.8555652110719763
B00840LBXS,4183 8355 5208 25179 11410,4183 8355 5208 25179,3,20,-18.85281753540039,-15.122974395751953,0.0,-0.2130664363769892
B00840LCB4,4183 4414 444 5011 6399,4183 4414 444 5011,8,155,-22.616985321044922,-23.85820770263672,-1.1841802597045898,0.925851214097035
B008410BOW,11604 2157 22583 11933 1370,11604 2157 22583 11933,12,128,-19.91790008544922,-18.42146110534668,0.0,0.3494719060010354
B00846UOI0,17582 3270 7737 542 18567,17582 3270 7737 542,3,28,-19.514881134033203,-14.571930885314941,0.0,0.1164127647532549
B00847GS48,3127 303 302 12845 1468,3127 303 302 12845,2,5,-18.525781631469727,-15.453361511230469,0.0,-1.1922709936617135
B0084AYQJE,467 895 7967 3854 2110,467 895 7967 3854,7,86,-20.358427047729492,-16.884498596191406,0.0,0.4645130393695851
B0084BPZES,14527 1370 8798 2596 20901,14527 1370 8798 2596,57,238,-22.50339698791504,-25.979482650756836,0.0,-0.5581439915008923
B0084FFPLM,1041 6604 1483 3795 690,1041 6604 1483 3795,5,16,-26.032581329345703,-30.073659896850586,0.0,-0.8821160653578737
B0084JUNVU,5364 2935 6471 8950 23444,5364 2935 6471 8950,3,21,-21.48923110961914,-25.522891998291016,0.7272453308105469,-0.1654383873877343
B0084JUNXS,5364 2935 6471 8950 8320,5364 2935 6471 8950,5,11,-21.78013038635254,-26.97738265991211,-0.7272453308105469,-1.2431294108952038
B0084L8URC,26190 5041 4522 15959 12754,26190 5041 4522 15959,4,16,-21.443050384521484,-14.17146110534668,0.0,-0.681445369895723
B0084M88DC,2100 671 8780 2508 509,2100 671 8780 2508,9,13,-20.174707412719727,-18.200218200683594,0.0,-1.629330467188094
B0084M8UE4,467 1476 6761 30890 29690,467 1476 6761 30890,11,197,-26.520456314086914,-28.689252853393555,0.0,0.8626631949459895
B0084M8UEE,467 1476 5673 1472 21925,467 1476 5673 1472,12,113,-25.538888931274414,-24.401994705200195,0.0,0.22534583858721824
B0084X9HL8,2100 659 457 6526 7767 536,2100 659 457 6526 7767,1,36,-18.05414581298828,-13.148319244384766,-0.2711033821105957,1.2111187984542973
B0084XZE7E,11109 23473 4874 5011 11831,11109 23473 4874 5011,25,370,-23.451557159423828,-27.718616485595703,0.0,0.6954466385457785
B0084ZGC00,467 1476 26880 6604 1111,467 1476 26880 6604,3,2,-26.039005279541016,-28.36172866821289,0.0,-2.317200590647195
B0084ZJ9RS,9062 2428 1400 3586 7654,9062 2428 1400 3586,7,83,-21.012985229492188,-21.80614471435547,0.0,0.42921525728856125
B00850I4DM,2948 1373 21129 5600 21045,2948 1373 21129 5600,7,7,-25.43759536743164,-26.556720733642578,0.0,-1.9807283540259828
B00850NO8M,1041 1738 29586 7097 23092,1041 1738 29586 7097,12,60,-23.779203414916992,-21.227048873901367,0.0,-0.40381363329744246
B00851EHAA,5364 29072 4885 1468 6559,5364 29072 4885 1468,13,74,-23.64764976501465,-21.001556396484375,2.2419090270996094,-0.27261891408485184
B00852TUJC,467 1476 422 7572 15854,467 1476 422 7572,3,23,-22.65009307861328,-19.204788208007812,0.0,-0.07649090137123693
B00855FMXM,467 1476 12600 3496 18995,467 1476 12600 3496,5,40,-25.356884002685547,-21.540382385253906,0.0,0.015825527848084775
B00857GG5I,1041 1738 26459 1171 10923,1041 1738 26459 1171,8,57,-20.796239852905273,-16.698225021362305,0.0,-0.06900956971894878
B00857SR5K,2948 2774 21710 759 4031,2948 2774 21710 759,3,0,-23.446741104125977,-27.490982055664062,0.0,-3.9266385030812962
B00857SREQ,2100 1073 740 4433 2429,2100 1073 740 4433,17,41,-19.643861770629883,-15.862838745117188,0.0,-1.1172358077187994
B00857SRIW,2948 2774 10447 410 4031,2948 2774 10447 410,18,175,-20.428356170654297,-20.773317337036133,0.0,0.26913995679565694
B00857SRSC,740 918 2304 19334 29682,740 918 2304 19334,3,10,-20.59055519104004,-25.704967498779297,0.0,-0.8821160653578737
B00857SRSW,740 918 2304 11811 19334,740 918 2304 11811,28,335,-20.296003341674805,-19.329505920410156,0.0,0.4849895151111481
B00857SRU0,740 2774 6622 4558 2429,740 2774 6622 4558,16,81,-20.62579917907715,-18.084556579589844,0.0,-0.38348571468570114
B00857SRVO,2100 1073 740 20844 25463,2100 1073 740 20844,20,93,-20.541030883789062,-17.367694854736328,0.0,-0.4631918038757057
B008592HH2,2100 659 3370 6610 8128,2100 659 3370 6610,7,140,-21.882461547851562,-28.367393493652344,0.0,0.9495761142055521
B008592HHC,1041 23092 13128 12063 14268,1041 23092 13128 12063,5,40,-25.31850814819336,-20.421384811401367,0.0,0.015825527848084775
B00859GIQ8,19819 1814 25500 2725 10866,19819 1814 25500 2725,31,124,-24.81980323791504,-21.70764923095703,0.0,-0.6064101839528089
B00859GIR2,19819 1814 14752 8636 3947,19819 1814 14752 8636,5,13,-22.451053619384766,-15.8871488571167,0.0,-1.0827867608200243
B00859GJL2,2100 1073 2565 19974 1227,2100 1073 2565 19974,25,106,-18.60559844970703,-13.896746635437012,0.0,-0.5512618210408835
B00859GJWQ,3186 13243 1683 10630 11268,3186 13243 1683 10630,52,674,-23.707677841186523,-23.091283798217773,0.0,0.572430152024249
B00859GJXA,26190 25494 1683 2242 23215,26190 25494 1683 2242,15,143,-21.987668991088867,-21.85919761657715,0.0,0.24476665724849056
B00859GJZS,26190 1235 663 4464 212,26190 1235 663 4464,34,137,-17.97198486328125,-13.483638763427734,0.0,-0.5980637609566717
B0085BFPE2,1041 6604 3795 1483 690,1041 6604 3795 1483,5,66,-25.965808868408203,-23.18745994567871,0.0,0.5117255013974003
B0085CV2RU,1041 18612 8892 6049 2682,1041 18612 8892 6049,32,164,-22.66050148010254,-16.982406616210938,0.0,-0.3590578731562477
B0085HJQRI,14295 10211 1997 6073 5624,14295 10211 1997 6073,4,16,-18.577089309692383,-12.120719909667969,0.0,-0.681445369895723
B0085HLG9E,14295 10211 6073 5624 15624,14295 10211 6073 5624,5,113,-19.287137985229492,-12.73297119140625,0.0,1.0463263906570486
B0085JTIQA,1871 9339 30703 1801 6425,1871 9339 30703 1801,4,2,-22.797321319580078,-22.700008392333984,0.0,-2.5685150189281014
B0085K1OH0,2100 649 12646 24200 12496,2100 649 12646 24200,6,86,-22.922618865966797,-17.766061782836914,0.6814060211181641,0.6076138830102575
B0085K1OYS,19903 9733 7340 302 7583,19903 9733 7340 302,4,15,-23.469738006591797,-19.551876068115234,0.0,-0.7439657268770556
B0085K1P0G,1041 18612 765 21234 5630,1041 18612 765 21234,6,17,-22.143901824951172,-25.21616554260254,0.0,-0.9903296499981078
B0085MOPM4,11604 2157 26946 11933 1370 632,11604 2157 26946 11933 1370,7,158,-18.757219314575195,-13.955514907836914,0.2514634132385254,1.070123218749087
B0085MRBEI,11604 2157 5260 4940 10912,11604 2157 5260 4940,5,21,-18.233915328979492,-17.189117431640625,0.0,-0.6174235111307915
B0085SCSL8,9062 13125 16720 20086 31641,9062 13125 16720 20086,4,0,-22.440820693969727,-23.436555862426758,0.0,-4.177952931362203
B0085TUAUI,1041 23092 6711 1937 8084,1041 23092 6711 1937,4,4,-24.196508407592773,-18.59416961669922,0.0,-1.9807283540259828
B0085TY1AI,1871 9339 16507 13814 2085 632,1871 9339 16507 13814 2085,11,24,-19.393526077270508,-12.438074111938477,0.6328830718994141,-1.2244022718445056
B0085TY1C6,1871 9339 16507 13814 2085 536,1871 9339 16507 13814 2085,6,29,-19.6044864654541,-13.703840255737305,-0.6328830718994141,-0.46814026758180205
B0085TZRKQ,12603 6331 1463 1312 3289,12603 6331 1463 1312,12,13,-23.035381317138672,-17.845260620117188,0.0,-1.9037673128898547
B0085TZRME,12603 6331 9905 29187 1765,12603 6331 9905 29187,7,35,-24.339048385620117,-13.438133239746094,0.0,-0.42609867808687696
B0085TZRMY,467 1476 10696 13888 5252,467 1476 10696 13888,4,22,-22.691179275512695,-16.73084831237793,0.0,-0.3712904415918832
B0085TZRNI,2100 1073 13272 10696 2728,2100 1073 13272 10696,2,6,-21.675922393798828,-18.316438674926758,0.0,-1.025216908998548
B0085UA6YM,2244 2296 13287 18612 8147,2244 2296 13287 18612,33,69,-22.567035675048828,-20.456356048583984,0.0,-1.250947040286258
B0085UA7UA,25636 2480 10696 2564 1482,25636 2480 10696 2564,27,62,-21.659814834594727,-18.767717361450195,0.0,-1.1597478019561542
