user_id	fold	history_group	target_popularity	target_source	baseline_rank	oof_rank	hit10_transition	oof_top10_new_gram_only	oof_top10_new_both	oof_top10_new_cf_only
AZ5WCQYNFSS9B	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A24D0ZPXCHWUQD	0	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A6ZQBZT1O5R3K	3	6-10	middle	union_miss	51	91	stable_miss	0	0	0
A2G7BG9AECUM06	2	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A3H3093ON09KLC	2	1-5	head	union_miss	51	91	stable_miss	1	0	0
A17A1KTVI3DG6U	4	1-5	head	union_miss	51	91	stable_miss	0	2	0
A247IKG9MHVIUW	1	1-5	tail	union_miss	51	91	stable_miss	1	0	0
AVJ0K4FQ1WWTM	0	1-5	head	union_miss	51	91	stable_miss	0	2	0
AGFW667QNHDOY	1	11-20	middle	cf_only	51	69	stable_miss	0	0	0
A2R5OBDJPV7M6T	0	11-20	middle	union_miss	51	91	stable_miss	0	5	0
A3AXDQD8GWJFO8	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3F1AUZXIYQW0I	3	1-5	tail	union_miss	51	91	stable_miss	0	0	0
AWCX0EDFH2G8K	2	1-5	tail	union_miss	51	91	stable_miss	2	1	0
A3LJY69XS33PO4	0	1-5	head	union_miss	51	91	stable_miss	0	0	1
AJCGC112PN2SK	0	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A3DQ98EP0RGDHI	2	1-5	tail	union_miss	51	91	stable_miss	0	0	3
AJS475CZM5RW4	3	6-10	middle	gram_only	14	14	stable_miss	1	0	0
A3UM7V0PVIHUDP	0	1-5	tail	gram_only	1	3	stable_hit	0	3	0
A29W7YUDVYWO5C	1	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AK1W1K25BZ59V	3	6-10	middle	union_miss	51	91	stable_miss	0	3	0
A1205Z8YPC185N	4	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A38UQ8VNDI37OW	4	6-10	middle	both	18	11	stable_miss	0	0	0
A2R344XCNP1GSM	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3NCHKFUOQJUTQ	2	1-5	head	both	9	9	stable_hit	0	1	0
AI508VJYCZJKA	4	1-5	head	union_miss	51	91	stable_miss	0	1	0
A1TBWRXV7KVHPC	1	1-5	tail	gram_only	25	17	stable_miss	0	1	0
A2JUEKTHNF7Y7Q	0	11-20	middle	union_miss	51	91	stable_miss	0	1	1
A3OVXVZ108U4GT	0	11-20	middle	union_miss	51	91	stable_miss	0	2	0
A3T3LCZE8LTCUG	0	11-20	middle	cf_only	51	48	stable_miss	0	2	0
A16ZFIHH9QSC0E	0	1-5	tail	union_miss	51	91	stable_miss	0	1	0
ATE0XK7EZIEKE	0	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A171MWA0DTRG0U	1	11-20	head	both	6	7	stable_hit	0	1	0
A13OCFY8EQ3UPW	4	1-5	head	both	2	2	stable_hit	0	2	0
A3COE6EPNR7RNB	1	1-5	middle	union_miss	51	91	stable_miss	0	0	3
APPEHP9XMWRNI	0	1-5	middle	gram_only	18	13	stable_miss	0	0	1
A1Z3F2QEFNMXFM	4	6-10	head	gram_only	19	36	stable_miss	0	2	0
A3VGJFTU9UN5PL	2	1-5	head	union_miss	51	91	stable_miss	1	0	0
A2JPG17PIHSW4T	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2O2C1HMJ75IZT	1	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A2NSRS3UG2KG2H	2	11-20	middle	union_miss	51	91	stable_miss	1	0	2
A3I92SZMN44YZE	0	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A13DUVQQKN36LW	1	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A1H3RXPWFOUCHS	3	1-5	head	union_miss	51	91	stable_miss	0	1	0
A11I5FICGS8032	3	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A3GA09FYFKL4EY	2	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A2X6FC7OXFB61U	1	1-5	middle	union_miss	51	91	stable_miss	0	1	2
A19MMJMNCJEBTS	3	1-5	middle	gram_only	44	58	stable_miss	0	1	0
A3VJZ9LPU4SF3Q	4	1-5	middle	union_miss	51	91	stable_miss	0	0	2
AZUH5XSJ2NLXR	2	6-10	head	cf_only	51	36	stable_miss	0	1	0
A1GD7SUF2XCYU2	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A38X5MXC13APUH	4	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A3A36RJBT15KQ2	0	1-5	middle	union_miss	51	91	stable_miss	0	0	2
A30BFF5I1BCW6M	0	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A190CKV1Y39FYC	1	6-10	middle	union_miss	51	91	stable_miss	0	1	1
A2VO690VY0FGT1	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1EB2NMJZOQ6ZA	3	1-5	tail	union_miss	51	91	stable_miss	1	1	1
A2HB8U4A77QPVT	3	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A25CGBLRJB6X0S	0	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A2T3NM0FY01QS2	2	1-5	tail	union_miss	51	91	stable_miss	0	2	1
A27K2H4S56KDFM	1	1-5	middle	both	19	17	stable_miss	0	1	1
AO4WE0U9SB5T7	4	6-10	tail	union_miss	51	91	stable_miss	0	3	0
A32104NJMRUP6D	1	6-10	head	both	9	4	stable_hit	0	1	0
A21Y32ZUJNAC4N	4	1-5	head	gram_only	50	74	stable_miss	0	1	2
A322KCNE2ERL7B	4	1-5	tail	union_miss	51	91	stable_miss	0	1	0
APSTLN8PLPVFQ	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2A3CI3XZHETIY	3	11-20	middle	gram_only	9	12	loss	0	1	0
A27BPT3KS5OV2	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
AGIOT5X725BZ2	1	1-5	head	union_miss	51	91	stable_miss	0	0	0
ARQZQ0TZCYRMH	4	1-5	middle	both	3	1	stable_hit	0	1	0
AJ9B92JX81B40	2	11-20	head	union_miss	51	91	stable_miss	0	0	2
A32M32425ACDHG	0	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3622F2VUDRIYR	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3LHZN0R0ZJK32	4	1-5	tail	gram_only	1	1	stable_hit	2	0	0
A1O2QIQK2OR5TC	4	11-20	middle	both	2	2	stable_hit	0	3	0
A1CPMPD6CACYKZ	1	6-10	tail	union_miss	51	91	stable_miss	0	1	0
A2MQC06VCS51SS	1	6-10	tail	union_miss	51	91	stable_miss	2	0	1
AJWCIFMOOX5H2	0	11-20	tail	cf_only	51	28	stable_miss	0	2	1
A73RDD0OG4AMF	0	6-10	middle	union_miss	51	91	stable_miss	1	3	0
A2W99G61E5ZPF0	2	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A3U2C3NVBAGV29	1	1-5	tail	union_miss	51	91	stable_miss	0	3	0
A14AJAMALII28Q	3	1-5	tail	both	13	3	gain	0	2	0
A200FU07IQGUD9	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AC2GB5YLTKEOH	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2YOWWEPFUK1XU	2	1-5	tail	union_miss	51	91	stable_miss	0	0	2
A1OUOGHVZD4P0G	1	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A19Y4TXEXGCU5Y	2	1-5	middle	gram_only	7	12	loss	0	2	0
A1AE8V6Y8T4KGL	4	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A2H8YPSZ3RN6BU	1	6-10	middle	union_miss	51	91	stable_miss	0	0	3
ARAKTT5M3DDYA	2	11-20	tail	union_miss	51	91	stable_miss	0	1	1
A1H8ECV0SLTT9O	1	1-5	head	union_miss	51	91	stable_miss	0	1	2
A2KGYJFT0ZPRBB	0	6-10	head	cf_only	51	49	stable_miss	0	3	0
A3VLR6J5IYRTJF	2	1-5	middle	both	2	1	stable_hit	0	2	0
ALJDTG58B4NA9	1	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A13NSQQSABDB8A	0	1-5	middle	both	1	1	stable_hit	0	0	2
AJB7W7OD11G8Z	1	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A4P2P0GAMR7XX	4	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A3SXRHSN0OM7YG	4	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A3PVN61HD3KXLS	0	6-10	middle	cf_only	51	88	stable_miss	0	2	1
A2L3IUBO981QOM	2	1-5	middle	union_miss	51	91	stable_miss	0	0	2
A1Q2KDXNG1YC4R	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1CJCWROJKLNNW	2	11-20	middle	union_miss	51	91	stable_miss	1	2	0
A9CJ6G43TTCF3	2	1-5	middle	union_miss	51	91	stable_miss	0	3	0
AN2AMQMQOKEON	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A38AQATOGRFD1D	0	1-5	head	union_miss	51	91	stable_miss	0	0	1
A3KHFA8233TXM	2	1-5	head	union_miss	51	91	stable_miss	1	2	1
A1S1IP62GI71D0	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1O1FFS4I1XEE6	1	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3JR8YFXZQQBU0	3	6-10	tail	gram_only	4	8	stable_hit	0	4	0
A1IANEBSMVGHS9	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A14D004DHSPWI1	0	1-5	head	both	10	10	stable_hit	0	0	0
A2LNK434OR0WL2	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1XWB8ODFNIS61	0	6-10	head	union_miss	51	91	stable_miss	0	1	0
AZZTH6DJ0KSIP	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1AKJRWMTUIMZE	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2DUOY5JAJHVWD	1	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3KKV9HW87CKKO	2	1-5	head	union_miss	51	91	stable_miss	0	0	1
A2SU6JFFP4GYRN	2	1-5	head	cf_only	51	55	stable_miss	0	0	0
A1HSO4GII3EF70	3	1-5	tail	union_miss	51	91	stable_miss	1	1	0
A2K0QLST7946WU	1	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A1K7RG0AT4I3DN	0	1-5	head	union_miss	51	91	stable_miss	0	0	0
A1N5C21KMKLC0P	2	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3JV5RRJRNKN0I	1	1-5	tail	both	5	4	stable_hit	0	1	0
A1RFK5285NFQ76	4	1-5	tail	union_miss	51	91	stable_miss	0	1	3
A18U9BQQQ0U8F5	4	1-5	head	both	1	1	stable_hit	0	2	0
A5Q2XFGVQYSNK	1	1-5	middle	union_miss	51	91	stable_miss	0	4	1
A2QN89JM2YS782	4	6-10	head	union_miss	51	91	stable_miss	0	2	0
A3EOR8KDVSEIPC	4	1-5	tail	gram_only	4	6	stable_hit	0	4	0
A3J3A16GJQXR2G	3	1-5	middle	gram_only	4	6	stable_hit	1	0	0
A3UTGEEK1W1O5N	2	6-10	head	union_miss	51	91	stable_miss	0	2	0
A3MXRA89E62AAH	3	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A1EVGGPKMPOXVR	0	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A1XX7L7E6F8Q9A	2	11-20	tail	gram_only	16	12	stable_miss	0	1	1
A3BT2KGYRTAPR8	4	6-10	head	union_miss	51	91	stable_miss	0	1	0
A1AARMR653JKX	4	6-10	head	cf_only	51	57	stable_miss	0	2	0
A348W2R3N86XLW	0	1-5	middle	union_miss	51	91	stable_miss	0	0	2
A2KLFJ0GHM3NFO	4	11-20	head	union_miss	51	91	stable_miss	0	1	0
A3919DPCCXQLO9	0	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A3EED1XZ2HIXZU	4	1-5	middle	cf_only	51	42	stable_miss	0	1	0
A3NO02UJ96CKZA	3	1-5	tail	union_miss	51	91	stable_miss	1	0	1
A1XTVN0TGNHW92	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A3UKQVPVQ6UBWG	1	1-5	middle	gram_only	15	18	stable_miss	0	1	0
AS0VD7PIP04DI	0	1-5	tail	union_miss	51	91	stable_miss	0	3	0
A1FOLORLUKPX49	0	11-20	middle	gram_only	29	26	stable_miss	0	2	0
A2Q1L1DVG9LOOS	0	6-10	head	union_miss	51	91	stable_miss	0	0	2
AMFQX8QUHYS3J	0	6-10	tail	union_miss	51	91	stable_miss	0	1	0
A3QNEE7OE6ZZD3	4	1-5	middle	both	3	2	stable_hit	0	1	0
A11HU1AN7E6M0G	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1QFEQSHDE1O14	4	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A2A0Z3DDCFPOAI	3	1-5	head	gram_only	31	38	stable_miss	0	2	0
A31IPFRDKPT6M3	3	1-5	tail	union_miss	51	91	stable_miss	0	2	2
A2OCJSOEL6O0VU	4	6-10	middle	union_miss	51	91	stable_miss	0	2	0
ACCGSDA9XKD7Z	1	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A3HKJUDAXMZHFE	0	1-5	middle	both	9	7	stable_hit	0	1	0
A3MFF3HWX2TB60	0	1-5	head	union_miss	51	91	stable_miss	0	3	0
A1LQ1PZ4NAE00N	3	1-5	head	union_miss	51	91	stable_miss	0	0	1
A267AMGMVXB29U	1	1-5	middle	union_miss	51	91	stable_miss	0	3	0
AEMSR4TMYD2ZA	1	11-20	middle	union_miss	51	91	stable_miss	0	1	2
A1TH0SURQMIEH8	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1SDLYDNLKTOTM	4	1-5	middle	union_miss	51	91	stable_miss	2	0	0
A3FR2L0OZJUNJV	0	1-5	tail	both	6	8	stable_hit	0	2	0
A1DFC5PWJECJBX	0	1-5	middle	union_miss	51	91	stable_miss	0	4	0
A291EUMCNLLOKI	4	1-5	head	union_miss	51	91	stable_miss	0	0	1
AJLY06UK1KD9L	4	1-5	middle	union_miss	51	91	stable_miss	0	1	2
A27UGQK54EF3MJ	2	6-10	head	both	3	3	stable_hit	0	2	0
AVA52NIN4CWKK	1	11-20	tail	union_miss	51	91	stable_miss	1	4	0
A25PIL7VU8VBSR	0	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A22FF2UDE62RW2	1	6-10	middle	union_miss	51	91	stable_miss	0	3	0
A6U5RO3NVNJ8E	0	6-10	tail	union_miss	51	91	stable_miss	0	3	0
AD3SF0T5WCQ64	4	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A31WX20XMKOJS1	4	1-5	head	union_miss	51	91	stable_miss	0	0	0
A2H1W8V6R9TJ9E	2	11-20	middle	union_miss	51	91	stable_miss	1	2	0
A2RLGKF6LX0AHG	3	1-5	middle	gram_only	29	30	stable_miss	0	1	1
ADZ41I9VQK13X	4	1-5	tail	union_miss	51	91	stable_miss	1	0	1
A12HV5F53N137I	1	1-5	middle	both	18	17	stable_miss	0	1	0
A1K5Q5GG44YIMU	2	1-5	tail	union_miss	51	91	stable_miss	1	0	1
A2QP5REBZWY1HR	0	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A3K9NDME3X61PZ	0	1-5	middle	both	6	6	stable_hit	0	1	0
A2V7AHQ4U1L4Q8	4	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A1PZLIK77K4WH3	2	1-5	head	union_miss	51	91	stable_miss	0	1	0
A2WW05ECGJLY7C	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A2IG937LQKWO7C	2	11-20	middle	union_miss	51	91	stable_miss	0	3	0
A2E4R7YISIM4QM	2	11-20	tail	union_miss	51	91	stable_miss	1	1	0
A2PL33QF3OAYEC	4	1-5	head	both	2	2	stable_hit	0	1	0
A3UM4FRRC78QM9	2	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A3PAO5AC7UUGSE	3	11-20	middle	union_miss	51	91	stable_miss	0	2	1
A2K4WOSH37GSW6	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A2GVB4M30H3RJ	3	1-5	middle	union_miss	51	91	stable_miss	2	0	1
AV7Z35OEJZEUI	4	6-10	tail	union_miss	51	91	stable_miss	0	1	0
A2KN8514W5PRK3	0	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A2T904CO2FZG69	0	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A3DTP68HT6DBJL	0	1-5	head	cf_only	51	74	stable_miss	0	0	0
AQ1VDYFAZLPA2	3	1-5	tail	union_miss	51	91	stable_miss	0	0	0
AH5GCNH82ZU0C	4	6-10	tail	union_miss	51	91	stable_miss	0	4	0
A2SYYT7NP9H953	0	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A2S7IP5VH3OQHH	3	1-5	tail	gram_only	14	23	stable_miss	0	3	0
A1M50TCAUWLIBS	2	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A307DLR7DGLJ4S	0	1-5	head	union_miss	51	91	stable_miss	0	1	1
A15RT32HHP7W76	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2FIMNJ9J1WTSR	3	11-20	tail	union_miss	51	91	stable_miss	0	0	2
A25MP71898XCR2	3	1-5	middle	union_miss	51	91	stable_miss	0	3	1
A33UNCWGA7R3TY	2	1-5	tail	both	6	5	stable_hit	0	1	1
A060131923OZAPX4NDRM8	2	11-20	tail	union_miss	51	91	stable_miss	0	2	0
A3B4L36EKRMI4X	0	6-10	tail	union_miss	51	91	stable_miss	0	0	1
ANJ8038QWLGAM	2	6-10	middle	union_miss	51	91	stable_miss	0	0	0
A1XZTYPSF9H4I8	2	1-5	head	union_miss	51	91	stable_miss	0	0	0
AFM2A391J0HIV	2	1-5	tail	both	1	1	stable_hit	1	1	2
A227CGLBVAEMWB	1	1-5	head	union_miss	51	91	stable_miss	2	0	1
A1P5PZMQ25UYIE	0	1-5	head	union_miss	51	91	stable_miss	0	1	0
AZFZ7OFVY3PJD	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
AWP20DX9QOPHL	2	1-5	tail	union_miss	51	91	stable_miss	0	2	1
A1RN8GXRQU2176	4	1-5	tail	union_miss	51	91	stable_miss	0	3	0
A2QJXGSET1NF47	1	11-20	middle	union_miss	51	91	stable_miss	2	1	0
A1GOUUFE1KUXJG	1	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A1E723A6KDXQJQ	0	6-10	middle	union_miss	51	91	stable_miss	1	1	1
A3F5Y6O5DSETMB	1	1-5	tail	union_miss	51	91	stable_miss	1	0	1
AHYPBBLBVS54P	2	1-5	middle	cf_only	51	67	stable_miss	0	0	0
A36VA95OTAFKHS	1	11-20	middle	union_miss	51	91	stable_miss	1	2	0
A1YJMG0QJXZLD4	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A27OJUSEVEYDKG	1	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A22J4KV8B8M1JU	2	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A1ABA883LM763R	2	1-5	head	both	6	7	stable_hit	0	1	0
A2MTNRYCL8ZQ3J	4	1-5	head	cf_only	51	41	stable_miss	1	1	1
A1EKMYQS62GNII	0	1-5	tail	union_miss	51	91	stable_miss	0	1	1
A2F72U3CO9ARSM	4	1-5	middle	union_miss	51	91	stable_miss	1	1	0
A3HFQT4IPBUA1P	3	6-10	middle	union_miss	51	91	stable_miss	0	0	0
A1N9ELULUQTH32	2	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AWKVUDT16GKES	0	1-5	middle	gram_only	8	10	stable_hit	0	1	0
A22BB0PM3MX2DG	1	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A3AVJCB1ZD6ZY5	3	1-5	head	union_miss	51	91	stable_miss	0	3	0
A7NNRSEZWQDSQ	2	1-5	tail	union_miss	51	91	stable_miss	1	0	1
A2O4TDN0650V7X	3	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A35DP5B4IRDU1Y	4	1-5	middle	both	3	4	stable_hit	0	1	0
A3R8TAZQYGWP2P	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
ARRNEVO7SVPIB	1	1-5	middle	union_miss	51	91	stable_miss	1	0	1
A3TFDCAUUERG14	4	6-10	tail	union_miss	51	91	stable_miss	1	0	0
A3XCWJU1LERRZ	1	1-5	head	both	4	4	stable_hit	0	1	0
A3USG4MPQ3MI6L	2	11-20	middle	both	28	18	stable_miss	0	4	0
A39YL2F4T02FM1	2	6-10	middle	gram_only	8	11	loss	0	2	0
A3338ZNGHUQY3	2	1-5	middle	union_miss	51	91	stable_miss	0	3	1
ARUOIU4FQZ0O2	1	6-10	tail	union_miss	51	91	stable_miss	0	1	1
ALVG32OL7K7WZ	3	1-5	head	gram_only	17	21	stable_miss	1	1	1
A1RWKNH4Z3W1ID	1	6-10	middle	gram_only	2	2	stable_hit	1	1	1
A1LOAUS8602PKT	2	1-5	head	union_miss	51	91	stable_miss	1	0	2
A292W1LK5EZJSY	2	11-20	tail	union_miss	51	91	stable_miss	0	0	1
A30ZV7N6MUJ7D2	4	6-10	head	union_miss	51	91	stable_miss	0	1	0
A2EO7K6R85S57B	4	1-5	head	cf_only	51	17	stable_miss	0	2	1
AD39FLDNEBO1P	3	1-5	tail	union_miss	51	91	stable_miss	2	0	0
A4XS0HMJ1HOQM	3	1-5	middle	both	28	17	stable_miss	0	1	0
A1YMGZDA3WGS6O	0	6-10	middle	gram_only	1	1	stable_hit	0	0	0
AXEH3HDEBA0EA	3	1-5	middle	union_miss	51	91	stable_miss	3	0	0
ATM2MM8G4WYUP	0	11-20	tail	union_miss	51	91	stable_miss	0	0	2
A13ALI86MWHTGT	0	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A1GDPTMBF6VYSC	2	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A1MOSPX2WM5PX7	0	1-5	tail	union_miss	51	91	stable_miss	0	0	2
A2AS1OV35T7DQC	4	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A2X688A16UW6LX	3	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A3LZ0E3MHF4YX0	0	1-5	tail	union_miss	51	91	stable_miss	0	1	1
ATD9I008SY8PD	4	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A1L6YMKSJZ9UZA	0	1-5	tail	union_miss	51	91	stable_miss	0	3	0
AQAXO6NI8Y3RU	1	6-10	tail	union_miss	51	91	stable_miss	0	2	1
A17INQNCZ1HMHL	4	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A2MYVHV5NAT5GC	3	1-5	middle	union_miss	51	91	stable_miss	0	0	2
A30T1TG6J42XE0	1	11-20	head	union_miss	51	91	stable_miss	0	0	2
A17599GLJX98VP	2	1-5	tail	union_miss	51	91	stable_miss	0	3	0
AHGSN0ATWXDJS	0	1-5	middle	both	2	2	stable_hit	0	1	0
A3BKWDPBGQFE51	4	11-20	middle	union_miss	51	91	stable_miss	2	0	1
A278LLN1M4AACP	2	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A3UCRKDVKZ07D9	3	6-10	middle	union_miss	51	91	stable_miss	0	0	0
A18PHQM5FOYLUR	1	1-5	tail	both	1	1	stable_hit	0	2	0
A1QS4XGDQ6JVB5	2	1-5	head	both	2	2	stable_hit	0	1	0
A24FY1EBJ7EWLH	4	6-10	middle	cf_only	51	28	stable_miss	0	0	3
A1D7UE3ILUOIK0	0	1-5	tail	union_miss	51	91	stable_miss	0	0	0
AUKXOF4IAP3H2	2	6-10	tail	union_miss	51	91	stable_miss	0	0	0
A2GVHUV1RJ3XVI	4	1-5	middle	gram_only	4	1	stable_hit	0	0	1
AWMUKP0HKLU2X	1	1-5	middle	union_miss	51	91	stable_miss	0	0	2
A14M1HSN0AZGYL	2	6-10	tail	union_miss	51	91	stable_miss	0	1	0
A3PNOH9KHS2NBK	1	11-20	middle	both	14	11	stable_miss	0	2	0
A3S7CFKN0AJHC2	1	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A13R550JP3A8BO	2	1-5	middle	gram_only	28	34	stable_miss	0	1	0
ADUF6ONSJC16W	1	1-5	head	gram_only	20	28	stable_miss	0	2	1
A23FDPA9N8ZZ0J	2	6-10	middle	union_miss	51	91	stable_miss	3	0	0
ATY70MUHFXL6K	3	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A2F6FLIVE3649V	4	1-5	middle	union_miss	51	91	stable_miss	1	0	0
A102BB2V3UFSH2	3	1-5	tail	union_miss	51	91	stable_miss	0	0	0
AMG7CX0WZIV0G	4	1-5	head	union_miss	51	91	stable_miss	0	2	0
A2ABFXJB7DKIBQ	2	6-10	tail	union_miss	51	91	stable_miss	0	1	0
A31G7R5KSHQ814	4	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A1RF9YK4BK5TRH	0	11-20	middle	both	2	1	stable_hit	0	0	0
A3NO9NOCWLFAAJ	2	6-10	tail	union_miss	51	91	stable_miss	0	1	0
A3KXOGCEST84HJ	2	1-5	middle	both	1	1	stable_hit	0	1	0
AXDMIOILNGYHH	3	1-5	head	union_miss	51	91	stable_miss	1	0	0
AOGN1F0Q3HW86	2	6-10	middle	union_miss	51	91	stable_miss	1	1	1
A6T5J9QGAH5AV	3	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A2XNLIC0O07GPW	1	1-5	head	union_miss	51	91	stable_miss	1	0	1
A3MCMM13TRWXEM	1	1-5	middle	both	1	1	stable_hit	0	0	1
AGYCKFRAADW8N	3	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A1VZ54I4SUQEW	4	1-5	tail	union_miss	51	91	stable_miss	0	1	0
AZTLX50QET4MP	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A5ZUCLRHA3VEY	0	11-20	tail	union_miss	51	91	stable_miss	1	2	0
A1DNXL8BIR5R8R	2	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A3ON633GO6OYNZ	1	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AFMKVVQDEJM46	2	11-20	middle	gram_only	1	2	stable_hit	0	3	0
A3QCKD6SQI4SJG	1	1-5	middle	gram_only	13	34	stable_miss	0	2	0
AVFP6Y641X6CZ	2	11-20	middle	union_miss	51	91	stable_miss	2	0	1
AFBLTQ3H8BMH8	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
AHM1BQAMNAGY6	3	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A2KG5YIV44VGYU	1	6-10	middle	union_miss	51	91	stable_miss	0	1	1
A140X1CP9DZMWF	2	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A2IIFPUDC49ZMV	1	6-10	head	union_miss	51	91	stable_miss	0	1	0
A3O169AQVVY4UR	3	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A7UBXHPK1CL0X	4	1-5	tail	gram_only	2	2	stable_hit	1	1	0
A3GEVVUZ4F87GR	2	11-20	middle	union_miss	51	91	stable_miss	1	2	0
A32VIHALKA4IK9	2	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A3DQN9Y059YUNK	2	11-20	head	union_miss	51	91	stable_miss	1	1	0
A2KCWIHJPMVAZF	0	1-5	middle	union_miss	51	91	stable_miss	0	2	1
A36M3LAC7HSA5Z	3	6-10	tail	union_miss	51	91	stable_miss	1	0	0
A1Z7QLAF0JAWW6	4	1-5	tail	union_miss	51	91	stable_miss	0	2	1
A6XKOQPK6NI24	0	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A34TYZLGP4B77W	0	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A29EDEINZSF14S	3	1-5	tail	union_miss	51	91	stable_miss	0	1	0
