dataset,user,split,sample_hash,depth,child_count,history_length,donor_overlap_max,lp_clean,lp_corrupt,lp_no_cf,cf_utility,cf_margin,helpful,sensitivity_deficit,visible_length_identity,metadata_start_identity
Toys,A21Y7CI1YEVNPH,calibration,032fab06a08ac4cbda50d81a8e4097d0bb3535bc85614d4efd0cbc7735ec4036,4,1,9,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A3U6SWQW5ID7F5,calibration,034cebd5143bb20477849e1b455c9adfaf07f7ac80064fec3383ac6c556b79e6,0,30,2,0.0,-1.172525405883789,-1.5234200954437256,-1.2005431652069092,0.028017759323120117,0.3508946895599365,True,False,True,True
Toys,A3U6SWQW5ID7F5,calibration,034cebd5143bb20477849e1b455c9adfaf07f7ac80064fec3383ac6c556b79e6,1,23,2,0.0,-3.381448745727539,-3.564279079437256,-3.5970544815063477,0.2156057357788086,0.1828303337097168,True,False,True,True
Toys,A3U6SWQW5ID7F5,calibration,034cebd5143bb20477849e1b455c9adfaf07f7ac80064fec3383ac6c556b79e6,2,18,2,0.0,-2.644101142883301,-2.2630980014801025,-2.4817943572998047,-0.1623067855834961,-0.38100314140319824,False,False,True,True
Toys,A3U6SWQW5ID7F5,calibration,034cebd5143bb20477849e1b455c9adfaf07f7ac80064fec3383ac6c556b79e6,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A3U6SWQW5ID7F5,calibration,034cebd5143bb20477849e1b455c9adfaf07f7ac80064fec3383ac6c556b79e6,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,ACUYXGCMWVF7S,calibration,034d4ab61e8f21cd2e3547e98e881f96d188a6c7a8e4f2b7258929769cbf52cd,0,30,5,0.0,-3.0365114212036133,-4.2474541664123535,-3.90559458732605,0.8690831661224365,1.2109427452087402,True,False,True,True
Toys,ACUYXGCMWVF7S,calibration,034d4ab61e8f21cd2e3547e98e881f96d188a6c7a8e4f2b7258929769cbf52cd,1,20,5,0.0,-0.052506282925605774,-0.7370715141296387,-0.47401806712150574,0.42151178419589996,0.6845652312040329,True,False,True,True
Toys,ACUYXGCMWVF7S,calibration,034d4ab61e8f21cd2e3547e98e881f96d188a6c7a8e4f2b7258929769cbf52cd,2,19,5,0.0,-0.9960229992866516,-0.4443387985229492,-0.7767857909202576,-0.21923720836639404,-0.5516842007637024,False,False,True,True
Toys,ACUYXGCMWVF7S,calibration,034d4ab61e8f21cd2e3547e98e881f96d188a6c7a8e4f2b7258929769cbf52cd,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,ACUYXGCMWVF7S,calibration,034d4ab61e8f21cd2e3547e98e881f96d188a6c7a8e4f2b7258929769cbf52cd,4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A3FNXE2SI253HR,calibration,035f0f212c2857153863d82d00e78cfc1aa960fcd6dc1cf108feea2de6fe27f2,0,30,3,0.0,-3.9661717414855957,-4.542096138000488,-3.616901397705078,-0.3492703437805176,0.5759243965148926,False,False,True,True
Toys,A3FNXE2SI253HR,calibration,035f0f212c2857153863d82d00e78cfc1aa960fcd6dc1cf108feea2de6fe27f2,1,22,3,0.0,-5.34688663482666,-6.7390241622924805,-7.383571624755859,2.036684989929199,1.3921375274658203,True,False,True,True
Toys,A3FNXE2SI253HR,calibration,035f0f212c2857153863d82d00e78cfc1aa960fcd6dc1cf108feea2de6fe27f2,2,2,3,0.0,-2.0011801719665527,-2.9495909214019775,-2.721458673477173,0.7202785015106201,0.9484107494354248,True,False,True,True
Toys,A3FNXE2SI253HR,calibration,035f0f212c2857153863d82d00e78cfc1aa960fcd6dc1cf108feea2de6fe27f2,3,2,3,0.0,-0.025246264412999153,-0.7505107522010803,-0.18288053572177887,0.15763427130877972,0.7252644877880812,True,False,True,True
Toys,A3FNXE2SI253HR,calibration,035f0f212c2857153863d82d00e78cfc1aa960fcd6dc1cf108feea2de6fe27f2,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A3G8B6EN4KPEO4,calibration,036f3bfbedd76c5d959e2572e54fe6e95e14b739babad8324dd7e2bd21bf4cfc,0,30,4,0.0,-1.340857982635498,-2.3614933490753174,-1.9728453159332275,0.6319873332977295,1.0206353664398193,True,False,True,True
Toys,A3G8B6EN4KPEO4,calibration,036f3bfbedd76c5d959e2572e54fe6e95e14b739babad8324dd7e2bd21bf4cfc,1,27,4,0.0,-0.35973212122917175,-2.9531819820404053,-2.9052839279174805,2.5455518066883087,2.5934498608112335,True,False,True,True
Toys,A3G8B6EN4KPEO4,calibration,036f3bfbedd76c5d959e2572e54fe6e95e14b739babad8324dd7e2bd21bf4cfc,2,11,4,0.0,-0.0004148814477957785,-2.0237882137298584,-4.208890438079834,4.208475556632038,2.0233733322820626,True,False,True,True
Toys,A3G8B6EN4KPEO4,calibration,036f3bfbedd76c5d959e2572e54fe6e95e14b739babad8324dd7e2bd21bf4cfc,3,2,4,0.0,-0.001490316353738308,-0.027811354026198387,-0.03556850180029869,0.03407818544656038,0.02632103767246008,True,True,True,True
Toys,A3G8B6EN4KPEO4,calibration,036f3bfbedd76c5d959e2572e54fe6e95e14b739babad8324dd7e2bd21bf4cfc,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A3G8B6EN4KPEO4,calibration,036f3bfbedd76c5d959e2572e54fe6e95e14b739babad8324dd7e2bd21bf4cfc,5,3,4,0.0,-0.00070296844933182,-0.5487275123596191,-0.528784453868866,0.5280814854195341,0.5480245439102873,True,False,True,True
Toys,A2VVKLY8A6WVWN,calibration,038253cb8a4afe4d921b2257a271a1f15df80f17f8824f53a92223fc23da4202,0,30,2,0.0,-1.9715282917022705,-1.772513747215271,-1.4080188274383545,-0.563509464263916,-0.1990145444869995,False,False,True,True
Toys,A2VVKLY8A6WVWN,calibration,038253cb8a4afe4d921b2257a271a1f15df80f17f8824f53a92223fc23da4202,1,21,2,0.0,-0.9244973659515381,-1.775162935256958,-1.4485116004943848,0.5240142345428467,0.8506655693054199,True,False,True,True
Toys,A2VVKLY8A6WVWN,calibration,038253cb8a4afe4d921b2257a271a1f15df80f17f8824f53a92223fc23da4202,2,100,2,0.0,-0.0024601928889751434,-5.87697172164917,-5.949913024902344,5.947452832013369,5.874511528760195,True,False,True,True
Toys,A2VVKLY8A6WVWN,calibration,038253cb8a4afe4d921b2257a271a1f15df80f17f8824f53a92223fc23da4202,3,2,2,0.0,0.0,-0.48137617111206055,-0.18493224680423737,0.18493224680423737,0.48137617111206055,True,False,True,True
Toys,A2VVKLY8A6WVWN,calibration,038253cb8a4afe4d921b2257a271a1f15df80f17f8824f53a92223fc23da4202,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2GFEO9CIUBG14,calibration,038f1e19edca696c9754ae4f1de4d99bed63750af1597d0466189083eee9d32f,0,30,8,0.1111111111111111,-4.657049179077148,-4.960017681121826,-5.734453201293945,1.0774040222167969,0.30296850204467773,True,False,True,True
Toys,A2GFEO9CIUBG14,calibration,038f1e19edca696c9754ae4f1de4d99bed63750af1597d0466189083eee9d32f,1,21,8,0.1111111111111111,-0.8002530932426453,-1.4202008247375488,-0.6721798777580261,-0.12807321548461914,0.6199477314949036,False,False,True,True
Toys,A2GFEO9CIUBG14,calibration,038f1e19edca696c9754ae4f1de4d99bed63750af1597d0466189083eee9d32f,2,59,8,0.1111111111111111,-0.22855472564697266,-1.7679450511932373,-1.4940627813339233,1.2655080556869507,1.5393903255462646,True,False,True,True
Toys,A2GFEO9CIUBG14,calibration,038f1e19edca696c9754ae4f1de4d99bed63750af1597d0466189083eee9d32f,3,1,8,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2GFEO9CIUBG14,calibration,038f1e19edca696c9754ae4f1de4d99bed63750af1597d0466189083eee9d32f,4,1,8,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A29GC482UVK668,calibration,0399b2aab877aae4e7b58f33199c42554971c48d2f56d72d6863102b76edafe9,0,30,7,0.1111111111111111,-2.463649272918701,-2.421443462371826,-2.219208240509033,-0.24444103240966797,-0.042205810546875,False,False,True,True
Toys,A29GC482UVK668,calibration,0399b2aab877aae4e7b58f33199c42554971c48d2f56d72d6863102b76edafe9,1,25,7,0.1111111111111111,-0.036951176822185516,-0.10416916757822037,-0.0333268977701664,-0.0036242790520191193,0.06721799075603485,False,False,True,True
Toys,A29GC482UVK668,calibration,0399b2aab877aae4e7b58f33199c42554971c48d2f56d72d6863102b76edafe9,2,18,7,0.1111111111111111,-2.1878886222839355,-2.7893154621124268,-2.1623897552490234,-0.02549886703491211,0.6014268398284912,False,False,True,True
Toys,A29GC482UVK668,calibration,0399b2aab877aae4e7b58f33199c42554971c48d2f56d72d6863102b76edafe9,3,1,7,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A29GC482UVK668,calibration,0399b2aab877aae4e7b58f33199c42554971c48d2f56d72d6863102b76edafe9,4,1,7,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2WHU9ZLS33A6W,calibration,03a6542893a694a80cb187c43da39a4d7a5b5010a97d67fff416b8aa8afee8c8,0,30,20,0.0,-2.4870707988739014,-2.149104356765747,-2.464376449584961,-0.02269434928894043,-0.3379664421081543,False,False,True,True
Toys,A2WHU9ZLS33A6W,calibration,03a6542893a694a80cb187c43da39a4d7a5b5010a97d67fff416b8aa8afee8c8,1,53,20,0.0,-1.7731614112854004,-0.6442278027534485,-2.5267691612243652,0.7536077499389648,-1.128933608531952,True,True,True,True
Toys,A2WHU9ZLS33A6W,calibration,03a6542893a694a80cb187c43da39a4d7a5b5010a97d67fff416b8aa8afee8c8,2,141,20,0.0,-6.014853000640869,-8.383525848388672,-7.010199069976807,0.9953460693359375,2.3686728477478027,True,False,True,True
Toys,A2WHU9ZLS33A6W,calibration,03a6542893a694a80cb187c43da39a4d7a5b5010a97d67fff416b8aa8afee8c8,3,1,20,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2WHU9ZLS33A6W,calibration,03a6542893a694a80cb187c43da39a4d7a5b5010a97d67fff416b8aa8afee8c8,4,1,20,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A20QUAPH1I8ERK,calibration,03ab71c46e321037b77dfece774525d9de410763ae6bdf422b565d027ff0f8b3,0,30,2,0.0,-2.954484462738037,-2.8570680618286133,-2.7135353088378906,-0.24094915390014648,-0.09741640090942383,False,False,True,True
Toys,A20QUAPH1I8ERK,calibration,03ab71c46e321037b77dfece774525d9de410763ae6bdf422b565d027ff0f8b3,1,53,2,0.0,-1.4660894870758057,-1.5699700117111206,-1.7781245708465576,0.31203508377075195,0.10388052463531494,True,False,True,True
Toys,A20QUAPH1I8ERK,calibration,03ab71c46e321037b77dfece774525d9de410763ae6bdf422b565d027ff0f8b3,2,141,2,0.0,-0.5963291525840759,-0.5500651597976685,-0.512291431427002,-0.08403772115707397,-0.04626399278640747,False,False,True,True
Toys,A20QUAPH1I8ERK,calibration,03ab71c46e321037b77dfece774525d9de410763ae6bdf422b565d027ff0f8b3,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A20QUAPH1I8ERK,calibration,03ab71c46e321037b77dfece774525d9de410763ae6bdf422b565d027ff0f8b3,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AKKD4NIONN7DJ,calibration,03c76486d3f0905a238aa131bfbc6c9f9bb1c6ca9e2c134911ec80cbbe3547b0,0,30,11,0.1111111111111111,-2.460834503173828,-2.4173688888549805,-2.4688754081726074,0.008040904998779297,-0.043465614318847656,True,True,True,True
Toys,AKKD4NIONN7DJ,calibration,03c76486d3f0905a238aa131bfbc6c9f9bb1c6ca9e2c134911ec80cbbe3547b0,1,29,11,0.1111111111111111,-0.46517032384872437,-0.559754490852356,-0.8129659295082092,0.34779560565948486,0.09458416700363159,True,True,True,True
Toys,AKKD4NIONN7DJ,calibration,03c76486d3f0905a238aa131bfbc6c9f9bb1c6ca9e2c134911ec80cbbe3547b0,2,45,11,0.1111111111111111,-1.8656060695648193,-3.486387252807617,-1.2698630094528198,-0.5957430601119995,1.6207811832427979,False,False,True,True
Toys,AKKD4NIONN7DJ,calibration,03c76486d3f0905a238aa131bfbc6c9f9bb1c6ca9e2c134911ec80cbbe3547b0,3,1,11,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AKKD4NIONN7DJ,calibration,03c76486d3f0905a238aa131bfbc6c9f9bb1c6ca9e2c134911ec80cbbe3547b0,4,1,11,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2FI48NT11SEHF,calibration,03cd7c3d0544983a778ad7e0a756e63f55c23c6d4729baccbc3ab42a09fa6fd3,0,30,4,0.0,-2.0449678897857666,-1.9368644952774048,-1.99708092212677,-0.04788696765899658,-0.10810339450836182,False,False,True,True
Toys,A2FI48NT11SEHF,calibration,03cd7c3d0544983a778ad7e0a756e63f55c23c6d4729baccbc3ab42a09fa6fd3,1,31,4,0.0,-2.7353782653808594,-2.9022035598754883,-2.8109803199768066,0.07560205459594727,0.1668252944946289,True,False,True,True
Toys,A2FI48NT11SEHF,calibration,03cd7c3d0544983a778ad7e0a756e63f55c23c6d4729baccbc3ab42a09fa6fd3,2,31,4,0.0,-0.29785990715026855,-0.7352101802825928,-0.8145220875740051,0.5166621804237366,0.4373502731323242,True,False,True,True
Toys,A2FI48NT11SEHF,calibration,03cd7c3d0544983a778ad7e0a756e63f55c23c6d4729baccbc3ab42a09fa6fd3,3,5,4,0.0,-0.20804883539676666,-0.4900168776512146,-0.651438295841217,0.4433894604444504,0.28196804225444794,True,False,True,True
Toys,A2FI48NT11SEHF,calibration,03cd7c3d0544983a778ad7e0a756e63f55c23c6d4729baccbc3ab42a09fa6fd3,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1FDV3WPOHREY9,calibration,03f2ec1809a2044407a1fc1df149ef994313d03e089c820ac668d5416d6200c8,0,30,18,0.0,-3.758734703063965,-3.718921422958374,-3.3258631229400635,-0.43287158012390137,-0.03981328010559082,False,False,True,True
Toys,A1FDV3WPOHREY9,calibration,03f2ec1809a2044407a1fc1df149ef994313d03e089c820ac668d5416d6200c8,1,29,18,0.0,-0.5023541450500488,-1.9624743461608887,-1.8907735347747803,1.3884193897247314,1.4601202011108398,True,False,True,True
Toys,A1FDV3WPOHREY9,calibration,03f2ec1809a2044407a1fc1df149ef994313d03e089c820ac668d5416d6200c8,2,30,18,0.0,-0.15439166128635406,-0.14441558718681335,-0.3073180615901947,0.15292640030384064,-0.00997607409954071,True,True,True,True
Toys,A1FDV3WPOHREY9,calibration,03f2ec1809a2044407a1fc1df149ef994313d03e089c820ac668d5416d6200c8,3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1FDV3WPOHREY9,calibration,03f2ec1809a2044407a1fc1df149ef994313d03e089c820ac668d5416d6200c8,4,1,18,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1OX93IPAKL23R,calibration,03f4ac756b877997277b727da4256c6e0ab01cc770ca96dae306c2a249ada7ff,0,30,2,0.0,-1.4174530506134033,-1.5326333045959473,-1.5405832529067993,0.123130202293396,0.11518025398254395,True,False,True,True
Toys,A1OX93IPAKL23R,calibration,03f4ac756b877997277b727da4256c6e0ab01cc770ca96dae306c2a249ada7ff,1,53,2,0.0,-2.2096686363220215,-1.3829123973846436,-2.483250141143799,0.27358150482177734,-0.8267562389373779,True,True,True,True
Toys,A1OX93IPAKL23R,calibration,03f4ac756b877997277b727da4256c6e0ab01cc770ca96dae306c2a249ada7ff,2,43,2,0.0,-0.01038363017141819,-3.362046957015991,-2.534641981124878,2.5242583509534597,3.351663326844573,True,False,True,True
Toys,A1OX93IPAKL23R,calibration,03f4ac756b877997277b727da4256c6e0ab01cc770ca96dae306c2a249ada7ff,3,3,2,0.0,-3.576278118089249e-07,-3.331587553024292,-2.463207244873047,2.463206887245235,3.33158719539648,True,False,True,True
Toys,A1OX93IPAKL23R,calibration,03f4ac756b877997277b727da4256c6e0ab01cc770ca96dae306c2a249ada7ff,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,ARADXCOUVBS09,calibration,03f89f1b1babaa56d2c3e517d76ac38388836dbe468d87fb2b31360384fc5ff0,0,30,20,0.1111111111111111,-1.9708787202835083,-1.974915623664856,-1.6991838216781616,-0.2716948986053467,0.004036903381347656,False,False,True,True
Toys,ARADXCOUVBS09,calibration,03f89f1b1babaa56d2c3e517d76ac38388836dbe468d87fb2b31360384fc5ff0,1,27,20,0.1111111111111111,-0.2023908942937851,-2.7413697242736816,-0.9890656471252441,0.786674752831459,2.5389788299798965,True,False,True,True
Toys,ARADXCOUVBS09,calibration,03f89f1b1babaa56d2c3e517d76ac38388836dbe468d87fb2b31360384fc5ff0,2,3,20,0.1111111111111111,-1.311301275563892e-06,-0.3493940234184265,-0.00022098960471339524,0.00021967830343783135,0.34939271211715095,True,False,True,True
Toys,ARADXCOUVBS09,calibration,03f89f1b1babaa56d2c3e517d76ac38388836dbe468d87fb2b31360384fc5ff0,3,1,20,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,ARADXCOUVBS09,calibration,03f89f1b1babaa56d2c3e517d76ac38388836dbe468d87fb2b31360384fc5ff0,4,1,20,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A30EBUHTXX124J,calibration,0412ff2ab7e6d99736168b7647bca6fff592a61cd911d8ff97e57e41bf9b70f8,0,30,3,0.0,-2.4473795890808105,-2.8753185272216797,-3.2735400199890137,0.8261604309082031,0.42793893814086914,True,False,True,True
Toys,A30EBUHTXX124J,calibration,0412ff2ab7e6d99736168b7647bca6fff592a61cd911d8ff97e57e41bf9b70f8,1,24,3,0.0,-2.666156768798828,-4.947782516479492,-4.425135612487793,1.7589788436889648,2.281625747680664,True,False,True,True
Toys,A30EBUHTXX124J,calibration,0412ff2ab7e6d99736168b7647bca6fff592a61cd911d8ff97e57e41bf9b70f8,2,13,3,0.0,-0.8199928998947144,-0.8439518213272095,-0.7020573616027832,-0.11793553829193115,0.023958921432495117,False,False,True,True
Toys,A30EBUHTXX124J,calibration,0412ff2ab7e6d99736168b7647bca6fff592a61cd911d8ff97e57e41bf9b70f8,3,3,3,0.0,-0.6792667508125305,-0.41482675075531006,-1.051133155822754,0.3718664050102234,-0.26444000005722046,True,True,True,True
Toys,A30EBUHTXX124J,calibration,0412ff2ab7e6d99736168b7647bca6fff592a61cd911d8ff97e57e41bf9b70f8,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,ANFX7PICW4YPA,calibration,04156bcf811e8d54be3822a6cab67759c29741f7acec45d5d64c55cca465dae0,0,30,2,0.0,-0.13593140244483948,-0.6021808385848999,-0.1599043309688568,0.023972928524017334,0.4662494361400604,True,False,True,True
Toys,ANFX7PICW4YPA,calibration,04156bcf811e8d54be3822a6cab67759c29741f7acec45d5d64c55cca465dae0,1,29,2,0.0,-0.6408611536026001,-1.0482760667800903,-0.45474639534950256,-0.18611475825309753,0.40741491317749023,False,False,True,True
Toys,ANFX7PICW4YPA,calibration,04156bcf811e8d54be3822a6cab67759c29741f7acec45d5d64c55cca465dae0,2,19,2,0.0,-2.529914379119873,-2.369110345840454,-3.241304874420166,0.711390495300293,-0.16080403327941895,True,True,True,True
Toys,ANFX7PICW4YPA,calibration,04156bcf811e8d54be3822a6cab67759c29741f7acec45d5d64c55cca465dae0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,ANFX7PICW4YPA,calibration,04156bcf811e8d54be3822a6cab67759c29741f7acec45d5d64c55cca465dae0,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A3NE7BWSEOHIWJ,calibration,0434442787cfa4689c40d3a6a711507a4e4e068be7bfe78bba74e7dd83537e56,0,30,4,0.0,-2.8269824981689453,-3.1651744842529297,-3.4752862453460693,0.648303747177124,0.3381919860839844,True,False,True,True
Toys,A3NE7BWSEOHIWJ,calibration,0434442787cfa4689c40d3a6a711507a4e4e068be7bfe78bba74e7dd83537e56,1,21,4,0.0,-2.8948886394500732,-3.23822283744812,-2.0526084899902344,-0.8422801494598389,0.3433341979980469,False,False,True,True
Toys,A3NE7BWSEOHIWJ,calibration,0434442787cfa4689c40d3a6a711507a4e4e068be7bfe78bba74e7dd83537e56,2,29,4,0.0,-1.3415579795837402,-2.152255058288574,-2.345479965209961,1.0039219856262207,0.810697078704834,True,False,True,True
Toys,A3NE7BWSEOHIWJ,calibration,0434442787cfa4689c40d3a6a711507a4e4e068be7bfe78bba74e7dd83537e56,3,3,4,0.0,-0.0228232704102993,-0.09546602517366409,-0.06488195061683655,0.04205868020653725,0.07264275476336479,True,True,True,True
Toys,A3NE7BWSEOHIWJ,calibration,0434442787cfa4689c40d3a6a711507a4e4e068be7bfe78bba74e7dd83537e56,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A1RYLIR0OD5JBV,calibration,0438d5824d8a2a66240cc76bd20ecc3368c52152c86d97b426ac1264adab7944,0,30,7,0.0,-0.9063873291015625,-1.0100364685058594,-0.970368504524231,0.06398117542266846,0.10364913940429688,True,False,True,True
Toys,A1RYLIR0OD5JBV,calibration,0438d5824d8a2a66240cc76bd20ecc3368c52152c86d97b426ac1264adab7944,1,31,7,0.0,-2.6048758029937744,-2.1091599464416504,-2.4947147369384766,-0.11016106605529785,-0.495715856552124,False,False,True,True
Toys,A1RYLIR0OD5JBV,calibration,0438d5824d8a2a66240cc76bd20ecc3368c52152c86d97b426ac1264adab7944,2,27,7,0.0,-1.2186951637268066,-6.769235134124756,-1.912956714630127,0.6942615509033203,5.550539970397949,True,False,True,True
Toys,A1RYLIR0OD5JBV,calibration,0438d5824d8a2a66240cc76bd20ecc3368c52152c86d97b426ac1264adab7944,3,2,7,0.0,-0.43697237968444824,-1.725247859954834,-1.6646499633789062,1.227677583694458,1.2882754802703857,True,False,True,True
Toys,A1RYLIR0OD5JBV,calibration,0438d5824d8a2a66240cc76bd20ecc3368c52152c86d97b426ac1264adab7944,4,1,7,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2LXGRSZF5RJ31,calibration,0443764b165e079e940ee814ad1a14d9925187306436adc521298cd230fd3323,0,30,2,0.0,-0.3356224000453949,-1.9258768558502197,-1.4048012495040894,1.0691788494586945,1.5902544558048248,True,False,True,True
Toys,A2LXGRSZF5RJ31,calibration,0443764b165e079e940ee814ad1a14d9925187306436adc521298cd230fd3323,1,53,2,0.0,-1.0793317556381226,-1.841843843460083,-1.74882173538208,0.6694899797439575,0.7625120878219604,True,False,True,True
Toys,A2LXGRSZF5RJ31,calibration,0443764b165e079e940ee814ad1a14d9925187306436adc521298cd230fd3323,2,141,2,0.0,-6.478200912475586,-7.644631385803223,-8.284772872924805,1.8065719604492188,1.1664304733276367,True,False,True,True
Toys,A2LXGRSZF5RJ31,calibration,0443764b165e079e940ee814ad1a14d9925187306436adc521298cd230fd3323,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A2LXGRSZF5RJ31,calibration,0443764b165e079e940ee814ad1a14d9925187306436adc521298cd230fd3323,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AV0B1VIWNAGOI,calibration,045e2dbb15801368c99258a55e0f773870216f962782665f8b059739a6094937,0,30,5,0.0,-3.326657772064209,-2.423537254333496,-3.2661633491516113,-0.060494422912597656,-0.9031205177307129,False,False,True,True
Toys,AV0B1VIWNAGOI,calibration,045e2dbb15801368c99258a55e0f773870216f962782665f8b059739a6094937,1,44,5,0.0,-3.3839497566223145,-4.277466773986816,-3.85726261138916,0.4733128547668457,0.893517017364502,True,False,True,True
Toys,AV0B1VIWNAGOI,calibration,045e2dbb15801368c99258a55e0f773870216f962782665f8b059739a6094937,2,5,5,0.0,-0.5854553580284119,-0.5589077472686768,-0.8364447951316833,0.2509894371032715,-0.026547610759735107,True,True,True,True
Toys,AV0B1VIWNAGOI,calibration,045e2dbb15801368c99258a55e0f773870216f962782665f8b059739a6094937,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AV0B1VIWNAGOI,calibration,045e2dbb15801368c99258a55e0f773870216f962782665f8b059739a6094937,4,2,5,0.0,-0.0913202315568924,-0.025199653580784798,-0.1899571269750595,0.09863689541816711,-0.0661205779761076,True,True,True,True
Toys,AV0B1VIWNAGOI,calibration,045e2dbb15801368c99258a55e0f773870216f962782665f8b059739a6094937,5,4,5,0.0,-1.9040567874908447,-1.6630871295928955,-2.0200564861297607,0.11599969863891602,-0.24096965789794922,True,True,True,True
Toys,A3RBQNP8V5K4RL,calibration,0464c96e98644d46e801ec9c91b428120077d25e594561cd03234b66acb8e9db,0,30,2,0.0,-2.8221585750579834,-2.718942403793335,-3.049811363220215,0.22765278816223145,-0.10321617126464844,True,True,True,True
Toys,A3RBQNP8V5K4RL,calibration,0464c96e98644d46e801ec9c91b428120077d25e594561cd03234b66acb8e9db,1,23,2,0.0,-1.701377511024475,-2.00559401512146,-2.005646228790283,0.3042687177658081,0.30421650409698486,True,False,True,True
Toys,A3RBQNP8V5K4RL,calibration,0464c96e98644d46e801ec9c91b428120077d25e594561cd03234b66acb8e9db,2,37,2,0.0,-3.372283458709717,-3.9913058280944824,-3.6856231689453125,0.3133397102355957,0.6190223693847656,True,False,True,True
Toys,A3RBQNP8V5K4RL,calibration,0464c96e98644d46e801ec9c91b428120077d25e594561cd03234b66acb8e9db,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A3RBQNP8V5K4RL,calibration,0464c96e98644d46e801ec9c91b428120077d25e594561cd03234b66acb8e9db,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AIBSC3DOO3UHR,calibration,048400419ca5b2f089721a5c182e0e0cf95b903013ce7d829fba10b5c1896cd0,0,30,12,0.1111111111111111,-0.0021137294825166464,-0.009691095910966396,-0.007929986342787743,0.005816256860271096,0.00757736642844975,True,True,True,True
Toys,AIBSC3DOO3UHR,calibration,048400419ca5b2f089721a5c182e0e0cf95b903013ce7d829fba10b5c1896cd0,1,23,12,0.1111111111111111,-0.46933144330978394,-0.12791381776332855,-0.106470488011837,-0.36286095529794693,-0.3414176255464554,False,False,True,True
Toys,AIBSC3DOO3UHR,calibration,048400419ca5b2f089721a5c182e0e0cf95b903013ce7d829fba10b5c1896cd0,2,16,12,0.1111111111111111,-2.3858377933502197,-5.147612571716309,-7.064540863037109,4.67870306968689,2.761774778366089,True,False,True,True
Toys,AIBSC3DOO3UHR,calibration,048400419ca5b2f089721a5c182e0e0cf95b903013ce7d829fba10b5c1896cd0,3,1,12,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,AIBSC3DOO3UHR,calibration,048400419ca5b2f089721a5c182e0e0cf95b903013ce7d829fba10b5c1896cd0,4,1,12,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,False,False,True,True
Toys,A134CJ3TBWW3CE,calibration,04cea5277fb3129ea3a678a365dd493f66fa6c83c6662c7673816ebdb3a18d82,0,30,3,0.0,-0.3166678249835968,-0.5951245427131653,-0.7397821545600891,0.4231143295764923,0.2784567177295685,True,False,True,True
