item,path,parent,train_freq,beam_count,lp0,lp_last,lp_last_parent_centered,exposure_amplification
B00G9MV6TM,1043 10462 790 6823 4659 6677 3876,1043 10462 790 6823 4659 6677,0,1,-19.66813850402832,-14.399554252624512,0.0,-0.8521262547866009
B00G9TCKR2,26190 2898 11853 6030 13631 2468 6797,26190 2898 11853 6030 13631 2468,10,45,-19.321857452392578,-25.85744857788086,0.0,-0.4844014746612846
B00GA60U76,6453 3350 4023 17489 212 4271 12448,6453 3350 4023 17489 212 4271,2,9,-21.09488296508789,-20.349096298217773,0.0,-0.6157374767223711
B00GAS8616,8181 2085 6030 23674 11857 1024 30147,8181 2085 6030 23674 11857 1024,12,32,-21.318071365356445,-21.65766143798828,0.0,-0.9952270984272751
B00GAXJJYY,6453 3167 1024 13247 6030 23903 1588,6453 3167 1024 13247 6030 23903,18,69,-18.623056411743164,-12.662156105041504,0.0,-0.6271825229682442
B00GAXJLRE,8181 2085 2612 1965 19121 17540 6030,8181 2085 2612 1965 19121 17540,13,68,-18.754377365112305,-11.317192077636719,0.0,-0.3265944836309149
B00GBL5GDS,11477 2418 6030 27081 1024 1922 1152,11477 2418 6030 27081 1024 1922,16,87,-20.633813858032227,-20.504655838012695,0.0,-0.2824601309976771
B00GBL8VJY,23159 25412 21509 14903 6247 6030 18942,23159 25412 21509 14903 6247 6030,10,75,-23.84431266784668,-23.15968132019043,0.0,0.022018855636790846
B00GBMTWDC,6453 17852 11236 6030 12160 12815 12705,6453 17852 11236 6030 12160 12815,15,79,-21.248504638671875,-19.150257110595703,0.0,-0.3158215457196274
B00GBQSS56,20725 14159 2949 3770 26691 959 6269,20725 14159 2949 3770 26691 959,21,93,-22.18912124633789,-19.06572723388672,0.0,-0.480830042293686
B00GCQMSVA,20725 7869 14435 1048 9743 3873 2576,20725 7869 14435 1048 9743 3873,65,1197,-20.00067710876465,-13.217958450317383,0.0,0.9552026431891525
B00GDJTN3M,13467 6242 25117 1759 5272 2164 21650,13467 6242 25117 1759 5272 2164,4,37,-20.638689041137695,-17.378835678100586,0.0,0.16952499274537836
B00GDJZH5K,13467 6242 25117 8128 13711 1759 25972,13467 6242 25117 8128 13711 1759,6,5,-22.353666305541992,-19.27634620666504,0.0,-2.1177926281178774
B00GDKBUDM,13467 1044 25117 9608 221 1510 1286,13467 1044 25117 9608 221 1510,9,51,-18.678701400756836,-16.01836395263672,0.0,-0.26044853439151616
B00GDLML02,10758 4710 4984 3990 12475 13478 3934,10758 4710 4984 3990 12475 13478,15,51,-21.923404693603516,-16.207300186157227,0.0,-0.7499967597102231
B00GDTVJ7A,2565 2829 8270 4784 540 1584 6556,2565 2829 8270 4784 540 1584,5,23,-21.83652687072754,-19.009214401245117,0.0,-0.4984862145430231
B00GEG0FRM,14517 13662 17686 5394 16047 615 5868,14517 13662 17686 5394 16047 615,6,20,-21.158554077148438,-19.16286849975586,0.0,-0.8021158342119392
B00GFBWWWC,20725 7869 7211 7836 10372 5868 6961,20725 7869 7211 7836 10372 5868,113,587,-21.75472068786621,-15.140663146972656,0.0,-0.30666513435785525
B00GG0THQ6,1453 30512 8839 3938 24690 127 1096,1453 30512 8839 3938 24690 127,3,72,-20.95423698425293,-18.624147415161133,0.0,1.080085049910549
B00GGH84CW,2565 19974 14016 23215 4944 11773 2749,2565 19974 14016 23215 4944 11773,16,40,-21.70847511291504,-16.957181930541992,0.0,-1.0527969502487533
B00GGR7YGO,2565 13377 8030 11773 3305 16628 11483,2565 13377 8030 11773 3305 16628,18,52,-21.153438568115234,-19.376914978027344,0.0,-0.9076961059414117
B00GGXFJ7O,21935 16069 18448 2337 7154 3372 26691,21935 16069 18448 2337 7154 3372,10,32,-21.296457290649414,-20.705562591552734,0.0,-0.8208737112824966
B00GGZRC22,21935 2337 16069 26691 4174 495 1111,21935 2337 16069 26691 4174 495,8,20,-19.851348876953125,-18.921836853027344,0.0,-1.0703798208066182
B00GHK20PK,20725 1010 3409 24220 28977 3562 29963,20725 1010 3409 24220 28977 3562,4,31,-23.181570053100586,-24.09033966064453,0.0,-0.004828394399398306
B00GHNOQ54,12535 27386 362 4108 13080 980 11956,12535 27386 362 4108 13080 980,4,20,-21.993070602416992,-21.581939697265625,0.0,-0.43439105408662293
B00GHODSES,12535 362 980 11956 4108 27386 5839,12535 362 980 11956 4108 27386,3,10,-21.400049209594727,-21.995027542114258,0.0,-0.8521262547866026
B00GHXHSPY,20725 21826 484 2646 4095 13951 16628,20725 21826 484 2646 4095 13951,6,106,-21.44694709777832,-19.979631423950195,0.0,0.8456042647931774
B00GJ1UK3G,21935 6311 2358 181 2027 6967 4687,21935 6311 2358 181 2027 6967,5,13,-25.132980346679688,-20.471744537353516,0.0,-1.0527969502487533
B00GJ1ZNXI,21935 6311 2358 10866 2027 6967 4687,21935 6311 2358 10866 2027 6967,3,8,-24.293745040893555,-19.497425079345703,0.0,-1.0634353484538082
B00GJ4X3MI,23159 4445 13847 9112 27282 9863 10278,23159 4445 13847 9112 27282 9863,4,21,-22.06993293762207,-21.659133911132812,0.0,-0.3867630050973698
B00GJ7WV8M,26570 4024 4834 1744 4624 2431 4118,26570 4024 4834 1744 4624 2431,52,599,-20.515840530395508,-19.17955207824707,0.0,0.4845442614152784
B00GJG9JBA,7018 605 16253 10124 4959 782 3288,7018 605 16253 10124 4959 782,22,105,-20.630422592163086,-15.524263381958008,0.0,-0.40554289974896385
B00GJG9JCY,7018 11526 2140 2024 10128 3707 4327,7018 11526 2140 2024 10128 3707,16,72,-21.840749740600586,-15.717475891113281,0.0,-0.47051236250061734
B00GJW40MW,20725 450 17720 31800 815 5463 22028,20725 450 17720 31800 815 5463,8,36,-23.238374710083008,-23.493616104125977,0.0,-0.4934924463625361
B00GJX58PE,1043 1126 21185 2031 2328 986 1905,1043 1126 21185 2031 2328 986,20,209,-19.5447940826416,-17.279600143432617,0.0,0.3735603097631195
B00GJYQCB2,2565 5099 7352 9237 1584 11219 4200,2565 5099 7352 9237 1584 11219,7,8,-20.607248306274414,-17.17930793762207,0.0,-1.8255754005007052
B00GLE8SNK,20725 7869 1322 4914 3609 4094 856,20725 7869 1322 4914 3609 4094,59,350,-20.130998611450195,-12.147554397583008,0.0,-0.1773541495316513
B00GLS519U,15629 670 6019 5582 2256 975 17490,15629 670 6019 5582 2256 975,14,130,-18.29458999633789,-17.48444366455078,0.0,0.24648603388150647
B00GLS554Q,7704 16878 10049 20164 5547 1513 7812 536,7704 16878 10049 20164 5547 1513 7812,46,820,-22.080337524414062,-13.938623428344727,-0.2015986442565918,0.9197230544821231
B00GLS55DC,7704 16878 10049 20164 5547 1513 7812 632,7704 16878 10049 20164 5547 1513 7812,40,806,-22.029937744140625,-13.535426139831543,0.2015986442565918,1.0406633799980591
B00GLS58OS,7704 20164 16878 10049 5547 1513 7812 632,7704 20164 16878 10049 5547 1513 7812,36,453,-22.187721252441406,-13.150784492492676,0.2155170440673828,0.5689444655120344
B00GLS58SO,7704 20164 24829 16878 10049 5547 1513 632,7704 20164 24829 16878 10049 5547 1513,47,873,-22.91996192932129,-16.8482666015625,0.3640460968017578,0.9610398750788036
B00GLS5938,7704 20164 16878 10049 5547 1513 7812 536,7704 20164 16878 10049 5547 1513 7812,30,373,-22.241600036621094,-13.581818580627441,-0.2155170440673828,0.5544527775047943
B00GLS593S,7704 20164 24829 16878 10049 5547 1513 536,7704 20164 24829 16878 10049 5547 1513,42,768,-23.01097297668457,-17.576358795166016,-0.3640460968017578,0.9441979435935677
B00GLS5DCU,19831 2392 24181 1659 12631 21642 9684,19831 2392 24181 1659 12631 21642,2,30,-21.94420051574707,-23.46015167236328,0.0,0.5506974082845009
B00GLS5DKM,643 12488 729 12397 15731 1496 3420,643 12488 729 12397 15731 1496,57,630,-19.731401443481445,-16.66114044189453,0.0,0.44398966414695806
B00GLS5DVQ,643 12488 729 25221 17255 15731 1496,643 12488 729 25221 17255 15731,55,477,-20.369680404663086,-17.118989944458008,0.0,0.20144259571368472
B00GLYUWKM,30551 7865 7619 5063 15548 396 20885,30551 7865 7619 5063 15548 396,2,30,-22.750795364379883,-26.085575103759766,0.0,0.5506974082845009
B00GM31224,1580 21105 15162 11809 6096 3623 19112,1580 21105 15162 11809 6096 3623,3,7,-21.407426834106445,-22.932741165161133,0.0,-1.1885984914078147
B00GM3G6WK,643 6311 8725 2358 10296 17434 5467,643 6311 8725 2358 10296 17434,16,49,-22.87685775756836,-16.3070068359375,0.0,-0.8521262547866009
B00GM6H9BO,1580 5855 8149 867 5044 24395 5064,1580 5855 8149 867 5044 24395,18,217,-22.533090591430664,-25.414499282836914,0.0,0.5136895749897494
B00GMAWI66,2565 2829 11483 578 24556 986 5386,2565 2829 11483 578 24556 986,2,0,-20.984481811523438,-22.234912872314453,0.0,-3.5601764558888114
B00GMCP1R2,3348 2275 15624 19182 15855 1928 819,3348 2275 15624 19182 15855 1928,1,2,-20.47266960144043,-15.837234497070312,0.0,-1.4399129196887195
B00GMDIKV0,23159 21714 20272 23016 2174 2642 10909,23159 21714 20272 23016 2174 2642,2,12,-21.646284103393555,-21.82244300842285,0.0,-0.34130063102061037
B00GMIXWTU,1580 21105 1851 3897 2528 21771 8270,1580 21105 1851 3897 2528 21771,3,11,-19.956634521484375,-14.368085861206055,0.0,-0.7611544765808755
B00GMMJKUQ,12535 2983 16948 19255 3600 7287 7283,12535 2983 16948 19255 3600 7287,5,11,-20.462162017822266,-22.98196792602539,0.0,-1.2131396003239328
B00GMQDN64,7568 2237 7767 9118 11906 18851 24070,7568 2237 7767 9118 11906 18851,3,13,-22.481660842895508,-22.903888702392578,0.0,-0.6008118265056961
B00GMRJWPY,4194 8434 24040 8270 255 5902 25697,4194 8434 24040 8270 255 5902,8,0,-20.68449592590332,-18.808414459228516,0.0,-4.783951887510927
B00GMWMMOC,8511 17378 20070 15726 17304 4099 4165,8511 17378 20070 15726 17304 4099,2,37,-22.317445755004883,-18.81233787536621,0.0,0.7573116576474987
B00GMWMMOW,8511 12869 6154 17224 5974 11030 3707,8511 12869 6154 17224 5974 11030,3,41,-23.82331657409668,-22.139625549316406,0.0,0.522191915286573
B00GMZUS2M,25097 9943 2110 11200 4771 4337 11138,25097 9943 2110 11200 4771 4337,27,735,-22.35418128967285,-22.68382453918457,0.0,1.335625991914256
B00GN5L14A,1453 19958 10960 10620 17696 10116 11852,1453 19958 10960 10620 17696 10116,4,10,-26.145004272460938,-20.023069381713867,0.0,-1.1034406830675092
B00GNA9K3E,23159 13650 9211 13518 2369 30882 3044,23159 13650 9211 13518 2369 30882,33,809,-21.701969146728516,-20.484098434448242,0.0,1.234132790831957
B00GNA9KKM,23159 13650 9211 6586 3843 31788 15825,23159 13650 9211 6586 3843 31788,28,439,-21.51870346069336,-17.39203453063965,0.0,0.7849950863959165
B00GNA9W4G,23159 13650 9211 23457 31893 25946 25098,23159 13650 9211 23457 31893 25946,21,223,-23.623395919799805,-24.474061965942383,0.0,0.3906199354652955
B00GNA9WG4,6453 13650 9211 1171 23457 13381 31893,6453 13650 9211 1171 23457 13381,22,375,-21.222759246826172,-23.678796768188477,0.0,0.8640046185391039
B00GNAA2J0,6453 13650 9211 23457 31893 2908 25098,6453 13650 9211 23457 31893 2908,18,289,-22.562667846679688,-20.498491287231445,0.0,0.799646021474059
B00GNJCZ3M,20725 7869 11773 6556 4023 4453 2335,20725 7869 11773 6556 4023 4453,14,40,-19.608600616455078,-14.266583442687988,0.0,-0.9235852187687481
B00GOJMIWO,8967 13973 3567 17144 5234 14228 861,8967 13973 3567 17144 5234 14228,6,20,-23.490413665771484,-18.828489303588867,0.0,-0.8021158342119392
B00GP184WO,8181 2085 30771 7534 2741 29079 10461,8181 2085 30771 7534 2741 29079,4,6,-23.091100692749023,-14.813491821289062,0.0,-1.5830137633293955
B00GP2N66W,1580 1770 21105 28359 6604 2053 24355,1580 1770 21105 28359 6604 2053,25,117,-26.427547454833984,-29.753446578979492,0.0,-0.422978662034879
B00GPDRFPO,2565 29721 6482 291 23071 1584 11483,2565 29721 6482 291 23071 1584,16,302,-21.074365615844727,-18.866199493408203,0.0,0.9579823531096494
B00GPHK1PQ,14143 21705 11594 2828 4895 402 1088,14143 21705 11594 2828 4895 402,5,9,-18.977243423461914,-15.001843452453613,0.0,-1.4041948370866422
B00GPQUFUI,2565 24556 31800 1584 5661 13377 1152,2565 24556 31800 1584 5661 13377,5,21,-20.748550415039062,-14.62796688079834,0.0,-0.5874337005595205
B00GPWYF94,20725 450 19408 11483 22028 2433 4752,20725 450 19408 11483 22028 2433,41,138,-20.855518341064453,-16.786497116088867,0.0,-0.7455616450639706
B00GQ0GD4A,11477 1572 4660 5516 8425 11332 6228,11477 1572 4660 5516 8425 11332,3,0,-20.6621150970459,-13.283502578735352,0.0,-3.896648692510025
B00GQ9I9IO,20725 7869 2666 6883 2859 2008 8417,20725 7869 2666 6883 2859 2008,21,298,-19.470468521118164,-18.522016525268555,0.0,0.6799784542443295
B00GQQAQJC,3348 2682 1928 3567 3009 19413 9337,3348 2682 1928 3567 3009 19413,3,16,-23.255294799804688,-19.443740844726562,0.0,-0.40014113104354543
B00GR4SSIY,21935 3418 7222 3341 4554 6093 27456,21935 3418 7222 3341 4554 6093,7,35,-22.940114974975586,-20.644405364990234,0.0,-0.3961088675156059
B00GR4SSPW,3575 13944 3418 9004 30715 2667 8557,3575 13944 3418 9004 30715 2667,8,18,-21.5421142578125,-19.732032775878906,0.0,-1.1730339748667031
B00GR4TPW2,8552 13064 6786 5111 14644 12970 20302,8552 13064 6786 5111 14644 12970,2,6,-21.262460708618164,-18.081947326660156,0.0,-0.9952270984272751
B00GRBVM0S,2565 8580 1684 1584 27305 24556 11483,2565 8580 1684 1584 27305 24556,19,179,-20.77689552307129,-18.35588264465332,0.0,0.26902219890392054
B00GRPROVA,3348 2275 12543 19182 18383 15709 6398,3348 2275 12543 19182 18383 15709,2,10,-22.44901466369629,-20.398880004882812,0.0,-0.5156540181653888
B00GRPRRL2,3348 2275 12543 19182 15709 18383 6398,3348 2275 12543 19182 15709 18383,3,18,-22.52262306213379,-16.64179039001465,0.0,-0.2857307798658013
B00GRTQBTM,14143 11594 2828 4895 402 2861 858,14143 11594 2828 4895 402 2861,0,0,-20.463619232177734,-22.244699478149414,0.0,-1.9507385434547118
B00GS7OKHS,20725 6286 21826 484 27165 13951 16628,20725 6286 21826 484 27165 13951,3,9,-22.34157371520996,-19.528167724609375,0.0,-0.952209713343585
B00GSCDIFS,747 19419 11039 5787 15136 8393 17692,747 19419 11039 5787 15136 8393,4,10,-20.03293228149414,-17.70945930480957,0.0,-1.1034406830675092
B00GSKNOK4,3348 19182 10471 18383 21067 29018 23392,3348 19182 10471 18383 21067 29018,3,15,-22.543100357055664,-23.261436462402344,0.0,-0.46266148802487805
B00GSZNT04,16087 17043 2265 2935 1171 3601 13983,16087 17043 2265 2935 1171 3601,1,2,-21.69150161743164,-20.467561721801758,0.0,-1.4399129196887195
B00GTAJB78,20725 1010 815 2857 477 15719 4192,20725 1010 815 2857 477 15719,3,17,-20.313615798950195,-16.274459838867188,0.0,-0.34130063102061037
B00GTBZ7HA,1268 9928 17043 7662 19660 880 5553,1268 9928 17043 7662 19660 880,24,784,-22.959102630615234,-28.1364688873291,0.0,1.5156349111676946
B00GTBZ85Q,2629 7375 15967 162 15764 18311 3708,2629 7375 15967 162 15764 18311,49,401,-22.04873275756836,-16.052576065063477,0.0,0.14249632035745918
B00GTBZ8B0,3690 11486 19660 162 24040 103 4241,3690 11486 19660 162 24040 103,25,77,-20.85783576965332,-21.992578506469727,0.0,-0.8391390592597912
B00GTBZHCA,2629 3180 22724 2481 162 18311 3166,2629 3180 22724 2481 162 18311,38,382,-21.631494522094727,-19.25836753845215,0.0,0.3453318685181399
B00GTBZHUW,2629 19978 1082 162 1836 18311 3390,2629 19978 1082 162 1836 18311,58,391,-20.5372314453125,-19.284746170043945,0.0,-0.04977978226166435
B00GTBZI6A,2629 22724 8537 2481 162 4305 2999,2629 22724 8537 2481 162 4305,34,653,-22.313390731811523,-22.34271812438965,0.0,0.9906446655722521
B00GTBZN4C,2629 24455 1082 15967 162 18311 1714,2629 24455 1082 15967 162 18311,44,191,-20.467618942260742,-16.831554412841797,0.0,-0.49133992400620485
B00GTBZNP6,2629 7180 25684 1082 162 2866 9417,2629 7180 25684 1082 162 2866,64,374,-22.908037185668945,-20.951709747314453,0.0,-0.19181196429916358
B00GTBZOVE,2629 30206 22724 3690 11486 2481 162,2629 30206 22724 3690 11486 2481,65,349,-22.931673049926758,-17.167705535888672,0.0,-0.2762851244220528
B00GTBZWPW,2629 27730 4636 4987 15698 22724 7396,2629 27730 4636 4987 15698 22724,59,308,-22.638504028320312,-20.596494674682617,0.0,-0.30499301266085244
B00GTBZXA6,2629 4636 4987 15698 22724 7396 2481,2629 4636 4987 15698 22724 7396,41,416,-22.72530174255371,-22.166580200195312,0.0,0.35545449091553305
B00GTBZXTC,2629 17246 4608 30206 3690 11486 2481,2629 17246 4608 30206 3690 11486,64,370,-23.292150497436523,-21.326160430908203,0.0,-0.20255032252029626
B00GTC02LA,2629 4636 4987 15698 7396 10635 2481,2629 4636 4987 15698 7396 10635,61,483,-21.584409713745117,-25.793710708618164,0.0,0.11127559662616449
B00GTC03AU,2629 23188 11696 8578 22724 418 19919,2629 23188 11696 8578 22724 418,56,300,-25.408674240112305,-26.325700759887695,0.0,-0.279531427631845
B00GTC03OG,2629 23201 8578 9065 22724 418 19919,2629 23201 8578 9065 22724 418,55,181,-24.288745880126953,-26.50393295288086,0.0,-0.7658659105021952
B00GTC0DFK,2629 9635 2899 22724 2481 5679 414,2629 9635 2899 22724 2481 5679,58,264,-20.56560707092285,-15.456401824951172,0.0,-0.4419240463941687
B00GTC0DYQ,2629 5548 9635 22724 2481 5679 414,2629 5548 9635 22724 2481 5679,63,193,-21.55240821838379,-15.644878387451172,0.0,-0.836500936883521
B00GTC0E1I,2629 2304 4285 16255 144 29014 7501,2629 2304 4285 16255 144 29014,59,509,-24.411745071411133,-25.187850952148438,0.0,0.19671499665648362
B00GTC0IY6,2629 162 7316 13377 8030 2596 18311,2629 162 7316 13377 8030 2596,52,312,-20.780916213989258,-22.665424346923828,0.0,-0.1669472438758337
B00GTC1FFW,643 11579 3065 3769 3747 6179 335,643 11579 3065 3769 3747 6179,58,412,-23.19468879699707,-19.222370147705078,0.0,0.0024709080822136187
B00GTC1HB4,17236 11579 26426 21124 4241 21880 7568,17236 11579 26426 21124 4241 21880,45,396,-23.063846588134766,-13.795777320861816,0.0,0.21422517166328703
B00GTC1HCI,17236 11579 22440 7568 2577 5477 4327,17236 11579 22440 7568 2577 5477,38,139,-20.62745475769043,-18.68168067932129,0.0,-0.6633321834870305
B00GTC1JHQ,643 11579 3065 20885 2898 1828 898,643 11579 3065 20885 2898 1828,40,615,-22.06854820251465,-16.60434913635254,0.0,0.7703944280573038
B00GTC1JVM,643 11579 18362 2898 4013 2534 21316,643 11579 18362 2898 4013 2534,49,579,-20.12016487121582,-20.333555221557617,0.0,0.5094544497504492
B00GTC1KZ2,18311 11579 3065 20734 4450 4552 668,18311 11579 3065 20734 4450 4552,27,460,-22.15582847595215,-17.522531509399414,0.0,0.8673883075681248
B00GTXB51K,13467 2217 403 13419 24093 64 1840,13467 2217 403 13419 24093 64,0,9,-20.630136489868164,-22.882890701293945,0.0,0.9937004357117285
B00GUC7XAW,17236 11579 25021 3065 4389 3539 1682,17236 11579 25021 3065 4389 3539,34,239,-22.79918098449707,-15.135403633117676,0.0,-0.013144450641055627
B00GUDR34W,22382 7234 1375 13677 27330 13208 22678,22382 7234 1375 13677 27330 13208,5,14,-22.288171768188477,-23.540348052978516,0.0,-0.9813379862666078
B00GUTLC0C,20725 450 27527 25738 28857 15878 8270,20725 450 27527 25738 28857 15878,39,782,-22.05475425720215,-14.637874603271484,0.0,1.0354547070525202
B00GW1HKHW,11769 6958 3975 2179 11981 4046 23253,11769 6958 3975 2179 11981 4046,27,357,-22.321718215942383,-25.453779220581055,0.0,0.6142108140068263
B00GW61EB0,20725 7302 8270 5850 960 9485 1971,20725 7302 8270 5850 960 9485,19,28,-21.93890953063965,-14.99223518371582,0.0,-1.5712489217498078
B00GWRAFD2,2565 27445 1755 2884 123 20541 570,2565 27445 1755 2884 123 20541,9,12,-22.720617294311523,-21.80876350402832,0.0,-1.676301697752951
B00GXBEV0A,2565 4260 13377 1152 8030 16139 1584,2565 4260 13377 1152 8030 16139,61,356,-20.833740234375,-14.6390380859375,0.0,-0.19344147841283288
B00GXE29EM,20725 450 4201 4327 914 2405 4554,20725 450 4201 4327 914 2405,9,90,-19.821657180786133,-17.638341903686523,0.0,0.30331950864467316
B00GXE7JP6,768 7428 4544 11536 7146 3009 5612 536,768 7428 4544 11536 7146 3009 5612,1,42,-21.482173919677734,-20.235830307006836,-0.08119010925292969,1.3933004243674958
B00GXFRF8Q,1043 15764 9568 6446 2093 2697 1405,1043 15764 9568 6446 2093 2697,9,42,-19.949188232421875,-15.484868049621582,0.0,-0.45252626613083535
B00GXFZHD6,23159 2097 490 10423 4978 14251 348,23159 2097 490 10423 4978 14251,2,8,-19.69106674194336,-14.470714569091797,0.0,-0.7269631118325943
B00GXZS5VW,19831 757 1076 6280 6179 16773 8770,19831 757 1076 6280 6179 16773,25,329,-20.62447738647461,-24.413740158081055,0.0,0.6081593583234692
B00GXZS7AG,11477 10821 28958 18227 6743 8198 5516,11477 10821 28958 18227 6743 8198,13,56,-20.815580368041992,-12.807312965393066,0.0,-0.5191875907467001
B00GY3ZOMG,23159 16402 16726 25663 1445 8165 12907,23159 16402 16726 25663 1445 8165,1,11,-22.366424560546875,-21.752830505371094,0.0,0.0861433838063288
B00GY5XVWY,8511 20889 1095 10848 18543 4450 16087,8511 20889 1095 10848 18543 4450,3,10,-24.832834243774414,-27.938650131225586,0.0,-0.8521262547866026
B00GYB107Q,2629 2481 162 7316 13377 8030 29963,2629 2481 162 7316 13377 8030,38,415,-21.92436408996582,-25.013099670410156,-3.6023926734924316,0.42808582954705265
B00GYB13OQ,2565 2629 13377 8030 2481 9336 7316,2565 2629 13377 8030 2481 9336,33,686,-20.7241153717041,-16.242877960205078,0.0,1.0693222429222926
B00GYB17P6,26570 929 21416 9285 2304 4122 1003,26570 929 21416 9285 2304 4122,56,372,-19.939956665039062,-15.687941551208496,0.0,-0.06474214378749288
B00GYB17TC,26570 929 4305 16868 4581 10760 668,26570 929 4305 16868 4581 10760,60,366,-20.826032638549805,-16.07215118408203,0.0,-0.14938338716480182
B00GYB17XI,26570 929 27452 16868 5176 18311 7806,26570 929 27452 16868 5176 18311,46,475,-21.83784294128418,-17.518587112426758,0.0,0.3741760259374223
B00GYB1AQM,26570 929 15866 15021 489 18311 2304,26570 929 15866 15021 489 18311,35,704,-20.44610023498535,-19.097209930419922,0.0,1.0372170914026526
B00GYB1AUI,26570 929 16868 4867 3840 3539 10760,26570 929 16868 4867 3840 3539,39,513,-21.810836791992188,-26.001422882080078,0.0,0.6142108140068245
B00GYB1ECW,26570 929 7123 16087 2304 3840 2294,26570 929 7123 16087 2304 3840,33,297,-19.90507698059082,-13.607185363769531,0.0,0.23313024269995175
B00GYF65TK,1580 21105 4192 2410 21771 7181 1702,1580 21105 4192 2410 21771 7181,15,108,-19.715723037719727,-17.262479782104492,0.0,-0.004828394399398306
B00GYJWL7G,20725 7869 197 12734 10203 24613 1010,20725 7869 197 12734 10203 24613,6,25,-20.217498779296875,-19.636295318603516,0.0,-0.5838622681919219
B00GYN9A08,8181 14364 6992 16379 5364 21996 8603,8181 14364 6992 16379 5364 21996,5,19,-21.968414306640625,-14.936685562133789,0.0,-0.6850721701234352
B00GZ18LL8,2036 18118 5160 10366 16167 15580 7569,2036 18118 5160 10366 16167 15580,35,844,-21.54635238647461,-17.47481918334961,0.0,1.2184734963117725
B00GZLTD2Y,2565 28887 1584 3213 13397 11125 25225,2565 28887 1584 3213 13397 11125,6,55,-20.828506469726562,-21.698057174682617,0.0,0.19384230039608674
B00H0CVFGO,2565 1021 1584 30322 3010 6556 280,2565 1021 1584 30322 3010 6556,27,55,-18.75320053100586,-17.296173095703125,0.0,-1.2485415273748472
B00H0LVCVI,11769 4709 4614 10866 25131 27968 23253,11769 4709 4614 10866 25131 27968,21,281,-22.496572494506836,-19.02458953857422,0.0,0.6213409689914169
B00H167AT0,21935 8165 11467 3709 7701 2407 6862,21935 8165 11467 3709 7701 2407,4,5,-21.085866928100586,-21.8925838470459,0.0,-1.750067847992561
B00H1EHTAC,3022 23779 29462 22914 21826 6891 4334,3022 23779 29462 22914 21826 6891,9,64,-23.914793014526367,-18.503162384033203,0.0,-0.03536511825947919
B00H28JKO0,20725 7869 1494 1010 7211 2859 10278,20725 7869 1494 1010 7211 2859,2,7,-20.30963134765625,-25.047353744506836,0.0,-0.8521262547866009
B00H2B2RLK,17236 11935 6029 3812 4147 3650 23281,17236 11935 6029 3812 4147 3650,36,369,-22.717836380004883,-24.9000186920166,0.0,0.36409993634509874
B00H2TZ4F8,20725 450 2088 7140 3276 3934 12592,20725 450 2088 7140 3276 3934,9,26,-19.66634178161621,-19.872089385986328,0.0,-0.9248856090690296
B00H345TXO,3575 15946 11482 6029 22308 11352 232,3575 15946 11482 6029 22308 11352,7,80,-17.77422523498535,-19.8251895904541,0.0,0.42261562042754086
B00H3AC2WE,3348 6921 11658 1245 17989 21920 547,3348 6921 11658 1245 17989 21920,1,50,-22.430261611938477,-14.05444622039795,0.0,1.5657696847184397
B00H3MATM2,23216 10298 4044 5366 2532 2898 16360,23216 10298 4044 5366 2532 2898,6,50,-19.26728630065918,-18.212677001953125,0.0,0.09943261592501251
B00H3RAPKI,1044 30443 3227 27230 25117 181 1016,1044 30443 3227 27230 25117 181,3,14,-21.737184524536133,-25.94172477722168,0.0,-0.5293528625235506
B00H416L6U,2565 9560 20269 4912 1584 12257 6190,2565 9560 20269 4912 1584 12257,2,4,-20.46209716796875,-18.958518981933594,0.0,-1.3629518785525914
B00H41LTL2,7018 3147 21316 2756 3072 10203 36,7018 3147 21316 2756 3072 10203,23,150,-20.97957420349121,-9.696127891540527,0.0,-0.09377588041589568
B00H4FMGGA,643 31085 496 15231 14256 6398 17430,643 31085 496 15231 14256 6398,5,0,-24.663013458251953,-32.88459777832031,0.0,-4.348633816253082
B00H56KCUU,21628 21642 22015 2087 6202 924 1871,21628 21642 22015 2087 6202 924,3,23,-20.337322235107422,-13.794999122619629,0.0,-0.046501090799965894
B00H594L1S,14853 25068 13164 18767 13859 10823 15974,14853 25068 13164 18767 13859 10823,4,4,-23.17691421508789,-24.74088478088379,0.0,-1.9507385434547118
B00H5A513O,11769 6958 10866 25131 2179 6541 11268,11769 6958 10866 25131 2179 6541,4,20,-19.998275756835938,-15.228747367858887,0.0,-0.43439105408662293
B00H5V3T2I,2629 14881 24725 26079 5700 2481 162,2629 14881 24725 26079 5700 2481,29,560,-23.31488609313965,-18.325822830200195,0.0,0.9937004357117294
B00H5V3T8M,2629 26079 2481 162 15731 4853 5183,2629 26079 2481 162 15731 4853,36,473,-21.949766159057617,-22.833677291870117,0.0,0.6121011085829755
B00H7NKNE6,2565 20400 1584 18480 27440 11219 4201,2565 20400 1584 18480 27440 11219,21,300,-20.305831909179688,-16.84531593322754,0.0,0.6866562753869339
B00H8C82IU,1580 5855 13591 1747 3843 3957 6461,1580 5855 13591 1747 3843 3957,17,62,-19.977319717407227,-18.491779327392578,0.0,-0.6777728676418242
B00H8I424W,19041 16826 4923 2313 31970 934 4268,19041 16826 4923 2313 31970 934,4,24,-22.901992797851562,-24.37226676940918,0.0,-0.25614282268030486
