set_id,depth,children,current_mean_margin,assigned_mean_margin,margin_gain,feasible,improved,mean_representativeness_retention
6c227b49619b42ad,5,2,0.0,4.3408009163803385e-06,4.3408009163803385e-06,1,1,1.0
f49861f508278b17,2,27,0.2534887207390345,0.27859397992370305,0.02510525918466855,1,1,1.0784215394095544
7bd066c5b1de60fa,2,16,0.3173266784894845,0.33996281978230536,0.022636141292820877,1,1,1.0226439576477377
aecd40d49b719a57,2,19,0.32181495743422145,0.3479286178404309,0.026113660406209438,1,1,1.0900087415842807
005bf6a547c44833,1,23,0.1485190652885082,0.17701743446309817,0.028498369174589977,1,1,1.0026123474932462
985b941890506739,2,21,0.1941052468527349,0.20840887275360762,0.014303625900872724,1,1,1.0731177272829933
ebf40923cc5003c3,2,23,0.23711661177657956,0.24352209046862058,0.006405478692041028,1,1,1.099044057074526
4d2932a0910a4dc6,2,11,0.31742160629276284,0.3259746822274956,0.008553075934732757,1,1,1.0383563311857062
61a0991be891bc3e,2,23,0.23844601174062202,0.2543173452556061,0.0158713335149841,1,1,1.0456457450072851
b485bf6c18fb4f98,2,3,0.21823198512025133,0.21639242690804292,-0.0018395582122084086,1,0,1.2887602526182784
9ff7c25d534b006b,2,13,0.23993646525682255,0.2433519236747535,0.00341545841793095,1,1,1.1214384629963932
ff141729f29dd859,3,2,0.3612326777852367,0.3612326777852367,0.0,1,0,1.0
78013910f36f0502,2,14,0.2263472266169783,0.24226216935534836,0.015914942738370075,1,1,1.1532572273089734
4cf6f9bb45615e0a,3,3,0.14224355159278312,0.20845341288081773,0.0662098612880346,1,1,1.2082775941912132
78912b8e06041d82,2,7,0.2711283481587163,0.2935677164762023,0.022439368317485997,1,1,1.026135030721005
51376faf3e6a010f,3,2,0.2559676407133805,0.2559676407133805,0.0,1,0,1.0
e4d0417cd8510fd0,4,2,0.20130531185405204,0.2402494150605042,0.03894410320645217,1,1,1.2346204133803973
9a4096fc5cc8c7dc,2,4,0.4009983036841134,0.4009983036841134,0.0,1,0,1.0
9345d8f73407bbb1,3,2,0.2976058257090272,0.22286580279862173,-0.07474002291040549,1,0,1.7353771065866745
3ccf4108d6ed5be9,2,21,0.37796656407491075,0.38267123705750256,0.0047046729825918066,1,1,0.9936819797239244
b34f95135a92069b,2,63,0.2989529026888653,0.3171916263780162,0.01823872368915086,1,1,1.0645656712012561
62dd2323f8475e51,2,44,0.30426349571942074,0.321081373828731,0.016817878109310236,1,1,1.023548500728982
7b67b30868a67a42,3,5,0.2137860362774316,0.1790549494721838,-0.03473108680524778,1,0,1.4991082780706122
4796890a4d2e6fd5,1,25,0.15963642678982937,0.18355058047553816,0.02391415368570879,1,1,1.135121745427463
24d5a640c67ebf64,3,2,0.09543407718144237,0.09543407718144237,0.0,1,0,1.0
f66dfc0dbbc83cee,4,4,0.11125453306202646,0.1115999078382271,0.00034537477620064094,1,1,1.3982297577598157
3d2119f271a81dcf,3,49,0.31105941466027104,0.32720737022712104,0.016147955566850003,1,1,1.0892144425813
dd29257909360dc0,2,9,0.22690276984678304,0.23006146841901515,0.0031586985722321104,1,1,1.3789509553253951
1e4b7eb3b138de63,2,9,0.33124274116437646,0.3748665613520141,0.04362382018763766,1,1,1.113659117313458
a933c9f304b3cfd2,2,7,0.15259268501926662,0.21113258577475133,0.05853990075548471,1,1,0.994660160435961
e811df9bd69d3b80,3,3,0.24574377644904608,0.2981265656893864,0.052382789240340316,1,1,0.8678310737572289
220c3baa2c55fcef,3,4,0.4492104170777765,0.4492104170777765,0.0,1,0,1.0
bcc44f1c47785058,4,3,0.0838244473918543,0.04276492549669655,-0.04105952189515775,1,0,3.1971648576902876
82e06ef3f15818b8,5,3,0.0,0.013176962750813684,0.013176962750813684,1,1,1.0
4e310b3a6d453f2a,2,16,0.24972798736954688,0.2809388383948066,0.031210851025259723,1,1,1.1122474870176775
33f533e878369ae8,2,10,0.2780869824538639,0.36684653190686883,0.08875954945300496,1,1,1.1734286340261257
21f7903e261a8a17,2,11,0.2089010408856897,0.21216555168063025,0.003264510794940556,1,1,1.0883618730564197
7e6d530092f620fc,3,3,0.3019125157617481,0.2734898721857023,-0.028422643576045792,1,0,1.2781553831720112
d65dfd399e679f6f,2,14,0.19861426013376096,0.24204732272624502,0.043433062592484056,1,1,1.2090506238605252
91635c012a48d859,2,25,0.25853829290159264,0.2719910481858814,0.013452755284288742,1,1,1.0605543781228217
