user,stratum,history_length,lp_current,lp_metadata_first_full,lp_metadata_first_minus_all_recovered,lp_metadata_first_minus_recovered_slice8,lp_metadata_first_minus_matched_visible_slice8,net_reallocation,recovered_all_contribution,residual_layout_effect,recovered_slice8_contribution,matched_visible_slice8_contribution
A9L0S0USXIU48,tail_hit,3,-0.4928530156612396,-0.5682811141014099,-0.6533733010292053,-0.6455850005149841,-0.5711808800697327,-0.07542809844017029,0.08509218692779541,-0.1605202853679657,0.07730388641357422,0.002899765968322754
A1YMVVUV1O75F3,tail_hit,12,-0.7438445687294006,-1.5982304811477661,-1.472129464149475,-1.6001437902450562,-1.5637463331222534,-0.8543859124183655,-0.12610101699829102,-0.7282848954200745,0.001913309097290039,-0.034484148025512695
A2ZJPDH0YP90SD,tail_hit,18,-0.22485165297985077,-0.6842626929283142,-0.6957644820213318,-0.6908022165298462,-0.6914116144180298,-0.45941103994846344,0.011501789093017578,-0.470912829041481,0.006539523601531982,0.007148921489715576
A1K6PIEN2A1YZ8,tail_hit,6,-0.08997621387243271,-0.9224140048027039,-0.707997739315033,-0.8299192786216736,-0.9780920147895813,-0.8324377909302711,-0.2144162654876709,-0.6180215254426003,-0.09249472618103027,0.05567800998687744
AT997T4MTH9B7,tail_hit,3,-0.74663907289505,-0.8221526741981506,-0.6924561858177185,-0.7209848165512085,-0.8654515147209167,-0.07551360130310059,-0.12969648838043213,0.05418288707733154,-0.10116785764694214,0.04329884052276611
A2R1VMGSXJ272L,tail_hit,4,-0.36208826303482056,-0.4968244731426239,-0.4560317397117615,-0.4740872383117676,-0.4839463531970978,-0.13473621010780334,-0.04079273343086243,-0.09394347667694092,-0.022737234830856323,-0.012878119945526123
A38C6SSZR8CY3L,tail_hit,5,-0.7616000771522522,-1.0740289688110352,-1.0629963874816895,-1.056457757949829,-1.084424614906311,-0.31242889165878296,-0.011032581329345703,-0.30139631032943726,-0.017571210861206055,0.010395646095275879
A2WY52YD5GAEIB,tail_hit,20,-0.7092940211296082,-1.6852447986602783,-1.5384420156478882,-1.7024072408676147,-1.6821374893188477,-0.9759507775306702,-0.14680278301239014,-0.82914799451828,0.017162442207336426,-0.003107309341430664
AQ5WRR4MS98YZ,tail_hit,3,-0.8365187048912048,-1.058395266532898,-1.0592411756515503,-1.0523794889450073,-1.0489519834518433,-0.22187656164169312,0.0008459091186523438,-0.22272247076034546,-0.006015777587890625,-0.009443283081054688
AS7JA6N006377,tail_hit,3,-0.8143596053123474,-0.5732326507568359,-0.5775473713874817,-0.5777122378349304,-0.552639365196228,0.24112695455551147,0.004314720630645752,0.23681223392486572,0.004479587078094482,-0.02059328556060791
AZBC7QN6MVP84,tail_hit,3,-1.0205442905426025,-1.3377742767333984,-1.2715729475021362,-1.3480902910232544,-1.3586372137069702,-0.3172299861907959,-0.06620132923126221,-0.2510286569595337,0.010316014289855957,0.020862936973571777
A2QK3YGLR87LJV,tail_hit,3,-0.19232222437858582,-0.17127735912799835,-0.16256831586360931,-0.16271528601646423,-0.17354978621006012,0.021044865250587463,-0.008709043264389038,0.0297539085149765,-0.008562073111534119,0.0022724270820617676
A8WHUQSWD0ODM,tail_hit,5,-0.8388473987579346,-2.8039016723632812,-1.7719395160675049,-2.767549991607666,-2.5404577255249023,-1.9650542736053467,-1.0319621562957764,-0.9330921173095703,-0.036351680755615234,-0.2634439468383789
A1U7RVXQM7K88X,tail_hit,20,-0.6644923090934753,-2.405924081802368,-2.4230594635009766,-2.334052801132202,-2.410504102706909,-1.7414317727088928,0.0171353816986084,-1.7585671544075012,-0.07187128067016602,0.004580020904541016
AZ1WAVVVM4FGF,tail_hit,3,-0.06585211306810379,-5.296004295349121,-3.4850525856018066,-5.118116855621338,-5.217221736907959,-5.230152182281017,-1.8109517097473145,-3.419200472533703,-0.1778874397277832,-0.07878255844116211
A236E6Y09LWX2J,tail_hit,8,-0.48997145891189575,-0.6978258490562439,-0.8139079213142395,-0.690667450428009,-0.6967196464538574,-0.20785439014434814,0.1160820722579956,-0.32393646240234375,-0.007158398628234863,-0.0011062026023864746
AYVBGONQ2AVXB,tail_hit,3,-0.4877016544342041,-2.684553384780884,-2.7461371421813965,-2.6945478916168213,-2.5950050354003906,-2.1968517303466797,0.061583757400512695,-2.2584354877471924,0.0099945068359375,-0.08954834938049316
A3RG1M07FULK14,tail_hit,3,-0.07370202988386154,-2.782439708709717,-2.764695405960083,-2.7684326171875,-2.7759335041046143,-2.7087376788258553,-0.01774430274963379,-2.6909933760762215,-0.014007091522216797,-0.006506204605102539
A2DT9P6XQW3T39,tail_hit,10,-0.10714199393987656,-0.08829522877931595,-0.05395400896668434,-0.07681846618652344,-0.07809151709079742,0.018846765160560608,-0.03434121981263161,0.053187984973192215,-0.011476762592792511,-0.010203711688518524
AIPSUF99BQ17T,tail_hit,13,-0.3337094783782959,-1.2675617933273315,-1.1396923065185547,-1.3226796388626099,-1.2826049327850342,-0.9338523149490356,-0.12786948680877686,-0.8059828281402588,0.05511784553527832,0.015043139457702637
A2FSPD94H4SYE3,tail_hit,8,-0.578199028968811,-2.6175343990325928,-2.4372398853302,-2.6284866333007812,-2.615050792694092,-2.0393353700637817,-0.18029451370239258,-1.8590408563613892,0.010952234268188477,-0.0024836063385009766
A3CILPIAW45HA2,tail_hit,6,-0.0029065704438835382,-8.740935325622559,-9.563015937805176,-8.311098098754883,-8.838930130004883,-8.738028755178675,0.8220806121826172,-9.560109367361292,-0.4298372268676758,0.09799480438232422
A1V106YS1KRAMV,tail_hit,17,-0.7745702862739563,-0.8811745643615723,-0.844946026802063,-0.875339686870575,-0.8586977124214172,-0.10660427808761597,-0.03622853755950928,-0.07037574052810669,-0.0058348774909973145,-0.02247685194015503
A16Q29GKE0WNW4,tail_hit,3,-0.7150991559028625,-0.5979200005531311,-0.18185313045978546,-0.5365833640098572,-0.6283432841300964,0.11717915534973145,-0.41606687009334564,0.5332460254430771,-0.061336636543273926,0.030423283576965332
A3RQIVB0TE5R9J,tail_hit,5,-0.7043014168739319,-2.005763530731201,-1.928821325302124,-1.9787737131118774,-2.017317533493042,-1.3014621138572693,-0.07694220542907715,-1.2245199084281921,-0.02698981761932373,0.01155400276184082
A1CMD08Z49PGKQ,tail_hit,9,-0.26981672644615173,-3.0058672428131104,-4.481552600860596,-3.0483756065368652,-2.9536492824554443,-2.7360505163669586,1.4756853580474854,-4.211735874414444,0.04250836372375488,-0.052217960357666016
A3LRLLBCS4X5C1,tail_hit,4,-0.4566076099872589,-2.1259748935699463,-2.2179105281829834,-2.1326708793640137,-2.144695281982422,-1.6693672835826874,0.09193563461303711,-1.7613029181957245,0.006695985794067383,0.018720388412475586
A2IIOKKY2VUX4B,tail_hit,7,-0.3654116988182068,-15.353315353393555,-15.780137062072754,-15.332292556762695,-15.222582817077637,-14.987903654575348,0.4268217086791992,-15.414725363254547,-0.021022796630859375,-0.13073253631591797
A1CO03HHPZZ75A,tail_hit,3,-1.037831425666809,-1.1030566692352295,-1.0202527046203613,-1.0915037393569946,-1.130489468574524,-0.06522524356842041,-0.08280396461486816,0.017578721046447754,-0.011552929878234863,0.027432799339294434
APYRXAHZ1VJ9Y,tail_hit,3,-0.42028120160102844,-0.5498403906822205,-0.6026129126548767,-0.573910653591156,-0.5509856939315796,-0.12955918908119202,0.05277252197265625,-0.18233171105384827,0.024070262908935547,0.0011453032493591309
A33Y183UFAWA7B,tail_hit,3,-0.8616880774497986,-1.7303906679153442,-1.6302226781845093,-1.7069785594940186,-1.733412742614746,-0.8687025904655457,-0.10016798973083496,-0.7685346007347107,-0.023412108421325684,0.0030220746994018555
A1FYQL0TKQCHGK,tail_hit,5,-0.41939035058021545,-8.113709449768066,-8.303793907165527,-8.149942398071289,-8.103549003601074,-7.694319099187851,0.19008445739746094,-7.884403556585312,0.036232948303222656,-0.010160446166992188
A3UMD2J83ORKUF,tail_hit,4,-0.8655356764793396,-3.26790452003479,-3.163193464279175,-3.335040807723999,-3.2397890090942383,-2.4023688435554504,-0.10471105575561523,-2.297657787799835,0.06713628768920898,-0.028115510940551758
A1X0OTJ62S2T22,tail_hit,3,-0.7567605376243591,-0.9000634551048279,-1.0013940334320068,-0.944014847278595,-0.8755632638931274,-0.14330291748046875,0.10133057832717896,-0.2446334958076477,0.04395139217376709,-0.02450019121170044
A32T585IZ0DJX2,tail_hit,5,-0.8418859243392944,-12.305424690246582,-12.118145942687988,-12.306771278381348,-12.310647010803223,-11.463538765907288,-0.18727874755859375,-11.276260018348694,0.001346588134765625,0.005222320556640625
A2QM8VVDIFINV7,tail_hit,5,-1.6607989072799683,-5.198708534240723,-5.12041711807251,-5.183126926422119,-5.1265740394592285,-3.5379096269607544,-0.07829141616821289,-3.4596182107925415,-0.015581607818603516,-0.07213449478149414
AOPE6UAYEZPEG,tail_hit,4,-0.7378931641578674,-0.8004956841468811,-0.679771900177002,-0.8281570672988892,-0.8158820867538452,-0.06260251998901367,-0.12072378396987915,0.05812126398086548,0.027661383152008057,0.015386402606964111
A1LUXL5GEANXL9,tail_hit,13,-1.0836055278778076,-11.37248706817627,-11.454092979431152,-11.376383781433105,-11.48734188079834,-10.288881540298462,0.08160591125488281,-10.370487451553345,0.0038967132568359375,0.11485481262207031
A2FYNL3Z5AJB5M,tail_hit,3,-0.28765562176704407,-1.3107563257217407,-1.2095410823822021,-1.3125247955322266,-1.320412039756775,-1.0231007039546967,-0.10121524333953857,-0.9218854606151581,0.0017684698104858398,0.00965571403503418
A28BSV6KDF862D,tail_hit,8,-0.355882853269577,-0.7046863436698914,-0.712762176990509,-0.7786995768547058,-0.7125434279441833,-0.34880349040031433,0.008075833320617676,-0.356879323720932,0.07401323318481445,0.007857084274291992
A15XZFMT2VL1DB,tail_hit,9,-0.5968217253684998,-0.9070371985435486,-0.6622627973556519,-0.8869208693504333,-0.841310441493988,-0.31021547317504883,-0.24477440118789673,-0.0654410719871521,-0.020116329193115234,-0.06572675704956055
A3TQOKJKWRWUDG,tail_hit,7,-0.5818853378295898,-0.8792029619216919,-0.8698979020118713,-0.8678156733512878,-0.8846076726913452,-0.29731762409210205,-0.009305059909820557,-0.2880125641822815,-0.011387288570404053,0.00540471076965332
AMAEN1XO8STCN,tail_hit,6,-0.5536081790924072,-0.6007883548736572,-0.6049866676330566,-0.6010131239891052,-0.5976433157920837,-0.04718017578125,0.004198312759399414,-0.051378488540649414,0.00022476911544799805,-0.0031450390815734863
AFUK43DFWE43J,tail_hit,3,-0.822151243686676,-1.5619285106658936,-1.6143907308578491,-1.5830234289169312,-1.5794976949691772,-0.7397772669792175,0.052462220191955566,-0.7922394871711731,0.021094918251037598,0.01756918430328369
A89ZZKNDFQH23,tail_hit,20,-1.014200210571289,-0.7459606528282166,-0.9090414643287659,-0.7566207647323608,-0.7445589303970337,0.2682395577430725,0.16308081150054932,0.1051587462425232,0.010660111904144287,-0.0014017224311828613
A2RYB1FFO62J7V,tail_hit,7,-0.7483668327331543,-1.0925785303115845,-0.953931450843811,-1.0850032567977905,-1.0590819120407104,-0.3442116975784302,-0.13864707946777344,-0.20556461811065674,-0.007575273513793945,-0.03349661827087402
AD064CIXDTLPC,tail_hit,4,-0.248663067817688,-2.0250141620635986,-2.2670342922210693,-1.993804931640625,-2.0691444873809814,-1.7763510942459106,0.2420201301574707,-2.0183712244033813,-0.031209230422973633,0.04413032531738281
A34AGKU14DGF5K,tail_hit,4,-0.8764546513557434,-0.9187699556350708,-0.8668423891067505,-0.9300814270973206,-0.943476676940918,-0.04231530427932739,-0.05192756652832031,0.00961226224899292,0.011311471462249756,0.024706721305847168
A1IF2WH3K7I4HY,tail_hit,4,-0.7781888246536255,-0.8757330775260925,-0.5021795034408569,-0.8544729948043823,-0.8380470275878906,-0.09754425287246704,-0.3735535740852356,0.27600932121276855,-0.021260082721710205,-0.037686049938201904
A2G1L1KWIHNQFI,tail_hit,4,-0.16929641366004944,-12.683480262756348,-12.741324424743652,-12.74439811706543,-12.56006908416748,-12.514183849096298,0.05784416198730469,-12.572028011083603,0.06091785430908203,-0.12341117858886719
A1Z3AV93ONK5VF,tail_hit,20,-0.43067091703414917,-1.810989499092102,-1.5792607069015503,-1.8898708820343018,-1.8223527669906616,-1.3803185820579529,-0.23172879219055176,-1.1485897898674011,0.07888138294219971,0.01136326789855957
A337J7BX0GOZIR,tail_hit,5,-0.59027099609375,-0.9602833390235901,-0.9977561831474304,-0.9720371961593628,-0.9569552540779114,-0.3700123429298401,0.03747284412384033,-0.4074851870536804,0.011753857135772705,-0.003328084945678711
A27H9DOUGY9FOS,tail_hit,19,-0.21145644783973694,-0.339598149061203,-0.2338116466999054,-0.3126508891582489,-0.34827908873558044,-0.12814170122146606,-0.10578650236129761,-0.022355198860168457,-0.0269472599029541,0.008680939674377441
A2V4EBL0Q11F91,tail_hit,3,-0.4151756763458252,-15.802742958068848,-14.903078079223633,-15.65960693359375,-15.809584617614746,-15.387567281723022,-0.8996648788452148,-14.487902402877808,-0.14313602447509766,0.0068416595458984375
A3BUN5KKKUMUIH,tail_hit,8,-0.8570602536201477,-0.790655255317688,-1.3214895725250244,-0.7957322001457214,-0.8120025396347046,0.06640499830245972,0.5308343172073364,-0.4644293189048767,0.005076944828033447,0.0213472843170166
AXJVVX4A2P7B9,tail_hit,5,-0.17668721079826355,-1.3361414670944214,-1.365369200706482,-1.352785348892212,-1.329247236251831,-1.1594542562961578,0.029227733612060547,-1.1886819899082184,0.016643881797790527,-0.006894230842590332
A2ESYF5YSDV4NF,tail_hit,3,-0.2683236598968506,-1.9588290452957153,-2.109976053237915,-1.9541600942611694,-1.9549391269683838,-1.6905053853988647,0.1511470079421997,-1.8416523933410645,-0.0046689510345458984,-0.003889918327331543
A2Z44TJ81QSHYB,tail_hit,5,-0.9165668487548828,-0.7440336346626282,-0.7351909875869751,-0.7398879528045654,-0.7369500398635864,0.17253321409225464,-0.008842647075653076,0.18137586116790771,-0.004145681858062744,-0.007083594799041748
A1NCCYZ93D52YP,tail_hit,5,-0.6849850416183472,-1.0135067701339722,-1.0929151773452759,-1.026535153388977,-1.0333077907562256,-0.328521728515625,0.07940840721130371,-0.4079301357269287,0.013028383255004883,0.019801020622253418
A28EZP272508ZZ,tail_hit,4,-0.8635424971580505,-3.067451000213623,-3.0875821113586426,-3.053562879562378,-3.0423710346221924,-2.2039085030555725,0.02013111114501953,-2.224039614200592,-0.013888120651245117,-0.025079965591430664
A2L5ZLXX6L6NXZ,tail_hit,4,-0.5251612067222595,-0.6933115124702454,-0.6009570360183716,-0.6641516089439392,-0.7021085619926453,-0.16815030574798584,-0.09235447645187378,-0.07579582929611206,-0.029159903526306152,0.008797049522399902
AT08ZTZS42UJD,tail_hit,4,-0.8607921004295349,-0.6064337491989136,-0.4278383255004883,-0.6038590669631958,-0.5861064791679382,0.25435835123062134,-0.1785954236984253,0.43295377492904663,-0.0025746822357177734,-0.020327270030975342
A1LMH7HFNBZUCX,tail_hit,4,-1.1830469369888306,-3.00502347946167,-2.324038028717041,-2.8156087398529053,-3.0537960529327393,-1.8219765424728394,-0.6809854507446289,-1.1409910917282104,-0.18941473960876465,0.048772573471069336
A34SBQ95XEVLSO,tail_hit,6,-1.1403237581253052,-1.1952581405639648,-1.2593209743499756,-1.1819654703140259,-1.1511808633804321,-0.05493438243865967,0.06406283378601074,-0.11899721622467041,-0.013292670249938965,-0.044077277183532715
AVN96N0FJSS4M,tail_hit,3,-0.8496261835098267,-1.2861672639846802,-1.4729887247085571,-1.3022840023040771,-1.3248717784881592,-0.4365410804748535,0.18682146072387695,-0.6233625411987305,0.016116738319396973,0.038704514503479004
A2TGPI8IHZ62KM,tail_hit,14,-0.3511555790901184,-1.2959482669830322,-1.2993377447128296,-1.3129404783248901,-1.2958494424819946,-0.9447926878929138,0.0033894777297973633,-0.9481821656227112,0.01699221134185791,-9.882450103759766e-05
A275QNYIU56MPR,tail_hit,3,-0.31183841824531555,-0.4892747700214386,-0.6158801913261414,-0.4192487299442291,-0.5319520235061646,-0.17743635177612305,0.12660542130470276,-0.3040417730808258,-0.07002604007720947,0.04267725348472595
A1L7T1V6YOSKCH,tail_hit,3,-0.3208361268043518,-2.08137845993042,-2.1174073219299316,-2.077833414077759,-2.125474691390991,-1.7605423331260681,0.03602886199951172,-1.7965711951255798,-0.003545045852661133,0.04409623146057129
A8HUTERW4EHGR,tail_hit,4,-0.8516092896461487,-1.018215298652649,-1.1462253332138062,-1.0291866064071655,-1.050519585609436,-0.16660600900650024,0.12801003456115723,-0.29461604356765747,0.010971307754516602,0.03230428695678711
A3M6TSEV71537G,tail_hit,20,-0.8118845820426941,-0.9122660756111145,-0.9930590987205505,-0.9282732009887695,-0.9212538599967957,-0.10038149356842041,0.08079302310943604,-0.18117451667785645,0.01600712537765503,0.008987784385681152
A1PURKNC4ESE5X,tail_hit,12,-0.8607186079025269,-0.9956230521202087,-0.9624516367912292,-0.9907318353652954,-0.9803322553634644,-0.13490444421768188,-0.03317141532897949,-0.10173302888870239,-0.00489121675491333,-0.015290796756744385
A3FIFD8Z4N1903,tail_hit,6,-0.7964867949485779,-0.8848549127578735,-0.877170205116272,-0.879442572593689,-0.8838810324668884,-0.08836811780929565,-0.0076847076416015625,-0.08068341016769409,-0.00541234016418457,-0.0009738802909851074
A29529NCT9QBEG,tail_hit,5,-0.1843816190958023,-3.0532424449920654,-3.1233859062194824,-2.967641592025757,-3.0336062908172607,-2.868860825896263,0.07014346122741699,-2.93900428712368,-0.0856008529663086,-0.019636154174804688
A1FIRS9FM1TWWO,tail_hit,3,-0.21180415153503418,-0.2077760547399521,-0.15672151744365692,-0.1807328462600708,-0.22620834410190582,0.004028096795082092,-0.051054537296295166,0.05508263409137726,-0.027043208479881287,0.018432289361953735
A2I5QH4F5FDKK5,tail_hit,20,-0.9253497123718262,-1.0053130388259888,-0.9978546500205994,-1.0194029808044434,-1.0192437171936035,-0.0799633264541626,-0.007458388805389404,-0.0725049376487732,0.01408994197845459,0.013930678367614746
A31DRB0X8BPPT6,tail_hit,3,-0.29178285598754883,-1.7447932958602905,-1.8681632280349731,-1.7522904872894287,-1.7497137784957886,-1.4530104398727417,0.12336993217468262,-1.5763803720474243,0.007497191429138184,0.004920482635498047
A4WOLMK7CJVUD,tail_hit,4,-0.8876532912254333,-0.8776622414588928,-0.8474602103233337,-0.90972900390625,-0.8755396008491516,0.009991049766540527,-0.030202031135559082,0.04019308090209961,0.03206676244735718,-0.002122640609741211
ALDV8DDZWWPYE,tail_hit,11,-0.7915738821029663,-1.4144287109375,-1.298269510269165,-1.3425610065460205,-1.4197415113449097,-0.6228548288345337,-0.11615920066833496,-0.5066956281661987,-0.07186770439147949,0.005312800407409668
A3JKKU9CTOQQ0Q,tail_hit,5,-0.6390765905380249,-11.954487800598145,-11.88829517364502,-11.938783645629883,-11.801674842834473,-11.31541121006012,-0.066192626953125,-11.249218583106995,-0.01570415496826172,-0.15281295776367188
A3FQSDAMKM98B2,tail_hit,6,-0.3539350628852844,-1.722629427909851,-1.4951673746109009,-1.7657701969146729,-1.7943354845046997,-1.3686943650245667,-0.2274620532989502,-1.1412323117256165,0.04314076900482178,0.07170605659484863
AQDJ79ZSWBMH8,tail_hit,5,-0.9548298716545105,-1.0430309772491455,-0.7706068158149719,-1.009898066520691,-1.0129249095916748,-0.08820110559463501,-0.2724241614341736,0.18422305583953857,-0.03313291072845459,-0.030106067657470703
A96K1ZGW56S2I,tail_hit,10,-0.6508710980415344,-15.054911613464355,-15.336894035339355,-15.10036563873291,-15.20093822479248,-14.404040515422821,0.281982421875,-14.686022937297821,0.04545402526855469,0.146026611328125
AUCVLMLAGWBYW,tail_hit,4,-0.894897997379303,-1.023769736289978,-0.9664289355278015,-1.0543516874313354,-1.066879391670227,-0.12887173891067505,-0.057340800762176514,-0.07153093814849854,0.030581951141357422,0.04310965538024902
A339BVHLJVG9SO,tail_hit,3,-0.7812552452087402,-2.6732780933380127,-2.7561488151550293,-2.6892170906066895,-2.724224090576172,-1.8920228481292725,0.0828707218170166,-1.974893569946289,0.015938997268676758,0.05094599723815918
A2EFIUAOF4YRAN,tail_hit,7,-0.8096122145652771,-0.9283499717712402,-1.0911082029342651,-0.9262346625328064,-0.9386743307113647,-0.11873775720596313,0.1627582311630249,-0.28149598836898804,-0.002115309238433838,0.010324358940124512
A63GSML234W5B,tail_hit,11,-0.7406885027885437,-0.7083660364151001,-0.5902503132820129,-0.7112995386123657,-0.715247631072998,0.032322466373443604,-0.11811572313308716,0.15043818950653076,0.002933502197265625,0.006881594657897949
AROVEFKKS82Q7,tail_hit,5,-0.516822338104248,-0.54660964012146,-0.5422226190567017,-0.5253067016601562,-0.5451145768165588,-0.029787302017211914,-0.004387021064758301,-0.025400280952453613,-0.02130293846130371,-0.001495063304901123
A3M8MKUDAMEJC6,tail_hit,3,-0.4286719560623169,-16.417236328125,-16.819826126098633,-16.460664749145508,-16.34591293334961,-15.988564372062683,0.4025897979736328,-16.391154170036316,0.04342842102050781,-0.07132339477539062
AVGRE4ZDZF7TP,tail_hit,3,-0.47654563188552856,-1.8355721235275269,-1.844864845275879,-1.787345051765442,-1.8446029424667358,-1.3590264916419983,0.00929272174835205,-1.3683192133903503,-0.04822707176208496,0.009030818939208984
A1YAP371XWJC6L,tail_hit,4,-0.7779812812805176,-1.8398977518081665,-1.811509132385254,-1.839537501335144,-1.7888315916061401,-1.061916470527649,-0.028388619422912598,-1.0335278511047363,-0.00036025047302246094,-0.05106616020202637
A1CXTGEI7QTRJG,tail_hit,5,-0.39935019612312317,-2.0001416206359863,-2.012902021408081,-1.8911155462265015,-1.9923263788223267,-1.6007914245128632,0.012760400772094727,-1.6135518252849579,-0.10902607440948486,-0.007815241813659668
A3R2Q5688PY91E,tail_hit,6,-0.5457750558853149,-0.7727461457252502,-0.30955633521080017,-0.594840407371521,-0.6317171454429626,-0.2269710898399353,-0.4631898105144501,0.23621872067451477,-0.17790573835372925,-0.1410290002822876
AIAKIMATY4MFS,tail_hit,12,-0.16577079892158508,-1.4235373735427856,-1.7954713106155396,-1.3327504396438599,-1.1450685262680054,-1.2577665746212006,0.3719339370727539,-1.6297005116939545,-0.09078693389892578,-0.2784688472747803
A3V32O3E7X5IPT,tail_hit,4,-0.2864053547382355,-0.8102869391441345,-0.6749609112739563,-0.7398166656494141,-0.7731062173843384,-0.523881584405899,-0.13532602787017822,-0.3885555565357208,-0.07047027349472046,-0.03718072175979614
ABIVKWC6PBQV5,tail_hit,4,-0.6225835680961609,-9.261238098144531,-9.647645950317383,-9.262578010559082,-9.278864860534668,-8.63865453004837,0.38640785217285156,-9.025062382221222,0.0013399124145507812,0.01762676239013672
A3GFS8ZNAXWVGO,tail_hit,4,-0.7310807108879089,-1.3452959060668945,-1.432814359664917,-1.3325647115707397,-1.3411227464675903,-0.6142151951789856,0.08751845359802246,-0.7017336487770081,-0.012731194496154785,-0.004173159599304199
A1BV7953RLM07E,tail_hit,5,-0.7531023025512695,-12.50466251373291,-12.069973945617676,-12.434988975524902,-12.457280158996582,-11.75156021118164,-0.4346885681152344,-11.316871643066406,-0.06967353820800781,-0.047382354736328125
A265PCQZA1Y1WF,tail_hit,3,-0.24968454241752625,-1.3788458108901978,-1.2769728899002075,-1.3830980062484741,-1.3882215023040771,-1.1291612684726715,-0.10187292098999023,-1.0272883474826813,0.004252195358276367,0.009375691413879395
A1GXIQMIF5M000,tail_hit,10,-0.6278213262557983,-1.3274487257003784,-1.4355697631835938,-1.3324508666992188,-1.3416433334350586,-0.6996273994445801,0.10812103748321533,-0.8077484369277954,0.005002140998840332,0.014194607734680176
A3RT748MR44WJE,tail_hit,4,-0.46015337109565735,-0.4441007971763611,-0.40418997406959534,-0.4443250596523285,-0.4362609088420868,0.016052573919296265,-0.03991082310676575,0.05596339702606201,0.00022426247596740723,-0.007839888334274292
A1ARU61JWIFNUS,tail_hit,9,-0.6235036849975586,-1.2711185216903687,-1.300990343093872,-1.278864860534668,-1.2540034055709839,-0.6476148366928101,0.029871821403503418,-0.6774866580963135,0.007746338844299316,-0.017115116119384766
A1TS94WOW62HFO,tail_hit,7,-0.8692914247512817,-1.5127449035644531,-1.380553960800171,-1.4723261594772339,-1.5412009954452515,-0.6434534788131714,-0.13219094276428223,-0.5112625360488892,-0.04041874408721924,0.02845609188079834
A22PHKFFVGZ9X6,tail_hit,3,-0.2520872950553894,-0.1669180691242218,-0.1346874088048935,-0.18728359043598175,-0.1695943921804428,0.0851692259311676,-0.03223066031932831,0.11739988625049591,0.02036552131175995,0.0026763230562210083
AE0EC4IUT7FT,tail_hit,3,-0.22347542643547058,-12.920655250549316,-11.43591594696045,-12.978583335876465,-12.923943519592285,-12.697179824113846,-1.4847393035888672,-11.212440520524979,0.05792808532714844,0.00328826904296875
A2T1WPWSG2EIOU,tail_hit,3,-0.25520962476730347,-12.50467586517334,-12.333401679992676,-12.45644474029541,-12.396347045898438,-12.249466240406036,-0.17127418518066406,-12.078192055225372,-0.04823112487792969,-0.10832881927490234
AQKZ1VTU69JU6,tail_hit,8,-0.24591925740242004,-1.5438905954360962,-1.7721645832061768,-1.5217779874801636,-1.575536847114563,-1.2979713380336761,0.22827398777008057,-1.5262453258037567,-0.022112607955932617,0.0316462516784668
A06298653TJ91G7R7MD6R,tail_hit,3,-0.7460379004478455,-0.9313611388206482,-0.6992901563644409,-0.9306608438491821,-0.8350227475166321,-0.18532323837280273,-0.23207098245620728,0.04674774408340454,-0.0007002949714660645,-0.09633839130401611
A6WS7UHTSNDYP,tail_hit,4,-0.9251042604446411,-1.936507225036621,-1.4890449047088623,-1.954925775527954,-1.873920202255249,-1.01140296459198,-0.4474623203277588,-0.5639406442642212,0.018418550491333008,-0.06258702278137207
A3NE2N5HL7GLAT,tail_hit,5,-0.9591936469078064,-0.8654884099960327,-0.7698271870613098,-0.78085857629776,-0.8686922192573547,0.09370523691177368,-0.0956612229347229,0.18936645984649658,-0.0846298336982727,0.0032038092613220215
AI2EU6D7ZN804,tail_hit,3,-0.7531986236572266,-0.9041687250137329,-1.0028901100158691,-0.8949463963508606,-0.8950024247169495,-0.15097010135650635,0.09872138500213623,-0.24969148635864258,-0.009222328662872314,-0.009166300296783447
AKF4NSDZ13YOW,tail_hit,3,-1.1736271381378174,-0.9889310002326965,-0.9315757751464844,-0.9975782632827759,-1.0954906940460205,0.18469613790512085,-0.05735522508621216,0.242051362991333,0.008647263050079346,0.10655969381332397
A26FXE6BXRZCGL,tail_hit,3,-0.427926242351532,-0.5044153332710266,-0.37501397728919983,-0.5192643404006958,-0.4909960627555847,-0.07648909091949463,-0.12940135598182678,0.05291226506233215,0.01484900712966919,-0.013419270515441895
A1PQS5AO0JK8DX,tail_hit,6,-0.7855188250541687,-2.1871140003204346,-2.157942295074463,-2.214621067047119,-2.166572093963623,-1.4015951752662659,-0.02917170524597168,-1.3724234700202942,0.02750706672668457,-0.020541906356811523
A2U6HBHYLCPU1N,tail_hit,14,-0.0454181469976902,-0.261526882648468,-0.24302618205547333,-0.25759780406951904,-0.21823100745677948,-0.21610873565077782,-0.01850070059299469,-0.19760803505778313,-0.003929078578948975,-0.04329587519168854
A37FFWZUGO8L7W,tail_hit,7,-0.1465536504983902,-0.2908146381378174,-0.3455130457878113,-0.28826403617858887,-0.29129093885421753,-0.14426098763942719,0.054698407649993896,-0.19895939528942108,-0.0025506019592285156,0.0004763007164001465
A2ZHH7AK83JB5G,tail_hit,20,-0.6079948544502258,-0.8116857409477234,-1.2857582569122314,-0.8515053987503052,-0.7876566648483276,-0.20369088649749756,0.47407251596450806,-0.6777634024620056,0.03981965780258179,-0.024029076099395752
